交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺),類別
房地(土地+建物),尊賢街２１８巷３１號二樓,2.0,49.0,0,26.41,511263,0.0,,25.117482,121.508845,唭哩岸站出口1,408,無電梯_4樓以下
房地(土地+建物),通河東街一段１６７巷２弄１４號三樓,3.0,52.0,0,24.34,513513,0.0,,25.087548,121.516122,劍潭站出口1,954,無電梯_4樓以下
房地(土地+建物),中山北路六段４５０巷１２號三樓之４,3.0,29.0,0,14.11,641591,0.0,,25.113688,121.527926,明德站出口1,1009,無電梯_4樓以下
房地(土地+建物),永吉路２２５巷１６弄１８號二樓,2.0,42.0,0,22.91,723660,0.0,,25.046675,121.573502,松山站出口2,477,無電梯_4樓以下
房地(土地+建物),陽光街１５７號三樓,3.0,39.0,0,25.49,608187,0.0,,25.074963,121.585378,文德站出口2,385,無電梯_4樓以下
房地(土地+建物),大湖山莊街２１９巷１９號,1.0,33.0,0,53.88,504814,0.0,,25.088787,121.599751,大湖公園站出口1,605,無電梯_4樓以下
房地(土地+建物),忠孝東路五段７０３巷１弄２０號三樓,3.0,47.0,0,29.02,611890,0.0,,25.042571,121.579298,後山埤站出口2,287,無電梯_4樓以下
房地(土地+建物),吳興街１４６號三樓,3.0,47.0,0,20.15,756956,0.0,,25.02943,121.561608,台北101/世貿站出口2,381,無電梯_4樓以下
房地(土地+建物),艋舺大道４０５巷１４號,1.0,54.0,0,14.4,572957,0.0,,25.030575,121.492672,龍山寺站出口2,877,無電梯_4樓以下
房地(土地+建物),重慶北路四段１９０巷５弄１１號,1.0,49.0,0,49.09,499087,0.0,,25.085267,121.511973,劍潭站出口2,1306,無電梯_4樓以下
房地(土地+建物),中山北路七段８１巷１６弄１５號,1.0,43.0,0,38.5,857095,0.0,,25.122587,121.530253,石牌站出口1,1732,無電梯_4樓以下
房地(土地+建物),伊寧街５５之４號二樓,2.0,36.0,0,30.83,408683,0.0,,25.064695,121.511321,大橋頭站出口1A,157,無電梯_4樓以下
房地(土地+建物),社中街１５６巷１０弄９號,1.0,41.0,0,25.68,509302,0.0,,25.091054,121.510142,士林站出口1,1629,無電梯_4樓以下
房地(土地+建物),雨聲街８巷１３號三樓,3.0,39.0,0,46.62,525580,0.0,,25.101712,121.530121,芝山站出口1,755,無電梯_4樓以下
房地(土地+建物),松德路３０７巷１４號,1.0,43.0,0,53.24,450815,0.0,,25.030807,121.57505,象山站出口3,507,無電梯_4樓以下
房地(土地+建物),忠孝東路六段２７８巷３５弄１３號,1.0,,0,16.33,955006,0.0,,25.048332,121.590245,昆陽站出口1,334,無電梯_4樓以下
房地(土地+建物),興南街５２巷２２號三樓,3.0,45.0,0,19.04,525229,0.0,,25.05658,121.603988,南港站出口1,571,無電梯_4樓以下
房地(土地+建物),延壽街３６０號二樓,2.0,43.0,0,30.72,781203,0.0,,25.056415,121.558744,南京三民站出口1,696,無電梯_4樓以下
房地(土地+建物),內湖路一段２２９號三樓,3.0,45.0,0,34.38,607293,0.0,,25.082702,121.565053,西湖站出口1,166,無電梯_4樓以下
房地(土地+建物),新生北路三段８７巷４７號,1.0,49.0,0,28.12,889131,0.0,,25.06744,121.529519,中山國小站出口4,579,無電梯_4樓以下
房地(土地+建物),雙園街１２０號二樓,2.0,47.0,0,26.45,453677,0.0,,25.031249,121.492428,龍山寺站出口1,857,無電梯_4樓以下
房地(土地+建物),天母東路１０５巷３６號二樓,2.0,43.0,0,44.79,453246,0.0,,25.119902,121.535212,明德站出口2,1991,無電梯_4樓以下
