交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度
房地(土地+建物),國興路８號六樓,6.0,43.0,有,19.08,576378,0.0,,25.024942,121.508877
房地(土地+建物)+車位,文德路２７５號三樓之２,3.0,16.0,有,14.68,681185,0.0,,25.079298,121.589008
房地(土地+建物)+車位,五分街９７號四樓,4.0,25.0,有,39.07,567731,0.0,,25.0673,121.615891
房地(土地+建物),忠孝東路五段３７２巷２７弄７０號三樓,3.0,40.0,有,23.83,864533,0.0,,25.039215,121.575429
房地(土地+建物),虎林街４０巷２０號五樓,5.0,37.0,無,31.47,651434,0.0,,25.047604,121.57548
房地(土地+建物),信安街１５９之１號六樓,6.0,39.0,有,26.55,753285,0.0,,25.022614,121.555089
房地(土地+建物),復興北路４５８號十樓之１,10.0,20.0,有,13.82,904803,0.0,,25.064372,121.544076
房地(土地+建物)+車位,基河路３００巷２７號五樓,5.0,1.0,有,67.89,891893,9.14,262582.0,25.093602,121.518436
房地(土地+建物),自強街６１巷５弄７號三樓,3.0,38.0,無,37.89,508827,0.0,,25.110607,121.513481
房地(土地+建物)+車位,經貿一路５９號三樓之３,3.0,13.0,有,16.58,633293,0.0,,25.056339,121.619981
房地(土地+建物)+車位,和平東路四段６５巷９弄２之５號,,41.0,無,77.16,509473,4.54,0.0,25.006413,121.567045
房地(土地+建物),立農街二段２０２巷５弄７號,1.0,46.0,無,26.6,731070,0.0,,25.118059,121.514304
房地(土地+建物),建國北路三段２２巷１７號四樓,4.0,30.0,有,15.16,428724,0.0,,25.063859,121.535569
房地(土地+建物),吉利街２５７巷５弄１５號五樓,5.0,37.0,無,28.76,486862,0.0,,25.119282,121.509982
房地(土地+建物)+車位,通河街２５號六樓,6.0,10.0,有,41.37,715009,10.32,271318.0,25.080092,121.523182
房地(土地+建物),重慶北路四段２２２號八樓之５,8.0,5.0,有,25.83,619497,0.0,,25.085867,121.511468
房地(土地+建物)+車位,重慶南路三段４５號十九樓,19.0,1.0,有,72.65,1659721,11.85,299578.0,25.027692,121.516224
房地(土地+建物)+車位,和平東路四段６６巷１１號十六樓,16.0,25.0,有,84.45,460981,13.62,146843.0,25.006357,121.565959
房地(土地+建物)+車位,和平東路四段６６巷１３號十六樓,16.0,25.0,有,83.91,464472,13.62,146843.0,25.006233,121.56583
房地(土地+建物)+車位,水源路３７之２號九樓,9.0,4.0,有,35.43,855113,9.7,0.0,25.018701,121.523885
房地(土地+建物),星雲街１６８巷３５號二樓,2.0,25.0,有,13.82,772895,0.0,,25.079901,121.597014
房地(土地+建物)+車位,舊莊街一段２１２巷１２號四樓,4.0,6.0,有,28.39,650066,7.65,0.0,25.038285,121.622244
房地(土地+建物),忠孝東路五段６２１巷１１號五樓,5.0,41.0,無,37.41,665007,0.0,,25.042274,121.578808
房地(土地+建物),興隆路二段２１７巷２弄６號二樓,2.0,48.0,無,39.29,458148,0.0,,25.001577,121.550204
房地(土地+建物),牯嶺街１３０號二樓,2.0,32.0,無,28.99,690000,0.0,,25.022747,121.518933
房地(土地+建物),羅斯福路三段２４４巷２弄１０號,1.0,27.0,無,41.84,955983,0.0,,25.016664,121.531373
房地(土地+建物)+車位,三合街一段３８號八樓,8.0,5.0,有,56.03,899535,13.78,0.0,25.127272,121.505932
房地(土地+建物),中山北路六段７５４巷３之１號三樓,3.0,37.0,無,44.78,547094,0.0,,25.115686,121.528613
房地(土地+建物),中華路二段３８１巷２號四樓,4.0,47.0,無,29.63,468495,0.0,,25.026474,121.50793
房地(土地+建物)+車位,星雲街１５２號十五樓,15.0,27.0,有,70.54,607883,0.0,,25.0802,121.595991
房地(土地+建物),文林路７６５號五樓之７,5.0,41.0,有,43.0,488403,0.0,,25.103292,121.518965
房地(土地+建物),康樂街７６巷７號四樓,4.0,38.0,無,28.18,496738,0.0,,25.070039,121.618552
房地(土地+建物)+車位,汀州路四段２６７號三樓,3.0,12.0,有,54.35,607208,0.0,,25.001302,121.536021
房地(土地+建物),興隆路四段６６巷１３號四樓,4.0,46.0,無,19.54,508229,0.0,,24.984691,121.560835
房地(土地+建物)+車位,忠孝東路五段７１巷１２弄８號三樓,3.0,13.0,有,23.96,1081362,7.91,252845.0,25.041936,121.566921
房地(土地+建物),德行東路１３２巷７弄１號二樓,2.0,40.0,無,35.13,551345,0.0,,25.106964,121.529472
房地(土地+建物)+車位,南京東路三段１９４巷３號三樓之２,3.0,0.0,有,39.42,1214480,10.99,245678.0,25.05135,121.542729
房地(土地+建物),辛亥路四段２２２巷２３號五樓,5.0,42.0,無,25.14,385828,0.0,,25.002437,121.553958
房地(土地+建物),溫州街７４巷１２號四樓之２,4.0,44.0,無,17.32,865995,0.0,,25.019822,121.531948
房地(土地+建物)+車位,南京東路三段１９４巷３號五樓,5.0,0.0,有,50.28,1229268,10.99,354868.0,25.05135,121.542729
房地(土地+建物)+車位,大湖山莊街５８之２號三樓,3.0,28.0,無,25.52,543128,0.0,,25.085958,121.603868
房地(土地+建物),文昌路１６９巷３６號二樓,2.0,49.0,無,24.97,620636,0.0,,25.098198,121.5194
房地(土地+建物),玉成街２０１巷４弄９號三樓,3.0,46.0,無,21.67,761596,0.0,,25.044232,121.585449
房地(土地+建物),內湖路二段１１４之１號三樓,3.0,38.0,有,27.87,739085,0.0,,25.079462,121.581983
房地(土地+建物),麗山街３４８巷１９之１號三樓,3.0,39.0,無,29.8,563830,0.0,,25.081896,121.573804
房地(土地+建物)+車位,民權東路六段２８９巷２３號二樓,2.0,1.0,有,67.21,862644,21.07,0.0,25.069122,121.601487
房地(土地+建物),安和路二段７１巷１０號二樓,2.0,37.0,有,45.92,936423,0.0,,25.030051,121.552636
房地(土地+建物),基湖路１５１巷２１號二樓之８,2.0,18.0,有,13.33,807882,0.0,,25.077691,121.564324
房地(土地+建物),吉利街３２０巷６弄４號三樓,3.0,53.0,無,15.02,689122,0.0,,25.117375,121.511416
房地(土地+建物),安泰街７９巷５之１號四樓,4.0,28.0,有,21.59,537301,0.0,,25.076017,121.617133
房地(土地+建物)+車位,南京東路三段１９４巷３號三樓,3.0,0.0,有,50.28,1177858,10.99,309372.0,25.05135,121.542729
房地(土地+建物),景興路４２巷６弄１號二樓,2.0,47.0,無,35.3,546669,0.0,,24.997029,121.543103
房地(土地+建物),忠孝東路四段１８１巷４０弄１５號五樓,5.0,37.0,無,43.56,899910,0.0,,25.044059,121.549784
房地(土地+建物),大龍街１５９巷１８弄２號三樓,3.0,,無,21.45,610716,0.0,,25.06782,121.516553
房地(土地+建物)+車位,南京東路三段１９４巷３號五樓之２,5.0,0.0,有,39.42,1234527,10.99,245678.0,25.05135,121.542729
房地(土地+建物),南港路一段１８８之１號,1.0,42.0,無,26.98,885201,0.0,,25.055244,121.611281
房地(土地+建物),天母東路８巷５１號五樓,5.0,41.0,有,43.05,734104,0.0,,25.115968,121.531277
房地(土地+建物)+車位,南京東路三段１９４巷３號二樓之１,2.0,0.0,有,48.3,1152403,10.99,327571.0,25.05135,121.542729
房地(土地+建物)+車位,南京東路三段１９４巷３號六樓之１,6.0,0.0,有,37.18,1400189,10.99,318471.0,25.05135,121.542729
房地(土地+建物),南京東路三段１９４巷３號四樓之５,4.0,0.0,有,25.16,1263967,0.0,,25.05135,121.542729
房地(土地+建物)+車位,南京東路六段１８０號二樓,2.0,14.0,有,48.8,674294,8.75,0.0,25.055751,121.579894
房地(土地+建物)+車位,敦化南路一段３號十六樓之２,16.0,1.0,有,81.33,1955464,20.13,347740.0,25.047434,121.549291
房地(土地+建物),陽光街９２巷２４弄２５號四樓,4.0,40.0,無,25.72,563863,0.0,,25.076237,121.585837
房地(土地+建物),環山路二段２６巷１１號五樓,5.0,41.0,無,27.26,358424,0.0,,25.086265,121.572564
房地(土地+建物),忠孝東路五段７１巷１２弄８號三樓之１,3.0,13.0,有,9.73,1099532,0.0,,25.041936,121.566921
房地(土地+建物),江南街７１巷１６弄２３號二樓,2.0,33.0,無,44.04,583094,0.0,,25.076088,121.577493
房地(土地+建物),中央北路三段２５４號四樓,4.0,41.0,無,34.64,349315,0.0,,25.135902,121.47972
房地(土地+建物),民權西路１６０巷１８弄８號七樓之１,7.0,1.0,有,18.44,900199,0.0,,25.062139,121.515256
房地(土地+建物)+車位,江南街９６巷３號三樓,3.0,26.0,有,29.93,618061,0.0,,25.077172,121.576908
房地(土地+建物),雨聲街５３巷１號,1.0,44.0,無,31.41,764050,0.0,,25.1025,121.528509
房地(土地+建物),合江街１９號三樓,3.0,51.0,無,19.03,761824,0.0,,25.05519,121.539169
房地(土地+建物),吳興街６００巷６０號五樓之５,5.0,1.0,有,15.34,1087371,0.0,,25.019761,121.57028
房地(土地+建物),承德路四段４０巷５０號四樓之６,3.0,52.0,無,10.77,482868,0.0,,25.081131,121.521413
房地(土地+建物)+車位,民權東路六段２８０巷１５５弄１７號九樓,9.0,8.0,有,79.65,665452,0.0,,25.06894,121.607942
房地(土地+建物),龍江路２９２巷１４號,1.0,53.0,無,37.99,929243,0.0,,25.061372,121.53995
房地(土地+建物),文德路９０巷２０號四樓,4.0,40.0,無,22.57,633684,0.0,,25.077181,121.582296
房地(土地+建物),辛亥路五段１１４號五樓,5.0,41.0,無,35.23,354851,0.0,,24.997789,121.552483
房地(土地+建物)+車位,光輝路１５０號八樓,8.0,25.0,有,35.63,510828,0.0,,24.985183,121.55903
房地(土地+建物),社子街３４號四樓,4.0,25.0,有,30.59,506772,0.0,,25.087395,121.507717
房地(土地+建物),忠孝東路四段５５９巷８號二樓,2.0,40.0,有,43.13,1112826,0.0,,25.041929,121.563704
房地(土地+建物),忠孝東路六段１８８巷６號三樓,3.0,,無,22.27,561369,0.0,,25.048225,121.586713
房地(土地+建物)+車位,市民大道六段１０８號七樓,7.0,0.0,有,18.45,1038592,4.56,405702.0,25.049134,121.57254
房地(土地+建物),合江街１０５巷１號二樓,2.0,45.0,無,18.55,673881,0.0,,25.059922,121.539384
房地(土地+建物)+車位,福興路１０６巷２７號二樓,2.0,10.0,有,62.54,600609,21.59,185271.0,25.006844,121.549723
房地(土地+建物),寶清街１８之７號二樓,2.0,47.0,無,27.95,618941,0.0,,25.050468,121.568625
房地(土地+建物),研究院路二段１８２巷７８弄４號二樓,2.0,38.0,無,30.73,374253,0.0,,25.036383,121.613971
房地(土地+建物),興順街１５５之２號十四樓,14.0,22.0,有,30.55,686756,0.0,,25.0014,121.545372
房地(土地+建物),虎林街２４２巷６７號二樓,2.0,52.0,無,20.46,727450,0.0,,25.035324,121.576189
房地(土地+建物),北投路一段７７號十一樓之２,11.0,14.0,有,26.18,752357,0.0,,25.128417,121.500141
房地(土地+建物),安和路一段３２號六樓之２,6.0,45.0,有,15.5,1116341,0.0,,25.038377,121.550757
房地(土地+建物)+車位,石牌路二段３１１號十樓,10.0,1.0,有,55.17,948033,12.97,0.0,25.121647,121.523103
房地(土地+建物),華岡路２１號五樓之１,5.0,27.0,有,22.96,304882,0.0,,25.138054,121.54292
房地(土地+建物),民生東路三段１１３巷２５弄２號二樓,2.0,39.0,有,47.73,787741,0.0,,25.059405,121.54639
房地(土地+建物)+車位,三合街一段７３號五樓,5.0,8.0,有,111.85,723503,24.5,228571.0,25.126773,121.505248
房地(土地+建物),大直街９４巷１弄１０號二樓,2.0,42.0,無,35.41,713911,0.0,,25.084519,121.547984
房地(土地+建物)+車位,經貿一路５９號二樓之８,2.0,13.0,有,20.69,666860,0.0,,25.056339,121.619981
房地(土地+建物)+車位,仁愛路四段４２２號十三樓,13.0,9.0,有,60.98,1602290,8.81,0.0,25.037342,121.557864
房地(土地+建物),興隆路四段１６５巷５３號五樓,5.0,29.0,無,22.99,426273,0.0,,24.984501,121.564293
房地(土地+建物),木新路二段１１之１號七樓,7.0,27.0,有,9.11,697401,0.0,,24.987463,121.57077
房地(土地+建物),三福街５５號二樓,2.0,47.0,無,27.65,571398,0.0,,24.997749,121.543792
房地(土地+建物)+車位,溫泉路６８巷６弄６號九樓之１,9.0,6.0,有,50.49,612560,11.15,224215.0,25.134554,121.505278
房地(土地+建物),文德路６２號八樓,8.0,38.0,有,40.96,576109,0.0,,25.078061,121.58111
房地(土地+建物),武成街６３巷１２弄２４號,,,無,29.81,595411,0.0,,25.018984,121.494206
房地(土地+建物),社子街２５巷１弄７號,1.0,50.0,無,18.8,462832,0.0,,25.087947,121.508226
房地(土地+建物)+車位,敦化北路１０號十一樓,11.0,4.0,有,121.89,1909783,21.01,333175.0,25.050285,121.548119
房地(土地+建物),內湖路二段１７９巷７７弄５號,,49.0,無,49.58,1260674,0.0,,25.085359,121.583021
房地(土地+建物),福興路９５巷３５號五樓之１,5.0,22.0,有,8.76,662300,0.0,,25.005135,121.547809
房地(土地+建物),福德街２２１巷２弄１１號二樓,2.0,46.0,無,29.49,559499,0.0,,25.037909,121.584593
房地(土地+建物),雨聲街８巷３之１號四樓,4.0,40.0,無,34.5,518214,0.0,,25.102346,121.533649
房地(土地+建物),立農街一段５７８號五樓,5.0,39.0,無,32.58,481244,0.0,,25.119238,121.510976
房地(土地+建物),青年路３０巷４號十二樓之２,12.0,35.0,有,31.8,584929,0.0,,25.026328,121.504219
房地(土地+建物),信安街１０３巷８之３號,1.0,1.0,有,13.62,1145498,0.0,,25.025141,121.557566
房地(土地+建物),基隆路二段７９巷１７弄２１號二樓,2.0,41.0,有,52.25,704255,0.0,,25.030089,121.559579
房地(土地+建物),大湖山莊街２３２號五樓,5.0,29.0,有,13.12,720141,0.0,,25.088489,121.598573
房地(土地+建物),溫州街７４巷３弄１號六樓之２,6.0,43.0,有,15.76,1154584,0.0,,25.019577,121.532217
房地(土地+建物)+車位,重陽路１２５巷３６弄１０號六樓之７,6.0,15.0,有,31.75,813505,7.41,0.0,25.057497,121.597103
房地(土地+建物),敦化南路二段２６７號十四樓之２,14.0,43.0,有,30.24,1190561,0.0,,25.025298,121.549093
房地(土地+建物),中山北路七段２１９巷３弄１３５號五樓,5.0,38.0,有,32.47,486598,0.0,,25.128101,121.530078
房地(土地+建物),松信路１３７號三樓,3.0,42.0,有,37.09,746364,0.0,,25.043859,121.572173
房地(土地+建物),景華街１１９號二樓,2.0,33.0,無,46.65,522599,0.0,,24.996007,121.546978
房地(土地+建物)+車位,金龍路４７巷１３弄９號九樓,9.0,7.0,有,49.63,743037,0.0,,25.085224,121.594036
房地(土地+建物),民族街５３號三樓,3.0,49.0,無,26.0,423080,0.0,,25.133743,121.506421
房地(土地+建物)+車位,重慶北路四段２４３號十樓之１,10.0,11.0,有,35.21,681821,6.46,0.0,25.085741,121.51074
房地(土地+建物),民族街５５號三樓,3.0,49.0,無,26.44,416013,0.0,,25.133788,121.506422
房地(土地+建物),石牌路二段３２４巷３號五樓,5.0,31.0,有,47.44,594422,0.0,,25.121716,121.524144
房地(土地+建物),研究院路二段６１巷３弄２２號,1.0,44.0,無,37.22,644875,0.0,,25.043798,121.618116
房地(土地+建物),光復南路３０８巷３９之１號,2.0,52.0,無,39.85,903496,0.0,,25.038847,121.555956
房地(土地+建物),吳興街２８４巷１４號五樓,5.0,34.0,無,19.27,602091,0.0,,25.024086,121.563469
房地(土地+建物),研究院路二段７０巷４７弄４號,1.0,38.0,無,39.39,660041,0.0,,25.045813,121.613
房地(土地+建物),復興北路４３０巷１８號五樓,5.0,42.0,有,36.03,773784,0.0,,25.063275,121.543048
房地(土地+建物)+車位,菁山路４９號,1.0,13.0,有,92.63,632645,24.66,0.0,25.139285,121.549159
房地(土地+建物),新興路７０巷９號三樓,3.0,28.0,無,21.45,410194,0.0,,25.141027,121.487589
房地(土地+建物)+車位,敦煌路８０巷１號八樓之３,8.0,15.0,有,37.39,649977,0.0,,25.075045,121.517726
房地(土地+建物),致遠二路９５巷４２號四樓,4.0,52.0,無,26.34,523945,0.0,,25.116962,121.510586
房地(土地+建物),汀州路二段５５巷１號三樓,3.0,51.0,無,22.8,622029,0.0,,25.026086,121.515639
房地(土地+建物),大度路三段３０１巷２２號三樓,3.0,36.0,無,38.37,320571,0.0,,25.122388,121.466139
房地(土地+建物)+車位,民權東路二段１３５巷３２號六樓,6.0,8.0,有,32.26,738641,3.25,553846.0,25.064321,121.534877
房地(土地+建物)+車位,民權西路１６０巷１８弄６號三樓之６,3.0,1.0,有,43.32,806181,9.76,286885.0,25.062139,121.515417
房地(土地+建物),和平西路三段３８４號八樓之２,8.0,41.0,有,8.94,441891,0.0,,25.035338,121.491277
房地(土地+建物)+車位,新民路１７號六樓,6.0,23.0,有,16.8,391718,0.0,,25.139554,121.50676
房地(土地+建物)+車位,中山北路七段２１９巷３弄２８０號五樓,5.0,15.0,有,41.18,716380,0.0,,25.132977,121.530661
房地(土地+建物),成功路四段３１６號三樓,3.0,38.0,無,36.85,455934,0.0,,25.084864,121.59846
房地(土地+建物),中山北路七段２１９巷３弄４３號三樓,3.0,38.0,有,28.41,528025,0.0,,25.12729,121.530564
房地(土地+建物),錦州街４２６巷１弄９號四樓,4.0,54.0,無,30.52,638879,0.0,,25.059869,121.542839
房地(土地+建物),中華路二段４１６巷１３號十二樓之４,12.0,35.0,有,30.87,421161,0.0,,25.027021,121.504194
房地(土地+建物),安康路４３４巷２０弄２４號四樓之１,4.0,26.0,有,10.8,657638,0.0,,25.066953,121.61541
房地(土地+建物),承德路四段４０巷４９號三樓之４,3.0,50.0,有,9.29,363960,0.0,,25.081314,121.521474
房地(土地+建物)+車位,南港路二段１５８號十七樓,17.0,26.0,有,48.31,981461,13.67,0.0,25.053838,121.600001
房地(土地+建物),建民路１６１之２號四樓,4.0,46.0,有,19.95,777066,0.0,,25.111247,121.519802
房地(土地+建物),汀州路二段２８５號六樓,6.0,51.0,有,22.04,853107,0.0,,25.022073,121.524332
房地(土地+建物)+車位,忠誠路一段１４７巷１２號七樓,7.0,25.0,有,37.94,861830,0.0,,25.105647,121.530043
房地(土地+建物),東明街１巷３號四樓之２,4.0,46.0,無,14.99,667162,0.0,,25.056417,121.605141
房地(土地+建物)+車位,新明路３９０號五樓,5.0,12.0,有,42.95,600958,4.68,0.0,25.054778,121.580134
房地(土地+建物)+車位,延平北路六段３５０號十樓,10.0,22.0,有,43.63,471209,5.43,0.0,25.090676,121.501308
房地(土地+建物)+車位,寶清街１０３之１１號二樓,2.0,5.0,有,40.43,1026677,7.43,0.0,25.053248,121.567733
房地(土地+建物)+車位,星雲街１６１巷８號七樓,7.0,17.0,有,38.95,682983,0.0,,25.081878,121.596209
房地(土地+建物),福德街３０９巷３９號四樓,4.0,46.0,無,29.18,610089,0.0,,25.039167,121.588698
房地(土地+建物)+車位,文德路７３號四樓之１,4.0,14.0,有,92.11,689430,0.0,,25.078656,121.582246
房地(土地+建物),和平東路三段３０８巷４０號四樓,4.0,,無,29.45,594200,0.0,,25.019621,121.555372
房地(土地+建物),成功路四段２９４巷２３弄３號,,36.0,無,110.74,469585,0.0,,25.086207,121.597524
房地(土地+建物),忠孝東路四段１７０巷２３號五樓,5.0,,無,30.46,938414,0.0,,25.03958,121.550819
房地(土地+建物)+車位,興隆路二段２０３巷１０１號二樓,2.0,10.0,有,50.62,649494,12.9,193798.0,25.003072,121.546449
房地(土地+建物),東興路２巷１５號三樓,3.0,41.0,有,35.24,790404,0.0,,25.050497,121.56466
房地(土地+建物),社正路１７巷２號七樓之１,7.0,7.0,有,20.04,613662,0.0,,25.0891,121.509143
房地(土地+建物),內湖路一段２１７巷２號六樓,6.0,39.0,有,32.92,619665,0.0,,25.083481,121.564024
房地(土地+建物),敦化南路一段２３３巷３１號四樓之４,4.0,35.0,有,13.16,1078636,0.0,,25.040494,121.551035
房地(土地+建物),中央北路三段１６８巷３號五樓,5.0,41.0,無,22.36,339927,0.0,,25.137274,121.48192
房地(土地+建物),國興路１９號二樓之１,2.0,35.0,有,25.91,643714,0.0,,25.02682,121.505335
房地(土地+建物),莊敬路４２３巷７弄１號三樓,3.0,48.0,無,38.04,699221,0.0,,25.028471,121.566892
房地(土地+建物),知行路２３９號四樓,4.0,43.0,無,23.72,403947,0.0,,25.120468,121.467035
房地(土地+建物),康寧路一段８６巷２弄１１號三樓,3.0,,無,20.78,683492,0.0,,25.079465,121.59294
房地(土地+建物),羅斯福路二段１０１巷４之４號,1.0,,無,25.95,1024872,0.0,,25.024742,121.524875
房地(土地+建物)+車位,民權東路六段１２３巷４３弄３８號,,24.0,無,65.68,654159,4.54,550661.0,25.070098,121.593794
房地(土地+建物),南京東路三段１９４巷５號五樓之５,5.0,32.0,有,19.23,758075,0.0,,25.05124,121.542548
房地(土地+建物),文德路６６巷１４弄２５號七樓,7.0,5.0,有,18.79,887646,0.0,,25.076948,121.580836
房地(土地+建物),承德路四段８０巷４１號四樓,4.0,53.0,無,27.04,580612,0.0,,25.082653,121.521984
房地(土地+建物),永吉路３０巷１５１弄１８號,1.0,,無,20.22,1063353,0.0,,25.042506,121.569523
房地(土地+建物)+車位,港華街１０７巷２３號六樓,6.0,11.0,有,73.72,628034,0.0,,25.08415,121.574068
房地(土地+建物),中山北路六段１５７巷８弄３號五樓,5.0,44.0,無,29.74,729016,0.0,,25.107148,121.524381
房地(土地+建物),重慶北路三段２０５巷１５號三樓,3.0,39.0,無,22.82,600415,0.0,,25.070122,121.514535
房地(土地+建物)+車位,北安路８２９號四樓之１０,4.0,12.0,有,26.98,883039,12.71,196696.0,25.084811,121.556951
房地(土地+建物),明德路１７４巷８號四樓,4.0,38.0,無,40.55,588858,0.0,,25.110965,121.521729
房地(土地+建物),大度路三段３０１巷２８弄１０號三樓,3.0,35.0,無,24.56,366496,0.0,,25.122443,121.465597
房地(土地+建物)+車位,福美路２１６號九樓,9.0,5.0,有,57.74,664435,13.2,0.0,25.100853,121.504478
房地(土地+建物),同德街４０巷１４號五樓,5.0,42.0,無,29.42,374523,0.0,,25.124472,121.527892
房地(土地+建物),磺溪街３５巷２３號三樓,3.0,35.0,無,34.12,750317,0.0,,25.106608,121.521905
房地(土地+建物),青年路１６８巷４９弄４３號二樓,2.0,47.0,無,13.56,390825,0.0,,25.019545,121.501486
房地(土地+建物),和平東路三段４３５巷７弄４號二樓,2.0,48.0,無,15.35,586364,0.0,,25.019251,121.558736
房地(土地+建物),木柵路四段１４１號六樓之５,6.0,11.0,有,27.13,737159,0.0,,24.998222,121.573873
房地(土地+建物),中正路７０７巷１５號十二樓,12.0,39.0,有,31.36,388991,0.0,,25.085038,121.506902
房地(土地+建物),興隆路一段２５１巷１弄４號四樓,4.0,48.0,無,28.54,583086,0.0,,24.999808,121.544504
房地(土地+建物)+車位,研究院路一段１０１巷１６弄２號七樓,7.0,10.0,有,32.59,800523,2.99,602007.0,25.051673,121.616607
房地(土地+建物)+車位,西安街一段１８７號二樓之２,2.0,10.0,有,83.85,1250963,66.36,0.0,25.11021,121.51814
房地(土地+建物),興隆路三段２０７巷９弄３號二樓,2.0,40.0,無,29.04,358127,0.0,,24.995128,121.560978
房地(土地+建物)+車位,木新路二段１６１巷１２弄１９號二樓,2.0,28.0,無,36.71,506739,0.0,,24.982836,121.568509
房地(土地+建物)+車位,成功路四段２９４巷２３弄２６號,,36.0,無,78.25,528155,0.0,,25.086431,121.598211
房地(土地+建物)+車位,舊莊街一段９１巷１２號三樓,3.0,32.0,有,51.45,505354,0.0,,25.041462,121.61972
房地(土地+建物)+車位,向陽路１９６巷８號五樓之１,5.0,13.0,有,34.64,750660,0.0,,25.056383,121.594046
房地(土地+建物),林口街２４巷１３號,1.0,53.0,無,20.46,887408,0.0,,25.037679,121.5799
房地(土地+建物),中山北路二段６２巷３０弄１號三樓,3.0,47.0,無,28.05,712916,0.0,,25.056514,121.52122
房地(土地+建物),辛亥路四段１０１巷１３０號四樓,4.0,33.0,有,39.26,526002,0.0,,25.005951,121.560897
房地(土地+建物),松仁路２５８號六樓之１,6.0,26.0,有,33.6,928609,0.0,,25.02442,121.569141
房地(土地+建物),內湖路一段２０３巷５號三樓之１,3.0,26.0,有,20.59,813576,0.0,,25.083926,121.563614
房地(土地+建物),成福路１７１巷４０弄１０之１號二樓,2.0,38.0,無,26.4,590996,0.0,,25.041254,121.589492
房地(土地+建物),中山北路六段１７２巷１６弄２號三樓之１,3.0,28.0,有,8.16,843614,0.0,,25.107216,121.525958
房地(土地+建物),中和街３８２巷４號二樓,2.0,41.0,無,33.07,385590,0.0,,25.143041,121.499089
房地(土地+建物)+車位,知行路２５５號二樓,2.0,11.0,有,24.78,457961,0.0,,25.121074,121.467134
房地(土地+建物),延平北路五段２５７巷２弄１７號,1.0,51.0,無,20.57,631896,0.0,,25.08517,121.5091
房地(土地+建物)+車位,新生北路二段１５巷６號六樓,6.0,11.0,有,69.14,597779,0.0,,25.052979,121.528143
房地(土地+建物),華齡街４０巷３弄２號四樓,4.0,45.0,無,29.92,447812,0.0,,25.083613,121.520063
房地(土地+建物)+車位,康寧路三段７５巷２１７之１號四樓,4.0,27.0,無,25.67,469807,0.0,,25.076465,121.614401
房地(土地+建物),成功路四段１６７巷１６號四樓,4.0,28.0,有,23.93,856639,0.0,,25.082741,121.595431
房地(土地+建物),中社路二段２０巷６號二樓,2.0,46.0,無,31.51,545887,0.0,,25.107214,121.561778
房地(土地+建物),新民路１０１號四樓,4.0,43.0,無,32.24,310199,0.0,,25.141617,121.513821
房地(土地+建物)+車位,汀州路二段１６７號十五樓之２,15.0,1.0,有,33.58,835413,11.83,177515.0,25.024475,121.521342
房地(土地+建物)+車位,新生北路二段１５巷６號三樓,3.0,11.0,有,72.98,584011,0.0,,25.052979,121.528143
房地(土地+建物),瑞安街１４２巷８號十一樓之２,11.0,15.0,有,14.72,1102157,0.0,,25.029699,121.541753
房地(土地+建物),研究院路三段６８巷３０號三樓,3.0,41.0,無,29.42,394356,0.0,,25.035641,121.61377
房地(土地+建物)+車位,汀州路二段１６７號十五樓之１,15.0,1.0,有,39.88,834931,17.48,188787.0,25.024475,121.521342
房地(土地+建物),育英街７９號三樓之２,3.0,2.0,有,20.85,777043,0.0,,24.992658,121.538814
房地(土地+建物),樂利路１０１巷３號四樓,4.0,50.0,無,34.24,715539,0.0,,25.02539,121.552578
房地(土地+建物),敬業三路１６２巷５３號二樓,2.0,22.0,有,47.11,636872,0.0,,25.078317,121.558661
房地(土地+建物),逸仙路４２巷２５號三樓,3.0,41.0,有,48.99,908296,0.0,,25.040371,121.563177
房地(土地+建物)+車位,辛亥路四段７７巷９２弄９號四樓之３,4.0,19.0,有,41.76,600108,10.97,200547.0,25.008779,121.561219
房地(土地+建物),玉成街５２巷１０號,1.0,43.0,無,24.74,808558,0.0,,25.047798,121.581124
房地(土地+建物)+車位,汀州路四段２５７號八樓,8.0,12.0,有,58.14,601991,0.0,,25.001787,121.536147
房地(土地+建物),民權東路二段７１巷２１弄２２號三樓,3.0,55.0,無,23.2,741421,0.0,,25.063414,121.532487
房地(土地+建物),新民路１巷８號七樓之７,7.0,42.0,有,15.22,282434,0.0,,25.141353,121.507536
房地(土地+建物),塔悠路３２３號四樓之１４,4.0,29.0,無,14.24,701058,0.0,,25.061438,121.568882
房地(土地+建物),致遠二路１１３巷１８號二樓,2.0,42.0,無,33.22,541883,0.0,,25.117165,121.511546
房地(土地+建物),雙園街１２２巷１３號,1.0,52.0,無,12.7,527352,0.0,,25.030903,121.492221
房地(土地+建物)+車位,汀州路四段２６７號三樓,3.0,12.0,有,54.35,573334,0.0,,25.001302,121.536021
房地(土地+建物),吳興街２２０巷１１弄２４號三樓之６,3.0,30.0,有,13.37,777833,0.0,,25.028092,121.562312
房地(土地+建物),大安路一段１５７巷１１號二樓,2.0,40.0,有,45.35,898612,0.0,,25.037298,121.546759
房地(土地+建物),樂業街１５９巷１２號四樓,4.0,41.0,有,32.45,702573,0.0,,25.019792,121.554141
