交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度
房地(土地+建物),忠誠路二段１５４巷２３弄１之４號五樓,5.0,43.0,無,18.9,582005,0.0,,25.115484,121.531277
房地(土地+建物),師大路６８巷２５號四樓之１,4.0,16.0,有,10.44,1197750,0.0,,25.024245,121.527507
房地(土地+建物),民權東路六段１９０巷６３弄２之１號,1.0,17.0,有,59.38,1037428,0.0,,25.065947,121.594378
房地(土地+建物),忠義街１１７之３號,1.0,38.0,有,22.33,1119696,0.0,,25.107401,121.532728
房地(土地+建物)+車位,環山路二段２８之６號,1.0,5.0,有,29.14,801689,5.82,309278.0,25.085889,121.572698
房地(土地+建物),木柵路一段５９巷７弄４號三樓,3.0,41.0,無,40.88,424660,0.0,,24.987674,121.545937
房地(土地+建物),東明街１０２號四樓,4.0,45.0,無,27.48,582262,0.0,,25.05452,121.601411
房地(土地+建物),虎林街６０巷１７號二樓,2.0,51.0,無,32.11,669630,0.0,,25.046156,121.576305
房地(土地+建物),健康路２２５巷１１號七樓,7.0,31.0,有,45.71,796969,0.0,,25.054534,121.562262
房地(土地+建物),清江路１９３之１號三樓,3.0,46.0,無,22.17,554799,0.0,,25.127618,121.501888
房地(土地+建物)+車位,永吉路２２５巷９號二樓,2.0,1.0,有,38.55,851323,10.71,326797.0,25.046741,121.574296
房地(土地+建物),中山北路七段１９０巷２６弄１８號四樓,4.0,43.0,有,51.43,458840,0.0,,25.12537,121.534957
房地(土地+建物)+車位,文德路２０８巷４２號十樓,10.0,28.0,有,51.65,850437,12.99,0.0,25.076926,121.583326
房地(土地+建物),農安街７７巷１４號四樓,4.0,39.0,無,29.25,547090,0.0,,25.066271,121.528417
房地(土地+建物)+車位,行善路１９１號二樓,2.0,2.0,有,53.46,895661,0.0,,25.059685,121.581699
房地(土地+建物),信義路五段１５０巷２９０號三樓,3.0,41.0,無,32.48,646504,0.0,,25.027471,121.569119
房地(土地+建物),中山北路六段４０５巷５３號四樓,4.0,39.0,有,45.61,767412,0.0,,25.115673,121.526602
房地(土地+建物),延平北路四段１７９巷１號四樓,4.0,54.0,無,25.47,490706,0.0,,25.073666,121.511739
房地(土地+建物),樂利路５５號五樓,5.0,37.0,有,36.89,845150,0.0,,25.026496,121.551898
房地(土地+建物),敦化南路一段７號五樓之１,5.0,48.0,有,83.82,905039,0.0,,25.046915,121.549298
房地(土地+建物),新民路１巷８號二樓之１,2.0,43.0,有,15.14,350064,0.0,,25.141353,121.507536
房地(土地+建物),富陽街７２巷２５號二樓,2.0,47.0,無,35.23,567713,0.0,,25.022542,121.555494
房地(土地+建物),內湖路三段１９１巷４號五樓,5.0,45.0,無,24.11,559952,0.0,,25.088125,121.588945
房地(土地+建物),玉成街２３５巷３號四樓,4.0,46.0,無,27.78,640783,0.0,,25.04327,121.585522
房地(土地+建物)+車位,福林路１００巷７７弄１１號,1.0,14.0,有,51.41,766211,9.0,277778.0,25.095133,121.532944
房地(土地+建物)+車位,萬壽路６１巷１號七樓,7.0,27.0,有,55.64,435918,12.51,159872.0,24.987035,121.588201
房地(土地+建物)+車位,三民路８０巷３號十四樓,14.0,19.0,有,67.78,796754,0.0,,25.056576,121.564083
房地(土地+建物),吳興街１６４號二樓,2.0,48.0,無,22.52,675014,0.0,,25.029056,121.561923
房地(土地+建物),延平北路五段１３６巷１０號四樓,4.0,39.0,無,36.3,374625,0.0,,25.082138,121.511042
房地(土地+建物)+車位,羅斯福路六段３２２號七樓之１,7.0,16.0,有,53.05,799678,14.76,169377.0,24.990017,121.539452
房地(土地+建物),興隆路一段２５１巷２弄１６號四樓,4.0,52.0,無,21.71,483639,0.0,,24.999192,121.54464
房地(土地+建物),敦煌路２４巷６號七樓之２,7.0,4.0,有,24.94,785947,0.0,,25.074772,121.519299
房地(土地+建物)+車位,木新路三段８９號十四樓,14.0,10.0,有,84.72,715255,28.37,0.0,24.981927,121.563324
房地(土地+建物),中和街３６８號六樓之８,6.0,25.0,有,10.45,545384,0.0,,25.141942,121.499133
房地(土地+建物),龍江路３９７巷１１號四樓,4.0,36.0,有,34.73,791823,0.0,,25.065658,121.541748
房地(土地+建物),基隆路二段２０９巷１８號三樓,3.0,37.0,有,40.03,956860,0.0,,25.022488,121.552124
房地(土地+建物),東新街１１８巷６３號十樓,10.0,11.0,有,29.56,926149,0.0,,25.045968,121.589246
房地(土地+建物)+車位,街４２號三樓之５,3.0,12.0,有,40.39,985169,10.25,243902.0,25.05467,121.606829
房地(土地+建物)+車位,永吉路２２５巷７弄７號六樓之３,6.0,1.0,有,40.94,1068518,10.71,0.0,25.046751,121.574512
房地(土地+建物),木新路三段３３９巷１２號五樓,5.0,38.0,無,35.11,404395,0.0,,24.979957,121.556027
房地(土地+建物),興隆路一段２７５號,1.0,51.0,無,21.18,920636,0.0,,24.998929,121.544412
房地(土地+建物),延平北路五段１６３巷２６弄１５號一樓、二樓,1.0,61.0,無,39.89,395050,0.0,,25.082992,121.509069
房地(土地+建物),內湖路一段２８５巷６９弄１１０號二樓,2.0,40.0,無,21.1,511791,0.0,,25.085203,121.569601
房地(土地+建物),景福街２４２巷４號三樓,3.0,40.0,無,37.34,562346,0.0,,24.993165,121.539496
房地(土地+建物)+車位,新富街１６２號五樓,5.0,11.0,有,102.01,914345,25.67,0.0,25.060672,121.585758
房地(土地+建物),龍江路４４３巷１２號四樓,4.0,40.0,無,30.68,544284,0.0,,25.067148,121.541711
房地(土地+建物)+車位,成功路二段５０２號六樓,6.0,11.0,有,40.2,779131,9.4,0.0,25.073698,121.5896
房地(土地+建物),光復南路１８０巷１６號四樓,4.0,49.0,有,54.04,980837,0.0,,25.042509,121.556897
房地(土地+建物),社中街２８１之１號二樓,2.0,42.0,無,28.59,453969,0.0,,25.091928,121.506259
房地(土地+建物)+車位,內湖路一段４７巷８弄２８號二樓,2.0,33.0,無,60.51,584933,10.31,242483.0,25.087678,121.559466
房地(土地+建物),吳興街２８４巷２２弄６０號四樓,4.0,51.0,無,26.22,556877,0.0,,25.024094,121.56212
房地(土地+建物),敬業三路１７４號,1.0,23.0,有,47.01,693067,0.0,,25.078894,121.556823
房地(土地+建物),三民路１０號四樓,4.0,43.0,有,35.33,897128,0.0,,25.052387,121.563978
房地(土地+建物),永興路二段４７號二樓,2.0,13.0,有,11.38,593302,0.0,,25.14033,121.502448
房地(土地+建物),環河南路三段２０９號,1.0,54.0,無,24.87,563030,0.0,,25.021396,121.492348
房地(土地+建物),承德路七段３４４巷８號四樓,4.0,28.0,有,20.66,667934,0.0,,25.11768,121.504449
房地(土地+建物),研究院路二段１８２巷５８弄３３號二樓,2.0,39.0,無,29.63,404997,0.0,,25.036152,121.613677
房地(土地+建物),仁愛路四段７１巷２８號四樓,4.0,47.0,有,39.52,1062711,0.0,,25.040048,121.547208
房地(土地+建物)+車位,新生北路二段４７號十二樓,12.0,14.0,有,81.06,791096,8.15,0.0,25.05576,121.52786
房地(土地+建物),崇仰一路３之１號,1.0,41.0,無,29.33,494368,0.0,,25.12495,121.508788
房地(土地+建物)+車位,浦城街１３巷９號六樓之２,6.0,16.0,有,12.06,1348433,5.02,398406.0,25.024557,121.527303
房地(土地+建物),芝玉路二段５６號四樓,4.0,37.0,無,34.36,582057,0.0,,25.111928,121.535068
房地(土地+建物)+車位,經園街６２號七樓,7.0,12.0,有,50.93,883976,10.9,229358.0,25.062292,121.616114
房地(土地+建物)+車位,研究院路二段１５１號五樓,5.0,10.0,有,40.1,626075,9.15,0.0,25.038027,121.61711
房地(土地+建物),石牌路二段３１５巷３４弄８號,1.0,44.0,無,31.53,596209,0.0,,25.12349,121.522707
房地(土地+建物)+車位,後港街１６０之２號十樓,10.0,26.0,有,49.93,534710,0.0,,25.087502,121.521042
房地(土地+建物),復興南路二段１９３巷１７號八樓,8.0,38.0,有,34.2,789530,0.0,,25.026738,121.544601
房地(土地+建物)+車位,福興路６２號九樓之７,9.0,28.0,有,40.47,403061,0.0,,25.003764,121.55025
房地(土地+建物),建國南路一段２１２巷１５號,1.0,45.0,有,27.42,1192025,0.0,,25.039782,121.536931
房地(土地+建物),幽雅路７號九樓,9.0,14.0,有,17.68,395835,0.0,,25.137316,121.513129
房地(土地+建物),新明路３８０巷３弄５之１號三樓,3.0,49.0,無,26.23,457443,0.0,,25.055313,121.580288
房地(土地+建物),文湖街２１巷９８弄１２號三樓,3.0,42.0,無,31.66,473790,0.0,,25.090603,121.560507
房地(土地+建物),臨沂街３９號三樓,3.0,52.0,無,33.77,838071,0.0,,25.039392,121.529781
房地(土地+建物),基河路１２８號七樓之１,7.0,27.0,有,7.81,685237,0.0,,25.088648,121.523185
房地(土地+建物),新生北路三段４３號二樓之１１,2.0,45.0,有,15.65,664609,0.0,,25.065416,121.528038
房地(土地+建物),金山南路二段１４０號十七樓之１,17.0,38.0,有,32.0,1156089,0.0,,25.029363,121.526215
房地(土地+建物)+車位,健康路１７５之１號五樓,5.0,30.0,有,33.09,831056,0.0,,25.054113,121.560784
房地(土地+建物),指南路三段５７號五樓之５,5.0,1.0,有,16.72,673003,0.0,,24.983358,121.580027
房地(土地+建物),永吉路２７８巷２７弄８號六樓,6.0,40.0,有,27.0,718280,0.0,,25.044494,121.574441
房地(土地+建物),康寧路三段９９巷３９弄７號,1.0,28.0,有,39.32,640963,0.0,,25.073254,121.610463
房地(土地+建物),八德路三段１５５巷４弄３３號三樓,3.0,49.0,無,33.1,709980,0.0,,25.048923,121.55568
房地(土地+建物)+車位,港華街１０１號十樓,10.0,12.0,有,74.6,871503,15.51,322373.0,25.083576,121.573597
房地(土地+建物),敦化北路１５５巷６號二樓,2.0,33.0,有,46.04,912242,0.0,,25.054416,121.550303
房地(土地+建物),吳興街６００巷７６弄１２０號三樓,3.0,39.0,無,29.18,531257,0.0,,25.017939,121.56952
房地(土地+建物),通河街３２５巷２８之５號,5.0,53.0,無,10.88,578996,0.0,,25.081631,121.518121
房地(土地+建物),晉江街４６巷１４號五樓,5.0,39.0,無,24.8,584703,0.0,,25.024171,121.522704
房地(土地+建物),重慶北路三段２０３之３號七樓之２,7.0,3.0,有,21.32,862910,0.0,,25.069939,121.513933
房地(土地+建物),後港街１６２巷１０弄１０號,,56.0,無,27.58,1119574,0.0,,25.087732,121.520745
房地(土地+建物)+車位,忠孝東路四段２４８巷２９號五樓之２,5.0,36.0,有,58.52,1329414,10.62,376648.0,25.039509,121.554383
房地(土地+建物),陽光街９２巷１７號二樓,2.0,40.0,無,27.07,646528,0.0,,25.075735,121.584931
房地(土地+建物),瑞安街１８０巷４弄２號三樓,3.0,40.0,無,43.99,806956,0.0,,25.029063,121.540904
房地(土地+建物),北安路５７３巷７號三樓,3.0,49.0,無,24.83,676706,0.0,,25.081423,121.548018
房地(土地+建物),和平西路一段１５０號五樓之２,5.0,42.0,有,28.57,710659,0.0,,25.027294,121.515397
房地(土地+建物),內湖路一段４１９號五樓,5.0,45.0,無,33.01,562275,0.0,,25.081563,121.571277
房地(土地+建物)+車位,新明路４２８巷１號二樓之１,2.0,4.0,有,34.88,872087,9.08,0.0,25.054519,121.579268
房地(土地+建物)+車位,德昌街１３１號五樓之２,5.0,12.0,有,92.15,762953,23.21,0.0,25.023996,121.496442
房地(土地+建物),安居街９４號二樓,2.0,46.0,無,25.24,669557,0.0,,25.019259,121.552824
房地(土地+建物),瑞安街２０８巷１４弄９號三樓,3.0,54.0,無,37.23,805701,0.0,,25.028365,121.540188
房地(土地+建物),忠義街８０號五樓,5.0,44.0,無,30.86,539840,0.0,,25.106141,121.531717
房地(土地+建物),永平街８８號三樓,3.0,44.0,無,23.59,317987,0.0,,25.091867,121.505163
房地(土地+建物),葫蘆街３０巷５號四樓,4.0,50.0,無,22.78,522498,0.0,,25.080347,121.509822
房地(土地+建物),中山北路七段８１巷４１弄７之２號四樓,4.0,45.0,有,31.71,702528,0.0,,25.121742,121.528708
房地(土地+建物),五分街１１３號五樓之１,5.0,16.0,有,15.79,820115,0.0,,25.067203,121.616934
房地(土地+建物)+車位,文湖街２１巷６８弄１０號八樓,8.0,29.0,有,50.62,653849,0.0,,25.088572,121.560485
房地(土地+建物)+車位,大業路４６２號十七樓,17.0,26.0,有,37.19,537789,0.0,,25.131949,121.496336
房地(土地+建物),青年路６８巷３２號五樓,5.0,48.0,無,11.12,599843,0.0,,25.023414,121.501857
房地(土地+建物),林口街１９０號二樓,2.0,37.0,有,37.01,801322,0.0,,25.041051,121.580918
房地(土地+建物),志成街２２巷１５弄１５號,1.0,40.0,無,87.46,543076,0.0,,25.097378,121.530507
房地(土地+建物),松江路３５７巷６號,1.0,41.0,無,29.35,879000,0.0,,25.063351,121.534504
房地(土地+建物),青年路５８號十二樓之１,12.0,41.0,有,30.03,609470,0.0,,25.024609,121.502784
房地(土地+建物),萬大路８５巷７號五樓之１,5.0,16.0,有,37.03,712897,0.0,,25.030389,121.501018
房地(土地+建物),延平北路五段１３６巷１０號五樓,5.0,39.0,無,36.3,377380,0.0,,25.082138,121.511042
房地(土地+建物),興隆路四段１７９巷１２之３號三樓,3.0,42.0,無,26.69,445817,0.0,,24.983655,121.562791
房地(土地+建物)+車位,成功路四段１７８號二十五樓之１,25.0,5.0,有,80.86,1075105,17.61,0.0,25.083356,121.593582
房地(土地+建物),建國北路三段６４號七樓,7.0,41.0,有,28.41,651231,0.0,,25.065374,121.536087
房地(土地+建物),義理街６３巷１５弄５號三樓,3.0,34.0,有,36.49,685166,0.0,,25.117217,121.515052
房地(土地+建物)+車位,民權東路六段１８０巷１５２號六樓之３,6.0,12.0,有,52.87,696908,11.97,208855.0,25.065184,121.591969
房地(土地+建物),新明路４６０巷６號二樓,2.0,46.0,無,23.99,550340,0.0,,25.053735,121.578572
房地(土地+建物),康寧路三段５４之５號八樓之１,8.0,27.0,有,21.63,832110,0.0,,25.071633,121.609291
房地(土地+建物)+車位,東明街２６號三樓之２,3.0,14.0,有,56.68,1001013,11.72,213311.0,25.055786,121.60461
房地(土地+建物),中和街３８２巷２弄１１號二樓,2.0,45.0,無,26.63,413130,0.0,,25.142676,121.49908
房地(土地+建物),承德路七段２８０巷１０之１號二樓,2.0,45.0,無,29.55,541378,0.0,,25.116364,121.506281
房地(土地+建物),永吉路３０巷１１９弄３２號五樓,5.0,39.0,有,31.23,912582,0.0,,25.043032,121.569651
房地(土地+建物),臨沂街２３號三樓,3.0,47.0,有,29.59,980415,0.0,,25.041736,121.530492
房地(土地+建物),松隆路１３號五樓,5.0,40.0,有,44.04,749355,0.0,,25.043489,121.566775
房地(土地+建物),文林路７４０巷９弄３號四樓,4.0,48.0,無,28.02,642317,0.0,,25.103351,121.52055
房地(土地+建物),和平東路三段１巷２６弄３號九樓,9.0,38.0,有,26.31,855142,0.0,,25.026296,121.5463
房地(土地+建物)+車位,忠孝東路三段２４８巷１９弄５０號五樓,5.0,11.0,有,28.28,1109629,6.2,403226.0,25.04019,121.542919
房地(土地+建物),中山北路七段１８２號七樓之２,7.0,46.0,有,23.51,638019,0.0,,25.124596,121.533305
房地(土地+建物)+車位,大屯路光華一巷８號三樓,3.0,7.0,有,44.45,560442,7.7,259740.0,25.14292,121.499743
房地(土地+建物),中正路４９７號十一樓,11.0,36.0,有,43.25,728351,0.0,,25.091946,121.518341
房地(土地+建物),市民大道四段６４號二樓之１,2.0,,有,21.72,805729,0.0,,25.044863,121.546847
房地(土地+建物),延吉街５０巷１０號二樓,2.0,45.0,有,33.55,745219,0.0,,25.044726,121.553395
房地(土地+建物)+車位,德行東路２７６號二樓,2.0,38.0,有,64.55,480268,0.0,,25.109876,121.535476
房地(土地+建物),和平東路三段１巷３２號十二樓,12.0,38.0,有,31.31,750445,0.0,,25.026447,121.546575
房地(土地+建物),大安路一段１６９巷１０號三樓之１,3.0,46.0,有,52.93,999917,0.0,,25.036749,121.546836
房地(土地+建物)+車位,雨農路６４號八樓之１,8.0,18.0,有,60.68,554728,0.0,,25.09979,121.533022
房地(土地+建物),忠孝東路三段２３７巷１０號二樓,2.0,51.0,無,28.92,912204,0.0,,25.043186,121.54078
房地(土地+建物),吳興街１２號三樓,3.0,39.0,無,32.9,617024,0.0,,25.031609,121.559432
房地(土地+建物),天玉街９號四樓,4.0,36.0,無,44.37,516107,0.0,,25.120317,121.526979
房地(土地+建物),合順街８巷３弄３７號四樓,4.0,,無,23.29,506602,0.0,,25.04259,121.619275
房地(土地+建物),八德路四段１０６巷４弄５號四樓,4.0,,無,26.79,709157,0.0,,25.04747,121.560799
房地(土地+建物),吳興街２８４巷９弄１１號三樓,3.0,34.0,無,41.65,524873,0.0,,25.025101,121.564194
房地(土地+建物),光復南路４１９巷７４號七樓,7.0,43.0,有,31.06,994731,0.0,,25.036411,121.558799
房地(土地+建物),樂業街１５９巷３８號三樓,3.0,46.0,無,28.02,642317,0.0,,25.020467,121.554904
房地(土地+建物)+車位,經貿二路１５７巷５２號九樓,9.0,11.0,有,96.29,890435,13.65,439560.0,25.060949,121.616836
房地(土地+建物),港華街９９號八樓之３,8.0,11.0,有,17.8,881918,0.0,,25.083515,121.573804
房地(土地+建物),中華路二段１３０巷４８號三樓,3.0,54.0,無,15.92,678497,0.0,,25.030779,121.502868
房地(土地+建物),敬業三路１６２巷１５６號二樓,2.0,23.0,有,46.89,609932,0.0,,25.077664,121.560022
房地(土地+建物)+車位,萬大路４２３巷３８號四樓之２,4.0,15.0,有,57.26,544853,0.0,,25.021329,121.500823
房地(土地+建物)+車位,敦化南路一段１３８號十一樓之６,11.0,3.0,有,62.43,1585579,9.76,0.0,25.044549,121.548483
房地(土地+建物),廈門街２５巷４弄７號五樓,5.0,42.0,無,47.32,570547,0.0,,25.025563,121.518297
房地(土地+建物)+車位,康寧路一段１９５巷３弄６號二樓之１,2.0,4.0,有,46.89,802178,27.32,183016.0,25.079271,121.597247
房地(土地+建物)+車位,康樂街１３６巷３０弄１１號十四樓之１,14.0,3.0,有,46.64,707886,4.99,440882.0,25.072047,121.617189
房地(土地+建物)+車位,中坡南路２２巷７號五樓之１,5.0,10.0,有,25.87,914804,5.87,374787.0,25.043071,121.582467
房地(土地+建物),新明路３８０巷６弄１０號二樓,2.0,49.0,無,22.22,630189,0.0,,25.055393,121.57989
房地(土地+建物),和平西路三段３８４號五樓之１２,5.0,42.0,有,6.6,463598,0.0,,25.035338,121.491277
房地(土地+建物),辛亥路四段１４０號六樓之３,6.0,14.0,有,19.17,719784,0.0,,25.004435,121.556478
房地(土地+建物),興隆路三段２２１巷４弄１５號,1.0,43.0,無,27.23,574776,0.0,,24.99366,121.56029
房地(土地+建物),信義路三段１３４巷７０號四樓,4.0,37.0,有,32.92,750349,0.0,,25.02977,121.538965
房地(土地+建物),泉源路３６之２２號八樓之１,8.0,34.0,有,23.45,341155,0.0,,25.140363,121.506481
房地(土地+建物),中和街５０２巷８弄１５之１號二樓,2.0,44.0,無,27.39,321305,0.0,,25.14645,121.49498
房地(土地+建物)+車位,星雲街１５０巷４０號九樓,9.0,24.0,有,39.73,773714,4.31,371230.0,25.079689,121.597395
房地(土地+建物),永吉路１２０巷４３弄７號,1.0,8.0,有,7.98,1002514,0.0,,25.044379,121.570648
房地(土地+建物),石牌路二段３１５巷２號五樓之２,5.0,29.0,有,13.3,578908,0.0,,25.121941,121.523167
房地(土地+建物),寶清街１０３巷３０號三樓,3.0,51.0,無,24.0,479100,0.0,,25.053247,121.56882
房地(土地+建物),安居街７５巷１０號三樓,3.0,45.0,無,21.52,789969,0.0,,25.018673,121.553188
房地(土地+建物),虎林街２２２巷５０號三樓,3.0,54.0,無,26.45,718403,0.0,,25.036529,121.575941
房地(土地+建物),復興南路一段１０７巷５弄１０之１號,1.0,,有,27.36,1122156,0.0,,25.044157,121.544809
房地(土地+建物),興安街１５１號七樓,7.0,39.0,有,43.46,851355,0.0,,25.056167,121.545239
房地(土地+建物)+車位,汀州路二段１６７號十六樓之５,16.0,2.0,有,35.91,774512,5.44,588235.0,25.024475,121.521342
房地(土地+建物)+車位,重慶北路四段２２２號三樓之１,3.0,6.0,有,28.0,671306,5.73,261780.0,25.085867,121.511468
房地(土地+建物),懷德街３之２號四樓,4.0,43.0,無,32.37,562293,0.0,,25.110575,121.519667
房地(土地+建物),松山路５１８號六樓,6.0,41.0,有,32.92,707689,0.0,,25.038024,121.578031
房地(土地+建物),虎林街２０２巷４５號四樓,4.0,52.0,無,27.36,639665,0.0,,25.037359,121.575859
房地(土地+建物)+車位,行善路２８１巷１９弄３號八樓,8.0,14.0,有,84.14,793095,10.75,260465.0,25.061052,121.584693
房地(土地+建物),承德路五段５６號二樓,2.0,53.0,無,20.33,394038,0.0,,25.09287,121.514705
房地(土地+建物),康寧路三段１９０巷３５號十樓之３,10.0,15.0,有,9.42,995451,0.0,,25.068665,121.610794
房地(土地+建物),民權東路二段９２巷１弄９號五樓之１,5.0,31.0,有,19.54,761458,0.0,,25.061599,121.532088
房地(土地+建物),龍江路３３１巷１３號二樓,2.0,44.0,無,17.13,566240,0.0,,25.063017,121.541689
房地(土地+建物),萬芳路６０之１７號六樓,6.0,16.0,有,21.04,784376,0.0,,24.998113,121.570639
房地(土地+建物)+車位,和平東路三段４６３巷１７號五樓,5.0,23.0,有,36.94,712058,0.0,,25.019025,121.559775
房地(土地+建物),國興路１０２號十樓之１,10.0,32.0,有,46.29,553089,0.0,,25.027382,121.505451
房地(土地+建物),中山北路五段８３７號三樓,3.0,47.0,無,27.54,737121,0.0,,25.101954,121.525568
房地(土地+建物),大興街２４巷８弄６號四樓,4.0,44.0,無,27.38,386467,0.0,,25.128841,121.498634
房地(土地+建物),文昌路１６９巷２號四樓,4.0,51.0,無,27.04,599170,0.0,,25.098184,121.519984
房地(土地+建物)+車位,南京東路三段８９巷１５弄１０號四樓,4.0,11.0,有,33.93,983905,3.03,825083.0,25.053264,121.538815
房地(土地+建物),西園路二段３２０巷３６弄４號四樓,4.0,52.0,無,9.2,345689,0.0,,25.026764,121.491325
房地(土地+建物),天玉街１０６號三樓,3.0,44.0,無,33.17,527552,0.0,,25.123927,121.531993
房地(土地+建物),承德路七段３４４巷８號二樓,2.0,28.0,有,22.16,721985,0.0,,25.11768,121.504449
房地(土地+建物)+車位,汀州路三段６０巷２弄７號三樓,3.0,23.0,有,42.32,869509,0.0,,25.015285,121.530415
房地(土地+建物),寧波西街９７號六樓之２,6.0,41.0,有,17.28,578745,0.0,,25.02984,121.514962
房地(土地+建物),內湖路三段６０巷１２弄１０號四樓,4.0,44.0,無,30.11,431739,0.0,,25.088109,121.59173
房地(土地+建物)+車位,珠海路１０７巷８號四樓,4.0,13.0,有,115.9,601660,11.19,446828.0,25.141525,121.504497
房地(土地+建物)+車位,中南街１４２之２號六樓,6.0,26.0,有,34.44,439940,0.0,,25.051999,121.615203
房地(土地+建物)+車位,中央北路三段４０巷３４弄１７號七樓,7.0,13.0,有,29.43,613575,5.47,0.0,25.139883,121.485656
房地(土地+建物),新生北路二段１３３巷４３號三樓,3.0,56.0,無,26.7,591858,0.0,,25.060904,121.529238
房地(土地+建物),康樂街１１１巷８號二樓,2.0,39.0,無,27.47,567893,0.0,,25.070702,121.619657
房地(土地+建物),永興路一段５號三樓,3.0,46.0,無,19.0,484288,0.0,,25.13888,121.499473
房地(土地+建物)+車位,承德路四段８８號十樓之２,10.0,1.0,有,33.4,1022969,6.89,0.0,25.082707,121.523055
房地(土地+建物),仁愛路四段４５２巷６號六樓,6.0,40.0,有,28.2,1039996,0.0,,25.037021,121.559129
房地(土地+建物),中央北路三段４０巷３４弄１１號三樓,3.0,44.0,無,26.9,345708,0.0,,25.13972,121.485387
房地(土地+建物)+車位,泉源路２０號五樓,5.0,20.0,有,53.72,492533,9.05,276243.0,25.138826,121.505716
房地(土地+建物),建國北路三段７１號五樓之２,5.0,8.0,有,23.59,839377,0.0,,25.065123,121.537204
房地(土地+建物),社中街１３４號二樓,2.0,41.0,無,31.32,434216,0.0,,25.090216,121.510116
房地(土地+建物),青年路１０６巷３０弄９號,1.0,48.0,無,15.67,606157,0.0,,25.023337,121.501991
房地(土地+建物),康寧路三段１８９巷５４號,1.0,32.0,有,40.26,501705,0.0,,25.071505,121.61297
房地(土地+建物),羅斯福路二段８１巷１６弄５號五樓,5.0,16.0,有,13.52,1345982,0.0,,25.025054,121.524698
房地(土地+建物),基隆路一段３５巷５弄５號二樓,2.0,55.0,無,21.96,649774,0.0,,25.048439,121.569536
房地(土地+建物)+車位,興隆路四段１６５巷５６號六樓,6.0,14.0,有,75.69,572782,10.22,244618.0,24.984312,121.564297
房地(土地+建物),吳興街２８４巷２０弄６３號,1.0,51.0,無,24.24,721968,0.0,,25.024201,121.561942
房地(土地+建物),富山路２之２號三樓,3.0,45.0,無,30.92,404210,0.0,,24.988478,121.553604
房地(土地+建物)+車位,汀州路三段６７號十一樓,11.0,5.0,有,62.06,1240296,12.08,331126.0,25.017963,121.52828
房地(土地+建物)+車位,東園街３０號五樓之３,5.0,3.0,有,28.45,717641,4.76,420168.0,25.027099,121.495715
房地(土地+建物)+車位,經貿二路２３５巷５３號十二樓,12.0,13.0,有,53.89,880964,10.19,245339.0,25.061776,121.616061
房地(土地+建物),立農街二段２８９巷３號二樓,2.0,45.0,無,28.37,684917,0.0,,25.118925,121.515687
房地(土地+建物),建國南路二段７９巷２０號九樓,9.0,37.0,有,32.92,962391,0.0,,25.030579,121.538923
房地(土地+建物),新生南路二段１６巷２號二樓,2.0,15.0,有,13.22,1316264,0.0,,25.032586,121.532457
房地(土地+建物)+車位,興隆路四段１４５巷８３弄８號六樓,6.0,25.0,有,33.64,466735,0.0,,24.985764,121.564033
房地(土地+建物),忠義街７１巷３３號二樓,2.0,37.0,無,36.32,531327,0.0,,25.105991,121.533362
房地(土地+建物),青年路６２之１號,1.0,41.0,有,29.87,583611,0.0,,25.024167,121.502741
房地(土地+建物),德昌街１４號四樓,4.0,24.0,有,37.32,559450,0.0,,25.025403,121.499554
房地(土地+建物),臥龍街１５１巷７０弄９號四樓,4.0,40.0,無,24.84,611811,0.0,,25.02049,121.552029
房地(土地+建物),石牌路一段３９巷１４２號五樓,5.0,10.0,有,22.71,728797,0.0,,25.117676,121.509174
房地(土地+建物),青田街６巷１２號五樓之２,5.0,14.0,有,12.81,1450332,0.0,,25.028037,121.530978
房地(土地+建物)+車位,松河街４８０號四樓,4.0,15.0,有,57.81,734570,13.59,183959.0,25.058906,121.594548
房地(土地+建物),成功路二段４２６巷７弄３號五樓,5.0,37.0,無,33.26,435922,0.0,,25.071542,121.589408
房地(土地+建物),大度路三段２９９號三樓之２,3.0,15.0,有,17.5,593259,0.0,,25.12293,121.466436
房地(土地+建物)+車位,敬業三路１６２巷２４號十一樓,11.0,23.0,有,47.11,636872,0.0,,25.078005,121.557754
房地(土地+建物),中華路二段５０４巷１５號九樓,9.0,44.0,有,13.94,703054,0.0,,25.02539,121.508083
房地(土地+建物),萬大路２７７巷４６號十二樓,12.0,41.0,有,24.29,679187,0.0,,25.02525,121.502522
房地(土地+建物),中山北路二段６２巷１９號三樓,3.0,54.0,無,24.06,561494,0.0,,25.056762,121.52157
房地(土地+建物)+車位,承德路七段３８８號二十樓之１,20.0,28.0,有,54.69,480929,0.0,,25.119657,121.502072
房地(土地+建物),延吉街１２號六樓,6.0,35.0,有,50.95,802308,0.0,,25.047105,121.553395
房地(土地+建物)+車位,星雲街１６５號六樓之４,6.0,24.0,有,25.76,966740,6.16,40584.0,25.081047,121.596538
房地(土地+建物),天母北路８７巷８號五樓,5.0,45.0,無,32.33,504111,0.0,,25.122591,121.527286
房地(土地+建物),富陽街１２２號三樓,3.0,43.0,無,26.78,574985,0.0,,25.019329,121.55657
房地(土地+建物),安和路一段１４１巷５號二樓,2.0,39.0,無,42.02,860952,0.0,,25.033926,121.552988
