交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度
房地(土地+建物),汀州路三段１８４號六樓之３,6.0,42.0,有,58.47,838078,0.0,,25.01297,121.534887
房地(土地+建物),萬大路４２４巷９１號二樓,2.0,,無,18.58,444503,0.0,,25.021183,121.495676
房地(土地+建物)+車位,研究院路二段６１巷１５號十五樓之２,15.0,11.0,有,78.43,791551,31.43,200445.0,25.044633,121.617248
房地(土地+建物)+車位,天母東路１０５巷９弄１０號四樓,4.0,1.0,有,47.19,874511,3.97,554156.0,25.119119,121.536016
房地(土地+建物),龍江路３９４巷１１號五樓,5.0,42.0,無,26.02,711047,0.0,,25.067285,121.540492
房地(土地+建物)+車位,民權東路六段４０７號十樓之３,10.0,19.0,有,43.33,971278,11.41,219106.0,25.070227,121.603302
房地(土地+建物),忠孝東路五段５２４巷５弄８號二樓,2.0,53.0,無,27.0,870335,0.0,,25.040475,121.580229
房地(土地+建物),天玉街５之１號四樓,4.0,38.0,有,49.91,651140,0.0,,25.119934,121.526927
房地(土地+建物),試院路１４４巷４弄２８號二樓,2.0,30.0,有,15.03,498962,0.0,,24.990624,121.547817
房地(土地+建物),吉林路１７４巷１１號三樓,3.0,42.0,有,40.59,667219,0.0,,25.057258,121.529223
房地(土地+建物),福港街２４４巷２３號四樓,4.0,44.0,無,36.39,467191,0.0,,25.084328,121.516609
房地(土地+建物)+車位,中山北路六段２７７巷４弄５號,,24.0,有,87.05,608822,0.0,,25.110188,121.524649
房地(土地+建物)+車位,民生東路三段１３０巷７弄９號九樓,9.0,1.0,有,40.79,1488063,5.84,342466.0,25.056662,121.546656
房地(土地+建物)+車位,仁愛路二段１６號九樓之１,9.0,15.0,有,97.5,1122993,11.57,302506.0,25.038075,121.526242
房地(土地+建物)+車位,仁愛路一段３７號三樓,3.0,27.0,有,47.59,1138493,0.0,,25.038755,121.523644
房地(土地+建物)+車位,吳興街６００巷５６之１號三樓,3.0,29.0,無,26.52,452486,0.0,,25.02035,121.56984
房地(土地+建物),樟新街８巷５弄２號四樓,4.0,31.0,有,35.58,642441,0.0,,24.97947,121.554367
房地(土地+建物),和平東路三段３０８巷１１號三樓,3.0,52.0,無,18.97,843448,0.0,,25.020054,121.556183
房地(土地+建物),寶興街１８８巷４１號二樓,2.0,,無,10.73,668985,0.0,,25.02285,121.494782
房地(土地+建物)+車位,育英街５５號十樓,10.0,18.0,有,84.73,867968,24.82,241741.0,24.991966,121.537996
房地(土地+建物),大湖山莊街２１９巷３１弄４７號四樓,4.0,37.0,無,59.54,463187,0.0,,25.088602,121.601087
房地(土地+建物)+車位,指南路三段７７巷９號,1.0,1.0,有,23.9,770642,6.96,258621.0,24.982776,121.580654
房地(土地+建物),大湖山莊街１５８號四樓,4.0,37.0,無,36.38,568969,0.0,,25.086546,121.601436
房地(土地+建物),樂利路９７號五樓,5.0,48.0,有,47.99,829313,0.0,,25.025349,121.552299
房地(土地+建物)+車位,三福街９巷６號五樓,5.0,14.0,有,78.45,807869,10.76,232342.0,24.997841,121.542479
房地(土地+建物),陽光街２８５巷２號,1.0,41.0,無,34.67,836398,0.0,,25.073889,121.580074
房地(土地+建物),吳興街５２４巷５１號,1.0,41.0,無,38.65,560926,0.0,,25.022509,121.567492
房地(土地+建物)+車位,稻香路１６１巷１７號三樓,3.0,15.0,有,53.86,462335,0.0,,25.141566,121.487634
房地(土地+建物),富陽街１５１巷１２號五樓,5.0,42.0,無,21.54,673230,0.0,,25.018058,121.557425
房地(土地+建物)+車位,金山南路一段１８號十一樓,11.0,11.0,有,93.49,1107740,11.45,436681.0,25.041918,121.529333
房地(土地+建物)+車位,萬大路７１巷８號三樓之１,3.0,17.0,有,49.89,744221,12.86,295490.0,25.030618,121.501
房地(土地+建物),伊通街１９巷９號四樓,4.0,49.0,無,33.33,757521,0.0,,25.048986,121.535399
房地(土地+建物),公路４１８號七樓之３,7.0,27.0,有,12.21,727339,0.0,,25.132303,121.502681
房地(土地+建物)+車位,公路４１８號七樓之５,7.0,27.0,有,19.81,825530,8.91,280584.0,25.132303,121.502681
房地(土地+建物),研究院路一段１５７號三樓,3.0,44.0,無,27.39,638888,0.0,,25.050489,121.615712
房地(土地+建物),中坡南路２５７號二樓,2.0,53.0,無,30.47,649738,0.0,,25.039637,121.58451
房地(土地+建物),南京東路五段２５０巷１８弄１６號五樓,5.0,48.0,有,26.31,838039,0.0,,25.050127,121.566934
房地(土地+建物)+車位,向陽路１９６巷１５號五樓,5.0,1.0,有,34.23,1097748,8.73,343643.0,25.056956,121.593627
房地(土地+建物),敦化北路２４４巷１５號,1.0,44.0,有,60.52,925251,0.0,,25.06087,121.548702
房地(土地+建物),忠孝東路五段２９５巷５８號三樓,3.0,42.0,無,31.13,843635,0.0,,25.04336,121.572662
房地(土地+建物),中山北路七段２１９巷３弄１５１號三樓,3.0,40.0,有,47.12,509301,0.0,,25.128558,121.530581
房地(土地+建物),和平東路三段２８０號四樓之１,4.0,39.0,有,35.63,757758,0.0,,25.020904,121.55597
房地(土地+建物),安和路一段７９號十樓,10.0,40.0,有,33.47,1284788,0.0,,25.036818,121.552215
房地(土地+建物)+車位,木柵路一段３１３號二十二樓之２,22.0,1.0,有,79.99,1046781,19.18,312826.0,24.987886,121.552169
房地(土地+建物),建國北路二段３５號十二樓之３,12.0,37.0,有,10.06,963816,0.0,,25.055296,121.537233
房地(土地+建物),康樂街７２巷１７弄１３６號三樓,3.0,40.0,無,29.48,587884,0.0,,25.071614,121.616456
房地(土地+建物)+車位,健康路４１６號五樓,5.0,14.0,有,92.12,1028016,8.46,0.0,25.05412,121.566999
房地(土地+建物),德行東路９１號四樓,4.0,49.0,無,22.5,784553,0.0,,25.107578,121.527774
房地(土地+建物)+車位,文林北路７５巷６１號五樓,5.0,7.0,有,57.74,896432,13.23,226757.0,25.103628,121.517608
房地(土地+建物),仁愛路四段４４９號九樓,9.0,37.0,有,44.25,1454150,0.0,,25.038017,121.557273
房地(土地+建物),同安街７２巷６之１號二樓,2.0,52.0,無,25.12,736478,0.0,,25.022543,121.520094
房地(土地+建物)+車位,萬壽路７５巷１６弄１號,1.0,26.0,有,44.21,497203,0.0,,24.985759,121.588647
房地(土地+建物),羅斯福路二段３０巷１２號四樓,4.0,41.0,無,29.38,884993,0.0,,25.027994,121.520782
房地(土地+建物),富民路１４５巷１５弄２號三樓,3.0,51.0,無,21.42,414507,0.0,,25.018596,121.500329
房地(土地+建物)+車位,金龍路２２２巷２號九樓之２,9.0,31.0,有,33.98,805680,9.18,272331.0,25.0878,121.586576
房地(土地+建物),合江街３６巷１５號四樓,4.0,54.0,無,19.19,833743,0.0,,25.05552,121.538528
房地(土地+建物),信義路五段１５０巷３３０號十一樓之８,11.0,16.0,有,14.85,1077682,0.0,,25.026533,121.570157
房地(土地+建物),富陽街３５巷５號四樓,4.0,28.0,有,22.35,841100,0.0,,25.022804,121.556489
房地(土地+建物),杏林三路７０巷１４弄１９號,1.0,47.0,無,38.84,463429,0.0,,25.141983,121.497459
房地(土地+建物),行義路１５４巷１９弄９號,,32.0,無,123.91,314753,0.0,,25.130929,121.530053
建物,通化街１２０巷１弄１５號,,29.0,無,37.18,251478,0.0,,25.029575,121.553568
房地(土地+建物)+車位,興隆路二段２０３巷１３５號三樓,3.0,11.0,有,60.26,746347,12.69,197006.0,25.00332,121.546525
房地(土地+建物),萬青街１７３號四樓,4.0,50.0,無,9.43,708232,0.0,,25.022661,121.501638
房地(土地+建物),興安街６３號十四樓之１,14.0,39.0,有,38.97,838572,0.0,,25.056202,121.542527
房地(土地+建物)+車位,內湖路一段９１巷８５號九樓,9.0,1.0,有,30.3,922102,2.0,950000.0,25.089213,121.562618
房地(土地+建物)+車位,經貿二路２３５巷２８號五樓,5.0,10.0,有,27.85,1021895,3.78,529101.0,25.061293,121.614918
房地(土地+建物)+車位,忠誠路一段１８號四樓之１,4.0,19.0,有,59.68,1127908,12.97,231303.0,25.104377,121.525805
房地(土地+建物),士東路９１巷２６弄６號二樓之３,2.0,16.0,有,11.49,827100,0.0,,25.112926,121.529878
房地(土地+建物)+車位,士東路９１巷２６弄６號二樓之２,2.0,16.0,有,18.27,957695,6.79,0.0,25.112926,121.529878
房地(土地+建物),延吉街１７７號十一樓,11.0,41.0,有,50.91,1112406,0.0,,25.038216,121.555455
房地(土地+建物)+車位,仁愛路一段５９號六樓,6.0,29.0,有,62.47,1205453,0.0,,25.038541,121.525095
房地(土地+建物),立農街一段３３３號七樓之２,7.0,1.0,有,23.43,981453,0.0,,25.119521,121.50748
房地(土地+建物)+車位,敬業三路１６２巷３７號十一樓,11.0,25.0,有,47.11,679330,0.0,,25.079211,121.558013
房地(土地+建物),內湖路三段１７９號四樓,4.0,43.0,無,22.61,592768,0.0,,25.087843,121.589415
房地(土地+建物)+車位,北安路６６６號六樓,6.0,5.0,有,44.62,1232315,7.07,268741.0,25.083838,121.549417
房地(土地+建物),八德路四段７２巷１０弄３號,1.0,55.0,無,23.69,793525,0.0,,25.047161,121.559986
房地(土地+建物),杏林二路６４之１號二樓,2.0,39.0,無,33.46,454322,0.0,,25.142599,121.496537
房地(土地+建物)+車位,中山北路五段８２９巷４７號三樓,3.0,16.0,有,96.41,1004799,22.76,0.0,25.101122,121.523621
房地(土地+建物),龍泉街３９號二樓,2.0,48.0,無,21.06,1053979,0.0,,25.024014,121.529458
房地(土地+建物),晉江街４８巷５弄２號,1.0,48.0,無,15.9,993939,0.0,,25.023755,121.522903
房地(土地+建物),赤峰街３５巷１２號二樓,2.0,48.0,無,16.36,1088276,0.0,,25.054478,121.519906
房地(土地+建物)+車位,北安路７８９號十四樓之３,14.0,11.0,有,29.78,1106815,3.84,520833.0,25.085623,121.55387
房地(土地+建物),和平東路三段２５８號三樓,3.0,41.0,有,41.16,685113,0.0,,25.021496,121.555344
房地(土地+建物),福興路１０８之２號五樓,5.0,18.0,有,24.93,645032,0.0,,25.006527,121.549149
房地(土地+建物),士東路８７號三樓,3.0,39.0,無,34.33,628648,0.0,,25.112181,121.528788
房地(土地+建物),大安路一段１６巷１３號七樓之５,7.0,25.0,有,23.96,1258454,0.0,,25.044191,121.545687
房地(土地+建物),辛亥路二段１７１巷６弄４號七樓,7.0,42.0,有,50.4,823372,0.0,,25.021934,121.540891
房地(土地+建物),內湖路一段９１巷３１號三樓,3.0,41.0,無,28.57,555807,0.0,,25.08712,121.562852
房地(土地+建物),辛亥路七段１４號二樓,2.0,49.0,無,27.52,584935,0.0,,24.986875,121.552989
房地(土地+建物),延平北路四段７５號三樓,3.0,48.0,無,20.62,590735,0.0,,25.070341,121.510974
房地(土地+建物)+車位,新豐街３８號四樓,4.0,2.0,有,49.66,1001935,9.26,345572.0,25.059871,121.582664
房地(土地+建物),康寧路三段１６５巷２３弄１３號五樓,5.0,40.0,無,33.08,589402,0.0,,25.071749,121.611792
房地(土地+建物),市民大道四段２４３號四樓,4.0,41.0,有,26.33,898127,0.0,,25.044612,121.553956
房地(土地+建物),建民路１６２巷１５號五樓,5.0,45.0,無,22.31,586301,0.0,,25.111228,121.520418
房地(土地+建物),幽雅路７號四樓之２,4.0,16.0,有,12.43,514895,0.0,,25.137316,121.513129
房地(土地+建物),通化街１２０巷４號二樓,2.0,44.0,無,25.27,791427,0.0,,25.029324,121.553622
房地(土地+建物),和平東路三段３０８巷１弄８號四樓,4.0,52.0,無,14.35,752424,0.0,,25.019986,121.556355
房地(土地+建物)+車位,新生北路二段２８巷３號七樓之３,7.0,36.0,有,58.67,837369,9.69,204334.0,25.053907,121.526665
房地(土地+建物),龍江路３９４巷５號五樓,5.0,42.0,無,22.48,765270,0.0,,25.067282,121.540729
房地(土地+建物)+車位,民權東路六段１９０巷１１７弄３１號,,16.0,有,67.97,691465,0.0,,25.064386,121.594386
房地(土地+建物),大湖街１３１巷２弄４１號六樓,6.0,38.0,有,37.02,648247,0.0,,25.086138,121.598842
房地(土地+建物),北安路６２１巷６弄２號三樓之３,3.0,48.0,無,19.28,823595,0.0,,25.082772,121.548479
房地(土地+建物),星雲街１６８巷１號十一樓,11.0,29.0,有,19.23,962044,0.0,,25.080594,121.596794
房地(土地+建物)+車位,內湖路一段９１巷３９弄４３號二樓,2.0,29.0,有,40.99,605000,0.0,,25.08804,121.561606
房地(土地+建物),光復南路４１９巷１１７號五樓,5.0,45.0,無,28.54,798771,0.0,,25.036528,121.559921
房地(土地+建物)+車位,向陽路１６２巷６８號四樓,4.0,14.0,有,81.94,879371,23.03,217108.0,25.056011,121.596195
房地(土地+建物),樂業街７６號,1.0,49.0,無,23.95,1226934,0.0,,25.021826,121.550801
房地(土地+建物),中山北路六段１９５巷１８弄５號五樓,5.0,31.0,有,22.39,861953,0.0,,25.108171,121.523503
房地(土地+建物)+車位,興隆路四段１０５巷２５號六樓,6.0,29.0,有,40.42,489820,0.0,,24.987873,121.561853
房地(土地+建物)+車位,辛亥路四段７７巷５６號六樓,6.0,30.0,有,34.37,494617,0.0,,25.007678,121.560643
房地(土地+建物)+車位,政大二街２１５巷２５號六樓,6.0,27.0,有,27.72,450970,0.0,,24.989279,121.587219
房地(土地+建物),陽光街６８巷１５９號二樓,2.0,33.0,有,46.26,609974,0.0,,25.075754,121.582947
房地(土地+建物),基湖路１５１巷３５號三樓之９,3.0,21.0,有,11.85,886384,0.0,,25.077501,121.564713
房地(土地+建物),稻香路１８５號六樓之２,6.0,46.0,有,44.0,355693,0.0,,25.143283,121.488413
房地(土地+建物),幽雅路７號六樓之５,6.0,16.0,有,11.55,476339,0.0,,25.137316,121.513129
房地(土地+建物),和平東路一段１９９巷１１號,1.0,39.0,無,31.45,1452424,0.0,,25.027455,121.534168
房地(土地+建物),葫蘆街１１巷１４號三樓,3.0,58.0,無,24.31,500578,0.0,,25.079628,121.510344
房地(土地+建物)+車位,石牌路二段３５７巷１１號十一樓,11.0,29.0,有,100.25,473809,0.0,,25.124438,121.525047
房地(土地+建物)+車位,內湖路一段９１巷８５號八樓,8.0,1.0,有,30.95,918947,2.0,1000000.0,25.089213,121.562618
房地(土地+建物),忠孝東路五段７１巷１２弄８號六樓之２,6.0,15.0,有,9.98,1471021,0.0,,25.041936,121.566921
房地(土地+建物),中央北路三段１４８巷５弄１號三樓,3.0,38.0,無,26.91,408765,0.0,,25.137582,121.48255
房地(土地+建物),泉源路３９之３２號三樓,3.0,43.0,無,15.75,346006,0.0,,25.141441,121.50715
房地(土地+建物),中和街４９３巷３弄１２號,1.0,45.0,無,32.11,616682,0.0,,25.144468,121.495486
房地(土地+建物),和平東路二段１１８巷５４弄３３之２號,3.0,56.0,無,26.28,1034962,0.0,,25.022072,121.541423
房地(土地+建物)+車位,仙岩路２２巷２號三樓之５,3.0,29.0,有,31.93,338252,0.0,,24.998803,121.548856
房地(土地+建物),羅斯福路六段３４０號七樓,7.0,38.0,有,40.74,613638,0.0,,24.989651,121.539364
房地(土地+建物),新生北路三段６１號四樓之６,4.0,48.0,有,27.87,720585,0.0,,25.065942,121.528055
房地(土地+建物),大直街３３巷１１號二樓,2.0,41.0,無,34.71,774376,0.0,,25.082213,121.546952
房地(土地+建物)+車位,奇岩路２６０號三樓,3.0,23.0,有,90.95,448053,19.53,153610.0,25.127932,121.510802
房地(土地+建物),致遠一路一段８０巷４號三樓,3.0,53.0,無,20.05,688187,0.0,,25.109202,121.515889
房地(土地+建物),中央北路四段４９３號三樓,3.0,46.0,無,27.86,412775,0.0,,25.128341,121.469023
房地(土地+建物)+車位,同德街２３巷１號四樓,4.0,31.0,有,46.53,702423,11.53,242845.0,25.125518,121.529132
房地(土地+建物),建國南路一段３１８巷１號四樓,4.0,48.0,有,53.12,854637,0.0,,25.035327,121.53743
房地(土地+建物),中華路二段５０４巷２１號十一樓,11.0,46.0,有,19.08,812169,0.0,,25.025255,121.508316
房地(土地+建物),吳興街１１８巷２６弄１號七樓,7.0,35.0,有,28.48,978921,0.0,,25.029591,121.560262
房地(土地+建物)+車位,經貿一路５９號五樓,5.0,15.0,有,20.69,1061200,5.64,0.0,25.056339,121.619981
房地(土地+建物),中和街４９３巷３弄１８號四樓,4.0,45.0,無,35.64,367279,0.0,,25.14436,121.495821
房地(土地+建物),羅斯福路五段２３６巷５之１號,1.0,43.0,有,31.83,684910,0.0,,25.001343,121.538377
房地(土地+建物),福興路９５巷４５號,1.0,25.0,有,26.68,460314,0.0,,25.005294,121.547406
房地(土地+建物),東園街６６巷５３弄２７號四樓,4.0,46.0,無,23.07,470336,0.0,,25.025729,121.495075
房地(土地+建物),公路３３３號四樓,4.0,45.0,無,36.82,638236,0.0,,25.132303,121.502681
房地(土地+建物)+車位,敦南街６７號五樓,5.0,22.0,有,141.39,1206011,35.26,340329.0,25.022125,121.546937
房地(土地+建物),敦化南路二段１２８號十六樓之３,16.0,46.0,有,35.67,1121367,0.0,,25.026092,121.548377
房地(土地+建物),福興路７８巷２０弄３６號二樓,2.0,44.0,無,24.11,476936,0.0,,25.004801,121.551906
房地(土地+建物)+車位,和平東路四段６６巷９號八樓,8.0,28.0,有,107.31,580686,27.24,146843.0,25.006388,121.56576
房地(土地+建物)+車位,木柵路三段４８巷１弄２號二樓,2.0,28.0,有,44.08,589380,0.0,,24.987971,121.565293
房地(土地+建物)+車位,陽光街９２巷７弄２４號三樓,3.0,33.0,有,57.21,810143,15.05,166113.0,25.075627,121.58434
房地(土地+建物)+車位,康寧路一段２６７號六樓之１,6.0,20.0,有,57.41,712054,0.0,,25.079166,121.598565
房地(土地+建物)+車位,內湖路三段２３８號十二樓,12.0,11.0,有,83.03,584147,0.0,,25.088625,121.588243
房地(土地+建物),八德路四段１０６巷６弄３號二樓,2.0,55.0,無,25.52,823018,0.0,,25.047264,121.560904
房地(土地+建物),松山路４８２巷３０號九樓,9.0,39.0,有,23.83,863584,0.0,,25.03882,121.577786
房地(土地+建物),致遠二路９５巷５２號三樓,3.0,55.0,無,26.36,574805,0.0,,25.11712,121.510264
房地(土地+建物),樂業街１６９巷１８號三樓,3.0,48.0,無,26.48,679737,0.0,,25.019561,121.554609
房地(土地+建物),康寧路三段７５巷１０２號,1.0,23.0,無,43.74,628781,0.0,,25.076478,121.611311
房地(土地+建物),忠孝東路五段７４３巷２１弄８號五樓,5.0,46.0,無,28.11,800563,0.0,,25.043918,121.580551
房地(土地+建物)+車位,中山北路五段７４６號十二樓之２,12.0,1.0,有,47.2,1043649,13.97,214746.0,25.099197,121.527344
房地(土地+建物),和平東路二段１１８巷７３之３號,4.0,54.0,無,29.45,956010,0.0,,25.021803,121.542917
房地(土地+建物),西園路二段３２０巷３６弄４７號五樓,5.0,53.0,無,12.98,528495,0.0,,25.027218,121.490873
房地(土地+建物),重慶北路三段１１３巷２２號,1.0,55.0,無,27.64,886319,0.0,,25.067188,121.514643
房地(土地+建物),安泰街４５巷５號三樓,3.0,45.0,無,27.22,480074,0.0,,25.073893,121.6182
房地(土地+建物)+車位,民權東路六段１２３巷２３號二樓,2.0,15.0,有,35.21,900322,4.11,364964.0,25.069789,121.59302
房地(土地+建物)+車位,內湖路一段９１巷５５號八樓,8.0,21.0,有,24.31,800701,5.77,311958.0,25.088696,121.562257
房地(土地+建物),光復北路２３０巷３１號六樓,6.0,23.0,有,41.46,916600,0.0,,25.055965,121.554248
房地(土地+建物),福德街４３３號十二樓,12.0,27.0,有,52.86,639440,0.0,,25.040042,121.592888
房地(土地+建物)+車位,松勇路５３巷６８號三樓,3.0,19.0,有,99.58,1647086,31.58,253325.0,25.034023,121.573057
房地(土地+建物),福興路９５巷６７號十樓,10.0,24.0,有,26.16,691972,0.0,,25.005397,121.546746
房地(土地+建物),辛亥路七段６９巷１０號三樓,3.0,46.0,無,33.55,360025,0.0,,24.982266,121.554335
房地(土地+建物)+車位,內湖路二段３５５巷２２號十樓,10.0,11.0,有,86.59,778396,19.78,303337.0,25.084328,121.592029
房地(土地+建物),星雲街５３號二樓,2.0,10.0,有,15.62,1067788,0.0,,25.078849,121.591855
房地(土地+建物),康樂街１３１巷２弄１０號二樓,2.0,38.0,無,37.49,426794,0.0,,25.074193,121.620175
房地(土地+建物),三民路６８巷８號二樓,2.0,33.0,有,38.85,839190,0.0,,25.055109,121.565074
房地(土地+建物),中正路６４５號三樓,3.0,44.0,無,22.35,572664,0.0,,25.086103,121.50802
房地(土地+建物)+車位,中山北路五段７５０號二樓之２,2.0,1.0,有,68.68,987076,13.97,0.0,25.099486,121.527257
房地(土地+建物),潮州街６０巷１０弄７號,1.0,,無,28.71,1284559,0.0,,25.028191,121.52344
房地(土地+建物)+車位,建國南路二段６７號六樓,6.0,6.0,有,169.96,2193611,17.76,563063.0,25.031353,121.538186
房地(土地+建物)+車位,承德路三段１２２巷１２號四樓之１,4.0,4.0,有,20.76,904981,0.45,3333333.0,25.067345,121.517649
房地(土地+建物)+車位,重慶北路四段１０８號十樓之５,10.0,1.0,有,49.48,938612,12.19,0.0,25.082843,121.512788
房地(土地+建物)+車位,久康街８８號十七樓,17.0,31.0,有,89.93,637792,9.04,276549.0,24.990147,121.567072
房地(土地+建物)+車位,大湖山莊街１７６巷１８號三樓之３,3.0,16.0,有,34.69,802819,7.29,274348.0,25.087765,121.599116
房地(土地+建物),吉林路４６１巷２８號二樓,2.0,50.0,無,28.67,603335,0.0,,25.067639,121.532339
房地(土地+建物),成功路四段１６７巷１６號三樓之７,3.0,30.0,有,23.93,1044681,0.0,,25.082741,121.595431
房地(土地+建物),興南街６４巷２６弄８號三樓,3.0,47.0,無,25.22,745548,0.0,,25.055045,121.601994
房地(土地+建物),榮華一路５巷６號三樓,3.0,42.0,有,28.73,799210,0.0,,25.112062,121.524493
房地(土地+建物),建民路１６３之４號二樓,2.0,45.0,無,24.42,708325,0.0,,25.110963,121.51974
房地(土地+建物),辛亥路一段９３號八樓之２,8.0,34.0,有,53.36,1028526,0.0,,25.02182,121.531094
房地(土地+建物),杭州南路二段６５巷７之１號二樓,2.0,39.0,無,35.7,966360,0.0,,25.029766,121.523353
房地(土地+建物),和平東路二段２６５巷２５弄１號十七樓,17.0,40.0,有,33.67,923043,0.0,,25.027159,121.544474
房地(土地+建物),溪洲街２３巷９號三樓,3.0,49.0,無,22.67,695120,0.0,,25.005751,121.535157
房地(土地+建物)+車位,重慶南路三段３５號十五樓,15.0,3.0,有,94.91,1495764,23.7,295359.0,25.02813,121.516023
房地(土地+建物),泉州街１３５之２號六樓,6.0,39.0,有,29.34,625714,0.0,,25.024944,121.513063
建物,酒泉街１０３巷１之１號三樓,3.0,45.0,無,40.69,73730,0.0,,25.072502,121.515298
房地(土地+建物),金龍路２２２巷１２號三樓之５,3.0,31.0,有,11.31,836394,0.0,,25.08794,121.585659
房地(土地+建物),江南街１１７巷８弄４號二樓,2.0,42.0,無,34.88,481676,0.0,,25.076055,121.576357
房地(土地+建物)+車位,吳興街１６８號六樓,6.0,32.0,有,43.93,765343,7.47,240964.0,25.02885,121.562068
房地(土地+建物)+車位,忠順街一段４８巷５弄１０號八樓,8.0,27.0,有,56.72,637423,12.9,0.0,24.983677,121.560569
房地(土地+建物),木新路三段５０巷１１弄１０號三樓,3.0,42.0,無,31.57,468861,0.0,,24.98324,121.563651
房地(土地+建物),內湖路一段９１巷８５號,1.0,1.0,有,21.11,975634,0.0,,25.089213,121.562618
房地(土地+建物)+車位,福德街３２６號五樓,5.0,12.0,有,65.25,909098,22.81,0.0,25.039596,121.588328
房地(土地+建物)+車位,重慶南路三段３９號三樓,3.0,3.0,有,72.99,1309690,11.85,278481.0,25.027989,121.516065
房地(土地+建物),南港路一段１３７巷４號四樓,4.0,47.0,無,31.12,623431,0.0,,25.054891,121.613659
房地(土地+建物)+車位,市民大道四段３９之１號九樓,9.0,5.0,有,108.6,2125898,24.54,391198.0,25.045789,121.545875
房地(土地+建物),義理街６３巷４弄１８號,1.0,49.0,無,26.1,1111126,0.0,,25.118214,121.515611
房地(土地+建物),金山南路二段１４１巷２１號,1.0,,無,37.01,1472422,0.0,,25.029545,121.527624
房地(土地+建物)+車位,瑞安街１４９巷８號十八樓之１,18.0,1.0,有,110.26,1806497,33.21,337248.0,25.026292,121.539783
房地(土地+建物)+車位,景福街２３０巷７號四樓,4.0,28.0,有,35.82,787359,0.0,,24.99337,121.539054
房地(土地+建物),龍江路３９４巷１４號三樓,3.0,42.0,無,27.02,672778,0.0,,25.067124,121.540503
房地(土地+建物)+車位,新豐街１０８號四樓之１,4.0,16.0,有,67.06,896287,10.71,233427.0,25.060935,121.584889
房地(土地+建物)+車位,成功路四段６１巷３５弄７號三樓,3.0,41.0,無,39.9,649680,12.2,214754.0,25.080287,121.593214
房地(土地+建物),研究院路二段１５０巷３弄７號四樓,4.0,52.0,無,23.96,511312,0.0,,25.038068,121.616369
房地(土地+建物),仁愛路三段１２３巷２６弄７號二樓,2.0,45.0,有,43.54,1005930,0.0,,25.039167,121.541502
房地(土地+建物),木新路二段４１號三樓,3.0,29.0,有,36.9,674330,0.0,,24.98682,121.57102
房地(土地+建物),安康路４１４巷１０號七樓,7.0,25.0,有,28.98,741827,0.0,,25.066246,121.614787
房地(土地+建物),星雲街１６８巷３５號七樓,7.0,28.0,有,15.91,778055,0.0,,25.079901,121.597014
房地(土地+建物),復興北路４４８號十樓之１３,10.0,16.0,有,12.96,1025003,0.0,,25.064155,121.544044
房地(土地+建物),中社路二段９９號四樓,4.0,49.0,無,31.38,528926,0.0,,25.107387,121.567874
房地(土地+建物)+車位,重慶南路三段４３號五樓,5.0,3.0,有,75.21,1375979,11.85,270042.0,25.027784,121.516205
房地(土地+建物)+車位,西園路二段３７號十二樓之１,12.0,3.0,有,72.88,830035,10.16,295276.0,25.03182,121.497409
房地(土地+建物),民權東路六段１２０巷１弄２號四樓,4.0,41.0,無,30.29,531488,0.0,,25.068677,121.587321
房地(土地+建物),文德路２２巷７４弄１６號七樓之１,7.0,26.0,有,21.32,932318,0.0,,25.075747,121.581135
房地(土地+建物)+車位,環山路二段３０號二樓之７,2.0,6.0,有,36.02,923129,9.7,309278.0,25.085887,121.573231
房地(土地+建物),環山路二段１０９巷４號五樓,5.0,44.0,無,29.33,699007,0.0,,25.08411,121.575965
房地(土地+建物)+車位,重陽路１２５巷３６弄３１號二樓,2.0,15.0,有,69.74,728422,9.33,267953.0,25.057716,121.596417
房地(土地+建物)+車位,延壽街３３０巷１８號八樓之２,8.0,16.0,有,63.87,861127,0.0,,25.055204,121.560145
建物,杭州南路二段６１巷３８號二樓,2.0,1.0,有,15.99,1105473,0.0,,25.029902,121.524381
房地(土地+建物)+車位,行善路２８１巷２８號二樓,2.0,15.0,有,35.3,822817,4.31,580046.0,25.060784,121.584043
房地(土地+建物)+車位,安泰街８７號六樓,6.0,17.0,有,93.41,509872,25.4,173228.0,25.076688,121.616926
房地(土地+建物)+車位,南京東路三段４８巷３８號八樓,8.0,21.0,有,70.98,966531,0.0,,25.050651,121.538303
房地(土地+建物),福華路１４７巷３１號四樓,4.0,53.0,無,24.58,683452,0.0,,25.102833,121.520938
房地(土地+建物),懷德街７５巷４號四樓,4.0,46.0,無,32.46,563802,0.0,,25.113676,121.519442
房地(土地+建物),公路１８９號,,45.0,無,50.63,592542,0.0,,25.132303,121.502681
房地(土地+建物),安和路二段１７１巷８號二樓,2.0,39.0,有,45.84,1060121,0.0,,25.027922,121.550331
房地(土地+建物),八德路四段２０４巷６弄９號,1.0,50.0,無,38.8,927869,0.0,,25.048232,121.563755
房地(土地+建物),木新路二段７９巷１２弄２號五樓,5.0,42.0,無,26.4,396983,0.0,,24.984787,121.571076
房地(土地+建物),環河南路二段３０８號三樓,3.0,39.0,有,43.0,465080,0.0,,25.031104,121.490327
房地(土地+建物)+車位,萬青街２０４號十一樓,11.0,20.0,有,62.67,803156,11.15,358744.0,25.022447,121.501382
