交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度
房地(土地+建物),重慶北路三段１３６巷４１號二樓,2.0,54.0,無,22.59,726061,0.0,,25.067761,121.512442
房地(土地+建物)+車位,建國北路二段２２０號十二樓之１,12.0,14.0,有,72.87,1016371,26.43,219448.0,25.06088,121.536571
房地(土地+建物)+車位,金龍路２４９號五樓,5.0,28.0,有,57.24,657978,0.0,,25.088949,121.587082
房地(土地+建物)+車位,民權東路六段４１５號三樓之１,3.0,24.0,有,56.0,803232,13.58,0.0,25.070675,121.603543
房地(土地+建物)+車位,星雲街１２５號十一樓,11.0,20.0,有,65.48,1067363,10.12,444664.0,25.080473,121.595612
房地(土地+建物),明水路３９７巷７弄２５號十四樓之１,14.0,30.0,有,24.54,1071774,0.0,,25.078102,121.549478
房地(土地+建物)+車位,新明路４５８號五樓之２,5.0,1.0,有,25.8,668656,9.53,188877.0,25.053719,121.578779
房地(土地+建物),逸仙路４２巷３號,1.0,42.0,有,99.26,856370,0.0,,25.040294,121.562165
房地(土地+建物)+車位,重陽路４９１號二樓,2.0,15.0,有,37.57,1120807,12.14,0.0,25.061108,121.612054
房地(土地+建物),林口街２２４號二樓,2.0,47.0,無,28.99,793500,0.0,,25.042183,121.581194
房地(土地+建物),中社路二段１７巷１５號,,49.0,無,31.38,541672,0.0,,25.108245,121.562802
房地(土地+建物)+車位,士商路５號十一樓,11.0,24.0,有,62.9,936695,13.91,0.0,25.089761,121.521076
房地(土地+建物)+車位,中山北路七段１１４巷４１弄１７號三樓,3.0,28.0,有,49.78,606641,0.0,,25.124681,121.534933
房地(土地+建物)+車位,稻香路２５３號二樓,2.0,3.0,有,50.7,661419,12.37,169766.0,25.142936,121.488234
房地(土地+建物)+車位,稻香路２４７號三樓,3.0,3.0,有,51.13,619303,12.37,169766.0,25.142783,121.487956
房地(土地+建物)+車位,稻香路１６１巷１６弄２之５號三樓,3.0,3.0,有,47.95,705085,10.71,196078.0,25.141892,121.488005
房地(土地+建物)+車位,菁山路１００號二樓,2.0,25.0,有,40.75,422089,0.0,,25.13966,121.551401
房地(土地+建物)+車位,敦化南路一段１８７巷３７號五樓之５,5.0,29.0,有,49.03,884726,0.0,,25.042646,121.551197
房地(土地+建物),吳興街６００巷７６弄１１８號四樓,4.0,40.0,無,30.78,475969,0.0,,25.017976,121.569576
房地(土地+建物),吳興街６００巷３７弄９號二樓,2.0,46.0,無,31.73,584061,0.0,,25.020971,121.570183
房地(土地+建物),仁愛路四段３４５巷１５弄１３號四樓,4.0,38.0,有,41.82,956398,0.0,,25.039167,121.554401
房地(土地+建物),和平東路三段４０６巷３號,1.0,45.0,無,33.61,1160448,0.0,,25.018596,121.558115
房地(土地+建物),興隆路三段２０７巷１６弄１０號,1.0,40.0,無,27.96,607945,0.0,,24.994443,121.562027
房地(土地+建物),景華街１２８巷３弄１３號,1.0,40.0,無,26.72,711164,0.0,,24.995949,121.547519
房地(土地+建物),興隆路三段１１２巷２弄１９號五樓,5.0,44.0,無,30.59,588452,0.0,,24.999244,121.556511
房地(土地+建物),辛亥路五段５５巷１２號四樓,4.0,42.0,無,32.0,482837,0.0,,24.998318,121.553629
房地(土地+建物),西園路二段３２０巷３６弄３６號,1.0,53.0,無,14.7,741422,0.0,,25.027316,121.490984
房地(土地+建物),中華路二段４１６巷１３號十一樓之３,11.0,37.0,有,30.41,644519,0.0,,25.027021,121.504194
房地(土地+建物)+車位,哈密街５９巷７８弄１０號十樓之２,10.0,25.0,有,50.37,565822,0.0,,25.075634,121.51485
房地(土地+建物),內湖路一段９１巷３１號,1.0,40.0,無,28.57,831260,0.0,,25.08712,121.562852
房地(土地+建物),內湖路一段９１巷２７號,1.0,40.0,無,28.57,805010,0.0,,25.086887,121.56281
房地(土地+建物),伊通街８７巷１０號,1.0,59.0,無,22.74,1011214,0.0,,25.052848,121.535724
房地(土地+建物)+車位,康寧路三段５６巷１５８號五樓,5.0,12.0,有,85.37,620795,0.0,,25.067266,121.608733
房地(土地+建物)+車位,經貿二路２３５巷３８號二樓,2.0,10.0,有,34.82,902165,3.78,0.0,25.061428,121.615103
房地(土地+建物),吳興街２８４巷４２號二樓,2.0,39.0,無,35.52,585594,0.0,,25.022615,121.563499
房地(土地+建物),裕民六路１１４巷３６弄５號三樓,3.0,48.0,無,34.95,660986,0.0,,25.114087,121.518765
房地(土地+建物)+車位,中山北路六段４４１巷３０號二樓,2.0,0.0,有,64.08,1280218,21.23,329722.0,25.11709,121.526959
房地(土地+建物)+車位,雨農路１７之３號五樓,5.0,41.0,有,61.83,606463,0.0,,25.097928,121.5322
房地(土地+建物)+車位,中山北路六段４４１巷３０號六樓之３,6.0,0.0,有,64.1,1260060,21.24,324859.0,25.11709,121.526959
房地(土地+建物)+車位,中山北路六段４４１巷３０號二樓之１,2.0,0.0,有,104.35,1275754,31.84,329774.0,25.11709,121.526959
房地(土地+建物)+車位,中山北路六段４４１巷３０號九樓之３,9.0,0.0,有,64.1,1345930,21.24,329567.0,25.11709,121.526959
房地(土地+建物)+車位,三合街一段７９巷３６號六樓,6.0,8.0,有,92.46,823593,26.77,186776.0,25.125259,121.505553
房地(土地+建物),行義路１５４巷１９弄１號五樓,5.0,38.0,無,42.07,336331,0.0,,25.130662,121.52969
房地(土地+建物),建國南路一段３１９號十四樓,14.0,38.0,有,27.84,1199166,0.0,,25.034958,121.538212
房地(土地+建物),安東街１９號三樓之５、三樓之６,3.0,43.0,有,18.4,1032380,0.0,,25.045176,121.542356
房地(土地+建物),知行路３１６巷２２弄１５號二樓,2.0,40.0,無,36.74,556137,0.0,,25.121761,121.468781
房地(土地+建物),中華路二段７５巷１弄８號三樓,3.0,50.0,有,36.7,735771,0.0,,25.03429,121.506593
房地(土地+建物)+車位,汀州路二段２７３號二樓,2.0,8.0,有,36.18,1228103,13.38,209268.0,25.022198,121.524178
房地(土地+建物)+車位,福興路９０號五樓之１,5.0,29.0,有,20.88,527739,0.0,,25.005802,121.549642
房地(土地+建物),辛亥路四段７７巷９２弄１１號十樓之９,10.0,21.0,有,13.09,775272,0.0,,25.008661,121.561555
房地(土地+建物),長順街４３號四樓,4.0,53.0,無,19.6,535578,0.0,,25.030885,121.491774
房地(土地+建物)+車位,民權東路六段２９６巷６０號二樓,2.0,35.0,無,42.93,498512,0.0,,25.070777,121.608286
房地(土地+建物),康樂街６１巷１２弄８號五樓,5.0,39.0,無,26.51,548828,0.0,,25.068753,121.618805
房地(土地+建物),崇德街３８巷１７號二樓,2.0,39.0,無,35.59,705213,0.0,,25.023685,121.554289
房地(土地+建物)+車位,三重路４１巷３７號七樓之１,7.0,13.0,有,69.67,890681,10.87,229991.0,25.060735,121.612841
房地(土地+建物),忠孝東路五段７１巷３弄１３號二樓,2.0,50.0,無,30.79,974393,0.0,,25.041668,121.567889
房地(土地+建物),吳興街３６８巷１之２號二樓之１,2.0,34.0,有,13.52,813505,0.0,,25.025141,121.566743
房地(土地+建物),忠義街１１３之１號六樓,6.0,40.0,有,33.76,734686,0.0,,25.107054,121.532648
房地(土地+建物),福港街２７７巷１０弄１號三樓,3.0,46.0,無,32.9,604866,0.0,,25.083304,121.518586
房地(土地+建物),大業路２８０巷９弄１２之１號三樓,3.0,46.0,無,22.8,690900,0.0,,25.127482,121.498691
房地(土地+建物)+車位,德行東路３１號三樓,3.0,3.0,有,20.98,1113406,3.84,416667.0,25.106998,121.526104
房地(土地+建物),師大路６８巷２７號二樓之１,2.0,17.0,有,9.64,1430988,0.0,,25.024249,121.527419
房地(土地+建物),星雲街１６８巷３７號,1.0,27.0,有,19.23,779913,0.0,,25.080089,121.597328
建物,社子街１０７巷４號,1.0,51.0,無,24.36,155992,0.0,,25.08797,121.505374
房地(土地+建物)+車位,幽雅路７號七樓之１７,7.0,15.0,有,37.37,417591,7.03,156472.0,25.137316,121.513129
房地(土地+建物),南京東路三段３３５巷２３號三樓之７,3.0,39.0,有,8.98,1189550,0.0,,25.053431,121.547567
房地(土地+建物),承德路四段４０巷２號六樓之１,5.0,54.0,無,1.36,587696,0.0,,25.080816,121.522122
房地(土地+建物),青年路１６８巷２弄３３號四樓之２,4.0,49.0,無,11.61,400623,0.0,,25.020082,121.501654
房地(土地+建物),南深路２３巷１８號三樓,3.0,43.0,無,27.37,504143,0.0,,25.037553,121.621766
房地(土地+建物)+車位,陽光街１６１巷１２之１１號,1.0,5.0,有,12.15,958498,0.0,,25.074616,121.585235
房地(土地+建物),遼寧街１０１巷２５號四樓,4.0,19.0,有,25.98,942862,0.0,,25.05079,121.543054
房地(土地+建物),吉利街６４號,2.0,49.0,無,33.58,580747,0.0,,25.11818,121.505349
房地(土地+建物),新生北路三段６１號四樓之６,4.0,48.0,有,27.87,574171,0.0,,25.065942,121.528055
房地(土地+建物)+車位,羅斯福路六段１６６巷１號六樓,6.0,2.0,有,46.01,952643,12.8,152344.0,24.994847,121.540476
房地(土地+建物),社中街２４９號三樓,3.0,48.0,無,26.7,576809,0.0,,25.09146,121.50744
房地(土地+建物),幽雅路７號七樓之５,7.0,15.0,有,11.55,476339,0.0,,25.137316,121.513129
房地(土地+建物),信義路二段１６１巷２弄１號三樓,3.0,16.0,有,7.54,1725222,0.0,,25.034415,121.528664
房地(土地+建物),內湖路一段２８５巷６９弄２４號,1.0,42.0,有,34.47,606274,0.0,,25.084892,121.568072
房地(土地+建物)+車位,信義路二段１９８巷１８號三樓,3.0,12.0,有,92.05,1032075,0.0,,25.032109,121.530753
建物,信義路三段１１１巷２２號三樓,3.0,51.0,無,55.48,216312,0.0,,25.035097,121.539281
房地(土地+建物),興隆路一段２５９號,1.0,53.0,無,25.5,1019579,0.0,,24.999308,121.544215
房地(土地+建物),試院路１４４巷４弄１２號七樓,7.0,29.0,有,9.8,561341,0.0,,24.990753,121.547753
房地(土地+建物)+車位,懷德街７５巷３３號八樓之２,8.0,13.0,有,86.98,966860,23.18,284728.0,25.113598,121.518591
房地(土地+建物),延吉街１６６號三樓,3.0,42.0,有,24.95,1006127,0.0,,25.038972,121.55494
房地(土地+建物),興隆路二段９６巷２弄８號二樓,2.0,44.0,無,31.7,473202,0.0,,25.00029,121.54977
房地(土地+建物),研究院路二段１８０巷１７號四樓,4.0,50.0,無,22.39,442082,0.0,,25.037887,121.616088
房地(土地+建物),信安街１０３巷３號二樓,2.0,50.0,無,24.83,783448,0.0,,25.025351,121.556762
房地(土地+建物),永吉路１２０巷４３弄１之１號四樓,4.0,50.0,無,26.17,802376,0.0,,25.044364,121.570404
房地(土地+建物),恆光街１７巷１３之１號二樓,2.0,46.0,無,24.83,478411,0.0,,24.984151,121.566926
房地(土地+建物),吉利街２５７巷３弄１０號,1.0,47.0,無,27.23,818185,0.0,,25.118988,121.510126
房地(土地+建物),中山北路五段７１１號,,59.0,無,20.65,1016719,0.0,,25.098013,121.527065
房地(土地+建物),康樂街１３６巷２９弄５１號二樓,2.0,38.0,無,32.53,488722,0.0,,25.073092,121.618128
房地(土地+建物),大業路３００巷２５之１號三樓,3.0,47.0,無,27.7,498251,0.0,,25.128423,121.499212
房地(土地+建物),木柵路一段１１７巷２弄４號五樓,5.0,29.0,有,25.03,530653,0.0,,24.987698,121.548307
房地(土地+建物)+車位,松仁路２２８巷７弄１６號五樓,5.0,30.0,有,54.25,913661,12.11,247729.0,25.024733,121.568778
房地(土地+建物)+車位,經貿二路２５５巷１號五樓,5.0,14.0,有,49.89,942022,14.31,195667.0,25.061536,121.614194
房地(土地+建物),天母北路２８巷３９號八樓之２,8.0,16.0,有,8.95,1173058,0.0,,25.119397,121.525546
房地(土地+建物),晉江街１１２巷１弄５號二樓,2.0,61.0,無,29.64,566707,0.0,,25.022153,121.52493
房地(土地+建物)+車位,汀州路一段１８０號六樓之３,6.0,14.0,有,38.24,965064,13.5,0.0,25.028407,121.508895
房地(土地+建物),仁愛路二段９巷１７號五樓之２,5.0,16.0,有,9.33,1071916,0.0,,25.03876,121.525889
房地(土地+建物),吳興街５２４巷２１號七樓之３,7.0,0.0,有,19.09,1016038,0.0,,25.021989,121.568187
房地(土地+建物)+車位,木柵路一段５９巷１６號八樓,8.0,17.0,有,65.64,662480,6.65,270677.0,24.987503,121.546278
房地(土地+建物)+車位,政大一街２１０巷５７號三樓,3.0,13.0,有,72.23,616814,9.36,267094.0,24.984832,121.585072
房地(土地+建物)+車位,建國北路三段７１號十一樓之３,11.0,9.0,有,33.54,966784,8.01,436954.0,25.065123,121.537204
房地(土地+建物)+車位,龍江路３５６巷５０號三樓之１,3.0,11.0,有,29.8,795979,3.54,451977.0,25.065896,121.538976
房地(土地+建物),東興路３１號五樓,5.0,45.0,無,34.55,775790,0.0,,25.048583,121.565818
房地(土地+建物),公路２６５號四樓,4.0,44.0,無,31.59,484330,0.0,,25.132303,121.502681
房地(土地+建物),文林路６６１巷３９弄３１號六樓,6.0,42.0,有,27.45,839838,0.0,,25.100157,121.522515
房地(土地+建物),內湖路二段１０３巷９２弄１２號五樓之５,5.0,1.0,有,16.53,974249,0.0,,25.082924,121.580267
房地(土地+建物)+車位,福志路８６號十五樓,15.0,9.0,有,161.05,1189834,0.0,,25.098859,121.529022
房地(土地+建物)+車位,福興路９５巷１７之３號九樓,9.0,17.0,有,41.52,731075,11.43,0.0,25.004768,121.548896
房地(土地+建物),木柵路四段１５９巷１９４號五樓,5.0,43.0,無,30.37,358931,0.0,,25.004977,121.577156
房地(土地+建物),大龍街９１巷１２號十樓之８,10.0,2.0,有,16.97,942996,0.0,,25.06721,121.516986
房地(土地+建物)+車位,民和街１２０號六樓,6.0,10.0,有,50.78,695576,6.39,0.0,25.02528,121.496988
房地(土地+建物)+車位,萬大路４２３巷２８弄１３號十一樓,11.0,26.0,有,45.01,597579,0.0,,25.020454,121.500454
房地(土地+建物),安泰街４５巷１４弄２１號五樓,5.0,40.0,無,35.81,262519,0.0,,25.074645,121.617984
房地(土地+建物)+車位,新豐街５６號十三樓,13.0,14.0,有,100.08,841303,17.12,0.0,25.060303,121.583227
房地(土地+建物),金龍路４７巷２０之１號,1.0,40.0,無,28.78,655947,0.0,,25.085472,121.593634
房地(土地+建物),中坡北路４０巷１號三樓,3.0,50.0,無,28.98,655637,0.0,,25.046192,121.580789
房地(土地+建物),東新街７７巷７號,1.0,54.0,無,21.83,916112,0.0,,25.046994,121.588549
房地(土地+建物),士東路２６６巷１１弄３之１號三樓,3.0,43.0,無,32.46,609958,0.0,,25.111922,121.53677
房地(土地+建物),明德路３３１巷３６號三樓,3.0,44.0,無,30.1,669397,0.0,,25.116223,121.518248
房地(土地+建物),大興街２３巷３５號四樓,4.0,36.0,無,40.85,550802,0.0,,25.130858,121.497497
房地(土地+建物)+車位,中山北路七段２２０巷５之１號六樓,6.0,38.0,有,56.44,608862,11.27,221828.0,25.126573,121.533382
房地(土地+建物),景華街１９２巷４號三樓,3.0,51.0,無,20.86,704686,0.0,,24.998079,121.548143
房地(土地+建物),萬大路２１７號四樓,4.0,52.0,無,28.81,572777,0.0,,25.026834,121.500602
房地(土地+建物)+車位,民權東路六段１９１巷３８弄７號,1.0,27.0,無,37.58,830601,8.09,309023.0,25.069019,121.598043
房地(土地+建物),安康路４３４巷２２號三樓,3.0,45.0,無,28.14,437123,0.0,,25.066394,121.615457
房地(土地+建物)+車位,新豐街８６號十樓,10.0,9.0,有,50.53,1047707,14.26,210379.0,25.060429,121.583925
房地(土地+建物),研究院路二段１５０巷２弄２號四樓,4.0,51.0,無,20.32,430698,0.0,,25.038152,121.616593
房地(土地+建物),光復南路６６巷２１號四樓,4.0,38.0,無,25.51,842914,0.0,,25.045116,121.556761
房地(土地+建物),松山路６５６巷２９號四樓,4.0,47.0,無,29.12,583880,0.0,,25.030891,121.577899
房地(土地+建物),吉利街３１４巷１號三樓,3.0,27.0,無,45.58,600036,0.0,,25.117817,121.51128
房地(土地+建物)+車位,石牌路二段３２５巷３號六樓,6.0,20.0,有,71.68,849627,12.36,242718.0,25.122359,121.52323
房地(土地+建物)+車位,羅斯福路三段２６９巷１５號六樓,6.0,5.0,有,11.34,1587626,0.0,,25.019665,121.530475
房地(土地+建物),木柵路一段１０３巷３號二樓,2.0,46.0,無,28.61,461419,0.0,,24.987341,121.54757
房地(土地+建物),內湖路三段１６３巷８弄１４號五樓,5.0,47.0,無,18.33,600160,0.0,,25.087022,121.588687
房地(土地+建物),興隆路四段１０５巷５０號二樓,2.0,28.0,有,13.31,646279,0.0,,24.987438,121.562201
房地(土地+建物)+車位,萬芳路６０之１１號七樓,7.0,17.0,有,41.17,806049,10.9,330275.0,24.998113,121.570639
房地(土地+建物)+車位,指南路三段８９號七樓,7.0,10.0,有,29.09,508867,10.12,172925.0,24.982398,121.580986
房地(土地+建物),東湖路１１３巷９５弄１３０號,1.0,35.0,無,37.53,697498,0.0,,25.070685,121.613857
房地(土地+建物),遼寧街２１１號二樓之４,2.0,38.0,有,25.62,999153,0.0,,25.055216,121.542458
房地(土地+建物),中原街２２號六樓之２３,6.0,47.0,有,9.81,803257,0.0,,25.056748,121.528782
房地(土地+建物)+車位,文德路８６號七樓,7.0,14.0,有,89.54,879630,24.76,121163.0,25.078267,121.582141
房地(土地+建物),八德路三段１５５巷２６弄１２號二樓,2.0,42.0,無,35.01,788249,0.0,,25.049391,121.555979
房地(土地+建物),松德路１６９巷２５號四樓,4.0,50.0,無,27.69,821572,0.0,,25.036257,121.575889
房地(土地+建物),公路６３巷９弄４號二樓,2.0,52.0,無,23.62,372579,0.0,,,
房地(土地+建物),三合街一段８２巷１１８號九樓,9.0,6.0,有,37.92,896593,0.0,,25.129414,121.50474
房地(土地+建物),虎林街２２２巷２６號,1.0,54.0,無,24.8,1250207,0.0,,25.036931,121.576498
房地(土地+建物)+車位,菁山路５５之１號四樓,4.0,15.0,有,65.61,525503,12.33,0.0,25.139242,121.549438
房地(土地+建物),辛亥路四段１２８之３號十四樓,14.0,7.0,有,26.53,730105,0.0,,25.005072,121.556915
房地(土地+建物)+車位,福興路９５巷２９號三樓之１,3.0,24.0,有,39.43,629512,10.04,219124.0,25.005091,121.548133
房地(土地+建物),辛亥路四段２１５號四樓,4.0,42.0,無,20.17,669389,0.0,,25.00222,121.555565
房地(土地+建物),汀州路一段２５２巷６號,1.0,49.0,無,18.56,732943,0.0,,25.026978,121.510308
房地(土地+建物),恆光街５１巷１０之１號四樓,4.0,32.0,無,29.39,535826,0.0,,24.982251,121.567913
房地(土地+建物),西藏路１１５巷３弄３號二樓,2.0,52.0,無,22.4,642941,0.0,,25.029081,121.503183
房地(土地+建物),東湖路１１３巷５弄９號四樓,4.0,39.0,無,38.35,182511,0.0,,25.069159,121.615044
房地(土地+建物),松山路５３７號六樓,6.0,42.0,有,36.35,899003,0.0,,25.037833,121.578256
房地(土地+建物),吳興街２８４巷１８弄７號五樓,5.0,37.0,無,30.99,729171,0.0,,25.024744,121.563209
房地(土地+建物),泉源路３４之１號四樓之１,4.0,26.0,有,12.92,580642,0.0,,25.140237,121.506529
房地(土地+建物),中山北路七段３８巷１２弄６之１號三樓,3.0,20.0,有,18.07,830322,0.0,,25.119812,121.531897
房地(土地+建物),德行西路９３巷２弄１０號四樓,4.0,45.0,無,33.5,686530,0.0,,25.104816,121.52157
房地(土地+建物)+車位,芝玉路二段８６號八樓,8.0,4.0,有,63.26,834303,7.89,291508.0,25.112378,121.535246
房地(土地+建物),樂業街１６９巷４６號四樓,4.0,47.0,無,32.26,697489,0.0,,25.020303,121.555449
房地(土地+建物),基隆路二段２８１號五樓之１,5.0,37.0,有,29.89,787889,0.0,,25.021701,121.549841
房地(土地+建物),麗水街２６之２號三樓之２,3.0,17.0,有,13.21,1529127,0.0,,25.029417,121.528382
房地(土地+建物),敦化南路二段１４０號七樓,7.0,37.0,有,47.89,1215318,0.0,,25.025678,121.548336
房地(土地+建物),哈密街７０巷１之４號四樓,4.0,57.0,無,15.31,440990,0.0,,25.073323,121.517327
房地(土地+建物)+車位,市民大道八段５２９號七樓,7.0,0.0,有,39.67,896692,4.97,422535.0,25.05432,121.613222
房地(土地+建物)+車位,市民大道八段５２７號七樓,7.0,0.0,有,43.94,903013,4.97,422535.0,25.054318,121.613137
房地(土地+建物),仙岩路２２巷１５號十一樓,11.0,29.0,有,23.88,726478,0.0,,24.998941,121.549696
房地(土地+建物)+車位,萬芳路１０５巷４３號一樓,1.0,28.0,有,35.32,668180,0.0,,24.996546,121.563478
房地(土地+建物),寧波西街６８號五樓,5.0,48.0,無,32.27,898565,0.0,,25.030272,121.516932
房地(土地+建物),成功路四段２９４巷３９號,,38.0,無,118.03,472752,0.0,,25.086993,121.597696
房地(土地+建物),五常街５３巷３７號四樓,4.0,46.0,無,27.42,627174,0.0,,25.066358,121.539727
房地(土地+建物),內湖路三段２９２號五樓,5.0,38.0,無,36.81,421068,0.0,,25.089149,121.584998
房地(土地+建物),康樂街７５巷１號二樓,2.0,38.0,無,36.25,500627,0.0,,25.068989,121.618708
房地(土地+建物)+車位,北安路５７８巷８弄１２號三樓之１,3.0,24.0,有,52.69,859756,0.0,,25.08069,121.549758
房地(土地+建物),南京東路三段３０３巷１４弄８號六樓,6.0,38.0,有,10.91,1191441,0.0,,25.053271,121.547415
房地(土地+建物)+車位,榮華二路２５號十一樓,11.0,0.0,有,51.9,1164548,11.28,283688.0,25.113288,121.523201
房地(土地+建物),致遠一路一段１９號三樓,3.0,43.0,無,27.58,471272,0.0,,25.107917,121.517045
房地(土地+建物),仁愛路四段４２５號三樓,3.0,42.0,有,44.76,1116972,0.0,,25.037997,121.556441
房地(土地+建物)+車位,民權東路六段２８０巷２４號八樓,8.0,20.0,有,70.87,794184,5.39,742115.0,25.071195,121.606627
房地(土地+建物),民權東路六段１３６巷３７弄７號四樓,4.0,39.0,無,34.04,484677,0.0,,25.066578,121.588125
房地(土地+建物),錦州街４１４號三樓,3.0,48.0,無,5.46,696342,0.0,,25.060104,121.541884
房地(土地+建物),福德街３３９巷３弄２８號四樓,4.0,47.0,無,22.9,742285,0.0,,25.038889,121.589995
房地(土地+建物)+車位,市民大道八段５２５號二樓,2.0,0.0,有,21.46,841854,4.97,422535.0,25.05438,121.613136
房地(土地+建物)+車位,市民大道八段５２７號四樓,4.0,0.0,有,30.55,823006,4.97,402414.0,25.054318,121.613137
房地(土地+建物),天母西路１１７巷５２弄３６號三樓,3.0,40.0,有,44.99,555670,0.0,,25.120693,121.525082
房地(土地+建物)+車位,民和街９８號四樓之１,4.0,1.0,有,48.81,685568,10.3,271845.0,25.025484,121.497301
房地(土地+建物)+車位,民權東路六段２８０巷２２號四樓之１,4.0,20.0,有,60.14,904634,11.63,0.0,25.071327,121.606414
房地(土地+建物),安泰街４９巷５號,1.0,40.0,無,22.96,492102,0.0,,25.074257,121.617697
房地(土地+建物),松山路４８２巷３８號十四樓,14.0,39.0,有,46.06,835782,0.0,,25.039077,121.577738
房地(土地+建物),天玉街７５巷７號三樓,3.0,45.0,無,40.72,753504,0.0,,25.122445,121.530459
房地(土地+建物)+車位,中山北路六段４０５巷８７號三樓,3.0,7.0,有,80.73,865622,0.0,,25.117567,121.525928
房地(土地+建物)+車位,天母北路５６號十八樓之２,18.0,4.0,有,67.42,1155563,11.73,277067.0,25.121533,121.52636
房地(土地+建物)+車位,石牌路二段３３５號三樓,3.0,29.0,有,39.49,857878,12.44,225080.0,25.122814,121.524423
房地(土地+建物)+車位,水源路３７號三樓之１,3.0,6.0,有,63.83,652698,0.0,,25.018603,121.523945
房地(土地+建物),木新路三段５０巷１１弄１２號三樓,3.0,,無,32.06,506879,0.0,,24.983344,121.56356
房地(土地+建物)+車位,西園路二段３７號四樓,4.0,2.0,有,52.86,744954,8.78,318907.0,25.03182,121.497409
房地(土地+建物),龍江路４４３巷７號五樓,5.0,44.0,無,22.13,750186,0.0,,25.067273,121.541671
房地(土地+建物),文德路９０巷３４號九樓之１,9.0,27.0,有,15.19,939998,0.0,,25.076966,121.58281
房地(土地+建物),內湖路二段３０１巷７弄１１號四樓,4.0,41.0,無,49.49,602118,0.0,,25.083431,121.590882
房地(土地+建物)+車位,文湖街２１巷８１號七樓,7.0,9.0,有,111.8,487487,0.0,,25.090796,121.559544
房地(土地+建物),松德路２９１巷９號,1.0,41.0,無,37.45,907817,0.0,,25.032205,121.575682
房地(土地+建物),重陽路４７０號九樓之１,9.0,14.0,有,73.21,944980,0.0,,25.059719,121.611287
房地(土地+建物)+車位,後港街１５２號七樓之３,7.0,27.0,有,56.32,875152,16.9,0.0,25.087386,121.52096
房地(土地+建物),杏林三路２５號四樓,4.0,45.0,無,38.42,325373,0.0,,25.141267,121.497979
房地(土地+建物)+車位,士商路１２９號十樓,10.0,20.0,有,60.42,1055114,17.77,281373.0,25.093383,121.518219
房地(土地+建物),復興南路二段１５１巷３０弄１１號,1.0,39.0,有,31.1,885939,0.0,,25.027895,121.545524
房地(土地+建物),永康街１７巷１３號四樓,4.0,21.0,有,16.93,1258280,0.0,,25.032336,121.530332
房地(土地+建物),興隆路二段９６巷９９號,,45.0,無,50.63,1007261,0.0,,24.997537,121.551002
房地(土地+建物)+車位,仁愛路一段２３巷６號五樓,5.0,6.0,有,93.19,1125031,10.37,482160.0,25.039425,121.523106
房地(土地+建物)+車位,仁愛路一段２３巷６號六樓,6.0,6.0,有,93.19,1144832,10.37,482160.0,25.039425,121.523106
房地(土地+建物),環山路一段８２號三樓,3.0,43.0,無,29.48,600436,0.0,,25.086715,121.567358
房地(土地+建物),仁愛路四段６２號九樓之２,9.0,46.0,有,13.32,1058393,0.0,,25.037597,121.547607
房地(土地+建物),木新路三段５０巷１０弄９號五樓,5.0,44.0,無,28.8,402722,0.0,,24.98345,121.564564
房地(土地+建物)+車位,指南路一段６１號五樓,5.0,1.0,有,41.34,594846,10.25,175610.0,24.987775,121.571268
房地(土地+建物)+車位,重慶南路三段１４６巷７號四樓,4.0,15.0,有,32.68,663747,2.55,1176471.0,25.023889,121.516157
房地(土地+建物),秀明路一段１９巷５弄１２號二樓,2.0,41.0,無,30.45,510680,0.0,,24.990016,121.563384
房地(土地+建物),木新路二段４３巷１７號八樓之１,8.0,30.0,有,10.5,728798,0.0,,24.98656,121.571145
房地(土地+建物)+車位,辛亥路四段７７巷９２弄９號十四樓之８,14.0,21.0,有,29.8,690255,10.97,182315.0,25.008779,121.561219
房地(土地+建物),萬青街１４７號二樓,2.0,49.0,無,9.43,742159,0.0,,25.023188,121.501624
房地(土地+建物)+車位,敬業三路１６２巷５９號三樓,3.0,24.0,有,47.03,1109328,16.39,0.0,25.078488,121.558853
房地(土地+建物)+車位,基湖路１６６巷８號五樓,5.0,23.0,有,59.33,878609,5.27,474383.0,25.077343,121.562614
房地(土地+建物),康寧路一段２９０號十樓之６,10.0,33.0,有,16.88,728696,0.0,,25.078357,121.597842
房地(土地+建物)+車位,遼寧街６２巷２０號三樓之２,3.0,15.0,有,21.07,903741,4.25,423529.0,25.050292,121.541634
房地(土地+建物),新生北路三段６１號七樓之８,7.0,48.0,有,27.87,674651,0.0,,25.065942,121.528055
房地(土地+建物),松河街５００號二樓,2.0,19.0,有,33.77,746335,0.0,,25.05892,121.594993
房地(土地+建物)+車位,三重路４１巷３７號四樓,4.0,12.0,有,91.29,874106,21.73,230097.0,25.060735,121.612841
房地(土地+建物),中坡北路１號四樓,4.0,40.0,有,35.46,870939,0.0,,25.044275,121.580841
房地(土地+建物),忠孝東路五段７９０巷５７弄３２號三樓,3.0,48.0,無,27.8,755404,0.0,,25.041098,121.584626
房地(土地+建物),敦化北路２２２巷２５號之１三樓,3.0,44.0,有,37.93,854128,0.0,,25.059733,121.54772
房地(土地+建物)+車位,東新街１８０巷１２號二樓,2.0,1.0,有,72.8,985910,16.0,156250.0,25.046038,121.593558
