鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡
內湖區,房地(土地+建物),內湖路二段１０３巷９２弄１２之１號,23.95,住,,,1120922,土地2建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,1120216,46.02,1,0,1,有,無,14880000,323338.0,,0.0,0,,RPQNMLPJIIIGFCA07DA,24.4,3.19,0.0,有,,1.0
中山區,房地(土地+建物),北安路４５８巷４１弄６２號八樓,18.17,住,,,1120925,土地1建物1車位0,八層,十六層,住宅大樓(11層含以上有電梯),住家用,1110419,105.58,0,0,0,無,有,47910000,453779.0,,0.0,0,,RPQNMLLKIIIGFCA76DA,61.02,1.57,4.54,有,,1.0
信義區,房地(土地+建物)+車位,市民大道六段１０８號七樓之５,7.1,住,,,1120908,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,1110414,48.56,1,1,1,有,有,13800000,284185.0,升降機械,15.06,0,,RPXNMLPJIIIGFDA87DA,18.32,0.39,2.12,有,1092.0,1.0
北投區,房地(土地+建物),天母北路１０５巷１５弄１號五樓之５,9.8,住,,,1120903,土地1建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),住家用,0840629,33.480000000000004,0,0,0,無,有,7200000,215054.0,,0.0,0,陽台外推；,RPRNMLPKRHIGFEA28DA,20.7,0.92,1.84,有,,28.0
北投區,房地(土地+建物),中和街５０２巷７弄９號,105.0,住,,,1120901,土地2建物1車位0,全,二層,透天厝,住家用,0630206,104.4,4,3,3,有,無,23500000,225096.0,,0.0,0,頂樓加蓋；其他增建；,RPRNMLLLRHIGFEA97DA,104.4,0.0,0.0,無,,50.0
大安區,房地(土地+建物)+車位,信義路四段１５５號十二樓,21.09,住,,,1120903,土地2建物1車位1,十二層,二十一層,住宅大樓(11層含以上有電梯),住家用,0741210,262.61,4,2,2,有,有,65500000,249419.0,坡道平面,0.0,3500000,陽台外推；,RPWOMLOJIIIGFFA97DA,201.46,0.0,23.08,有,,38.0
北投區,房地(土地+建物),中央北路三段２１０號五樓,34.71,住,,,1120903,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,0710619,116.75,3,2,1,有,無,11600000,99358.0,,0.0,0,陽台外推；,RPTNMLLKIIIGFEA37EA,100.08,0.0,16.67,無,1102.0,41.0
大安區,房地(土地+建物),瑞安街１３５巷１７號三樓,29.5,住,,,1120917,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,0571206,82.07,3,2,1,有,無,22200000,270501.0,,0.0,0,陽台外推；,RPPNMLQJIIIGFFA47EA,75.47,0.0,6.6,無,1103.0,55.0
內湖區,房地(土地+建物)+車位,內湖路三段６０巷１２弄５７號二樓,24.48,住,,,1120909,土地1建物1車位1,二層,五層,公寓(5樓含以下無電梯),住家用,0721015,86.41,3,2,1,有,無,12700000,146974.0,坡道平面,0.0,0,為先到先停使用權車位,RPTNMLNJIIIGFCA17DA,75.28,0.0,8.44,無,,40.0
中山區,房地(土地+建物),民權東路二段７１巷８號五樓之８,7.9,,,,1120919,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,1120203,63.92,2,1,1,有,有,20800000,325407.0,,0.0,0,含裝潢費1600000元；,RPWNMLNJIIIGFCA47DA,35.64,0.0,4.94,有,,1.0
中山區,房地(土地+建物),民權東路二段７１巷８號十樓之１,7.06,,,,1120906,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,1120203,57.89,1,1,1,有,有,19250000,332527.0,,0.0,0,,RPXNMLQJIIIGFCA87DA,32.65,0.0,4.04,有,,1.0
信義區,房地(土地+建物),吳興街２８４巷１之４號五樓之１,9.65,住,,,1120902,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,0791212,45.08,1,1,1,有,有,10300000,228483.0,,0.0,0,,RPOPMLPJIIIGFDA17DA,34.03,1.12,1.89,有,,33.0
士林區,房地(土地+建物),中山北路七段２１６巷５之１號五樓,33.05,住,,,1120924,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,0750605,133.98,0,0,0,無,有,23800000,177638.0,,0.0,0,,RPQOMLNJIIIGFEA17DA,106.65,0.0,11.63,有,1121.0,37.0
北投區,房地(土地+建物),承德路七段１８８巷２８號三樓,32.75,住,,,1120901,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,0620430,101.8,3,2,1,有,無,16000000,157171.0,,0.0,0,,RPXNMLQJIIIGFEA08DA,88.2,0.0,13.6,無,,50.0
士林區,房地(土地+建物),中山北路六段１８６巷２５弄６號二樓,29.17,住,,,1120905,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,0741028,111.21,3,2,2,有,有,21060000,189371.0,,0.0,0,,RPOOMLQJIIIGFEA27DA,98.44,0.0,9.53,無,1129.0,38.0
北投區,房地(土地+建物),立農街一段３８５巷３號三樓,32.73,住,,,1120908,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,0731124,125.27,3,2,2,有,無,21260000,169713.0,,0.0,0,陽台外推；,RPRNMLSJIIIGFEA67DA,103.26,0.0,19.66,無,,39.0
北投區,房地(土地+建物)+車位,磺港路１３２號十一樓,33.46,住,,,1120918,土地1建物1車位2,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,1030619,264.59000000000003,1,2,2,有,有,48450000,183113.0,坡道平面,66.68,0,,RPQNMLLKIIIGFEA96DA,108.64,12.34,11.23,有,1130.0,9.0
大安區,房地(土地+建物),和平東路一段８５巷１２號四樓,9.87,住,,,1120910,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,0941124,39.400000000000006,1,1,1,有,有,16500000,418782.0,,0.0,0,,RPTNMLMJIIIGFFA37DA,21.62,1.66,0.0,有,1132.0,18.0
文山區,房地(土地+建物),萬盛街９２號,46.49,住,,,1120925,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,0630506,104.46,3,2,1,有,無,18000000,172315.0,,0.0,0,陽台外推；,RPQNMLLKIIIGFAA66EA,90.72,0.0,13.74,無,,49.0
文山區,房地(土地+建物),樟新街３２巷１２號四樓,27.18,住,,,1120908,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,0820514,84.16,2,1,1,有,無,14000000,166350.0,,0.0,0,,RPPNMLMKIIIGFAA66EA,64.11,2.27,6.69,有,,30.0
萬華區,房地(土地+建物),西園路二段３７２巷１０１弄３１號三樓,15.72,住,,,1120903,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,0591109,39.74,2,1,1,有,無,3900000,98138.0,,0.0,0,,RPQNMLMKIIIGFBA86EA,37.06,0.0,2.68,無,,53.0
內湖區,房地(土地+建物),安泰街１２９巷１號五樓,31.18,住,,,1120901,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,0700515,130.44,3,2,1,有,無,13800000,105796.0,,0.0,0,,RPRNMLQJIIIGFCA37EA,87.42,0.0,15.41,無,1136.0,42.0
中山區,房地(土地+建物),建國北路二段１３９號十一樓之１,13.58,住,,,1120916,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,0751014,115.54,3,2,2,有,有,25800000,223299.0,,0.0,0,,RPSNMLLKIIIGFCA07EA,85.71,0.0,6.97,有,,37.0
文山區,房地(土地+建物),羅斯福路六段１４２巷２０弄２５號九樓之１,10.96,住,,,1120909,土地1建物1車位0,九層，電梯樓梯間,十層,華廈(10層含以下有電梯),住家用,0850327,47.24,1,1,1,有,有,11200000,237087.0,,0.0,0,陽台外推；其他增建；,RPPOMLTKRHIGFAA18DA,33.21,2.77,3.87,有,1145.0,27.0
文山區,房地(土地+建物)+車位,萬芳路１８號七樓之３,30.62,住,,,1120914,土地1建物1車位2,七層,十二層,住宅大樓(11層含以上有電梯),住家用,0940128,194.09,4,2,2,有,有,25000000,177500.0,坡道平面,75.78,4000000,陽台外推；夾層；其他增建；,RPQNMLTJIIIGFAA27DA,67.18,5.57,9.31,有,,19.0
大同區,房地(土地+建物)+車位,雙連街７９號十二樓之１,16.23,住,,,1120901,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,1060726,172.32,3,2,2,有,有,46880000,272052.0,坡道平面,0.0,3200000,,RPRPMLSLRHIGFBA58DA,86.06,2.5,6.37,有,,6.0
內湖區,房地(土地+建物),內湖路一段９１巷３９弄１４之１號五樓,35.86,住,,,1120905,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,0760623,118.68,4,2,2,有,無,15650000,131867.0,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPOOMLLLRHIGFCA57DA,87.42,22.37,7.76,無,1152.0,36.0
內湖區,房地(土地+建物),陽光街２１８號六樓,39.72,住,,,1120912,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,0730131,105.93,3,2,1,有,有,20000000,188804.0,,0.0,0,其他增建；,RPUNMLSLRHIGFCA78DA,71.56,0.0,7.13,有,,40.0
內湖區,房地(土地+建物),康寧路三段９９巷３９弄７４號三樓,18.43,住,,,1120912,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,0820426,54.23,2,2,1,有,有,11180000,206159.0,,0.0,0,陽台外推；其他增建；,RPOPMLSLRHIGFCA38DA,31.97,1.45,3.36,有,,30.0
中山區,房地(土地+建物),中山北路二段６２巷９號五樓之３,4.71,住,,,1120920,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,0971031,25.49,1,0,0,有,有,7400000,290310.0,,0.0,0,,RPOQMLQJIIIGFCA27DA,11.33,1.25,2.97,有,1155.0,15.0
內湖區,房地(土地+建物),陽光街９２巷２５弄９號二樓,40.3,住,,,1120910,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,0680926,108.78,3,2,2,有,無,17000000,156279.0,,0.0,0,,RPTNMLMKIIIGFCA17DA,96.04,0.0,12.74,無,1156.0,44.0
信義區,房地(土地+建物),吳興街２８４巷１８弄３號二樓,25.0,住,,,1120917,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,0760625,101.05,3,2,2,有,無,19480000,192776.0,,0.0,0,陽台外推；其他增建；,RPTNMLSLRHIGFDA78DA,76.52,2.52,8.93,無,1157.0,36.0
信義區,房地(土地+建物),松山路５１５巷８號四樓,30.25,住,,,1120913,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,87.93,3,2,1,有,無,16880000,191971.0,,0.0,0,其他增建；,RPVNMLOJIIIGFDA57DA,87.93,0.0,0.0,無,,
南港區,房地(土地+建物),興南街５２巷１７號四樓,20.62,住,,,1120905,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,0660518,57.72,2,2,1,有,無,12370000,214310.0,,0.0,0,頂樓加蓋；,RPRNMLLKIIIGFDA96DA,50.7,0.0,7.02,無,,46.0
南港區,房地(土地+建物),忠孝東路六段９巷９號二樓,42.3,住,,,1120916,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,0731121,118.11,3,2,2,有,無,24580000,208111.0,,0.0,0,,RPQOMLMKIIIGFDA07DA,97.02,0.0,11.14,無,,39.0
北投區,房地(土地+建物),大度路三段２７０巷６７號十五樓,17.82,,,,1120905,土地1建物1車位0,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,1010217,103.03,2,2,1,有,有,19500000,189265.0,,0.0,0,其他增建；,RPXNMLSKRHIGFEA56DA,61.25,2.06,4.51,有,1161.0,12.0
北投區,房地(土地+建物)+車位,三合街一段７９巷２０號五樓,24.41,住,,,1120909,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,1050712,154.81,2,2,2,有,有,31250000,255517.0,坡道平面,44.25,3000000,,RPQNMLOLRHIGFEA18DA,67.78,1.46,4.24,有,1162.0,7.0
大安區,房地(土地+建物),新生南路一段１３７巷３號二樓,39.14,住,,,1120902,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,0870919,110.12,3,2,2,有,無,33980000,308572.0,,0.0,0,,RPXNMLOKRHIGFFA88DA,82.78,1.93,9.9,無,,25.0
大安區,房地(土地+建物),建國南路一段３０８號十樓之１,4.92,住,,,1120902,土地2建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,1070412,40.09,1,1,1,有,有,18200000,453979.0,,0.0,0,陽台外推；夾層；其他增建；,RPTNMLTKRHIGFFA98DA,21.98,0.0,3.82,有,1163.0,5.0
大安區,房地(土地+建物),樂利路３５號七樓,26.43,住,,,1120928,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,0670919,118.96,4,3,3,有,無,32800000,275723.0,,0.0,0,頂樓加蓋；,RPQOMLMJIIIGFFA17DA,100.7,0.0,12.93,有,,45.0
內湖區,房地(土地+建物),陽光街１６１巷１２之２９號,19.42,住,,,1120912,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,1080716,37.67,0,0,1,有,有,9700000,257499.0,,0.0,0,,RPQNMLMKIIIGFCA96EA,23.02,0.0,0.0,有,1170.0,4.0
內湖區,房地(土地+建物),內湖路二段１０３巷９２弄８號二樓之１,27.85,住,,,1120915,土地2建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,1120216,55.53,1,1,1,有,有,15000000,270124.0,,0.0,0,,RPUNMLMKIIIGFCA37EA,28.36,2.43,2.85,有,1171.0,1.0
信義區,房地(土地+建物),松山路６２６號,13.66,住,,,1120924,土地1建物1車位0,一層,九層,華廈(10層含以下有電梯),住家用,0870526,56.03,2,1,1,有,有,15000000,267714.0,,0.0,0,夾層；,RPRQMLMKIIIGFDA47EA,36.76,0.99,3.48,有,1175.0,25.0
北投區,房地(土地+建物)+車位,公路２２８巷１１３號六樓,21.58,住,,,1120911,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,1070918,100.92,2,2,1,有,有,19500000,193222.0,升降機械,13.9,0,雨遮增建陽台外推；其他增建；,RPSNMLNKIIIGFEA47EA,44.32,4.58,4.63,有,,5.0
文山區,房地(土地+建物),仙岩路１６巷５３號二樓,48.57,住,,,1120901,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,0680315,140.41,4,2,2,有,無,19400000,138167.0,,0.0,0,其他增建；,RPUNMLMKRHIGFAA87DA,123.59,0.0,16.82,無,,44.0
文山區,房地(土地+建物)+車位,興隆路三段３０４巷３２之１０號四樓,20.06,住,,,1120902,土地2建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,1030314,126.48,2,2,1,有,有,17000000,148297.0,坡道平面,26.69,2200000,其他增建；,RPXNMLNKRHIGFAA28DA,48.6,11.3,3.31,有,1181.0,9.0
文山區,房地(土地+建物),興隆路一段５５巷９號二樓,38.5,住,,,1120903,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,0601027,110.42,3,2,3,有,無,17500000,158486.0,,0.0,0,陽台外推；其他增建；,RPPOMLNKRHIGFAA57DA,110.42,0.0,0.0,無,,52.0
萬華區,房地(土地+建物),萬大路１２０號二樓,20.12,住,,,1120910,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,0640310,77.28,3,2,1,有,無,11880000,153727.0,,0.0,0,,RPXNMLPJIIIGFBA67DA,73.5,0.0,3.78,無,,49.0
中山區,房地(土地+建物)+車位,明水路５５５號十二樓之１４,12.76,住,,,1120915,土地1建物1車位1,十二層，十三層,十六層,住宅大樓(11層含以上有電梯),住家用,0850530,78.22999999999999,1,1,1,有,有,16500000,210917.0,坡道平面,0.0,0,,RPXNMLOKRHIGFCA58DA,30.55,1.15,3.8,有,,27.0
內湖區,房地(土地+建物),成功路二段４２６巷２６號三樓,31.43,住,,,1120913,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,0760817,124.63,3,2,2,有,無,17800000,142823.0,,0.0,0,陽台外推；其他增建；,RPPNMLNJIIIGFCA76DA,93.32,0.0,10.21,無,,36.0
內湖區,房地(土地+建物),行善路２５巷８弄８號,47.79,住,,,1120901,土地1建物1車位0,一層,八層,華廈(10層含以下有電梯),住家用,0870506,126.63,3,2,2,有,有,25800000,203743.0,,0.0,0,陽台外推；,RPVOMLLKIIIGFCA37DA,76.75,0.0,7.06,有,,25.0
中山區,房地(土地+建物)+車位,中山北路二段１２８巷９號二樓之３,10.57,住,,,1120909,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,1000921,103.54,1,1,1,有,有,16800000,263935.0,升降平面,49.36,2500000,,RPTOMLMKIIIGFCA27DA,29.74,1.33,3.2,有,1186.0,12.0
松山區,房地(土地+建物),南京東路三段３３５巷２３號四樓之１,4.5,住,,,1120909,土地3建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,0740819,27.64,1,1,1,有,有,8800000,318379.0,,0.0,0,,RPPNMLOLRHIGFDA97DA,15.18,0.0,3.05,有,,38.0
信義區,房地(土地+建物),信義路五段１５０巷３３０號十一樓之６,4.63,住,,,1120903,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,0980408,33.42,1,1,1,有,有,9450000,282765.0,,0.0,0,其他增建；,RPWNMLMKIIIGFDA57DA,18.48,3.15,0.0,有,1188.0,14.0
士林區,房地(土地+建物),福國路１９之４號十樓,10.67,住,,,1120911,土地1建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),住家用,0671218,73.08,2,1,1,有,有,20560000,281336.0,,0.0,0,陽台外推；其他增建；,RPPOMLMLRHIGFEA97DA,55.44,0.0,10.2,有,,45.0
北投區,房地(土地+建物),行義路１４０巷３號六樓,27.79,住,,,1120921,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,0740522,126.57,3,2,2,有,有,12800000,101130.0,,0.0,0,,RPRNMLPLRHIGFEA38DA,91.37,0.0,18.47,有,1190.0,38.0
北投區,房地(土地+建物),中央北路四段１２２號四樓,31.0,住,,,1120905,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,0740108,116.79,3,2,1,有,無,11380000,97440.0,,0.0,0,其他增建；,RPWNMLPLRHIGFEA88DA,93.89,0.0,12.57,無,,39.0
士林區,房地(土地+建物),通河東街一段１３０巷３號四樓,34.5,住,,,1120902,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,0660810,108.14,2,2,2,有,無,17680000,163492.0,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPTNMLSLRHIGFEA88DA,93.11,0.0,15.03,無,,46.0
士林區,房地(土地+建物),基河路１２８號九樓之８,7.55,住,,,1120907,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,0850916,28.13,1,1,1,有,有,5960000,211873.0,,0.0,0,,RPTNMLNKIIIGFEA47DA,15.92,1.18,2.37,有,,27.0
大安區,房地(土地+建物),和平東路三段４６４巷２號十一樓,15.51,住,,,1120908,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,0910704,78.53999999999999,2,2,1,有,有,20700000,263560.0,,0.0,0,陽台外推；,RPQNMLLKIIIGFFA07DA,47.02,0.0,5.42,有,,21.0
士林區,房地(土地+建物),承德路四段１１６號三樓之９,7.24,住,,,1120912,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,0661014,49.02,2,1,1,有,有,13000000,265198.0,,0.0,0,陽台外推；,RPTNMLNKIIIGFEA57EA,37.63,0.0,4.77,有,,46.0
文山區,房地(土地+建物),景興路１５３巷１７號六樓之７,4.62,住,,,1120910,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,0830317,27.95,0,0,0,無,有,6100000,218247.0,,0.0,0,,RPVNMLQKIIIGFAA57DA,16.35,0.45,3.79,有,1196.0,29.0
中山區,房地(土地+建物)+車位,敬業三路１６２巷１１４號四樓,47.09,住,,,1120907,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,0890628,155.75,3,2,2,有,有,28500000,182986.0,坡道平面,54.18,0,陽台外推；其他增建；,RPSNMLNLRHIGFCA08DA,77.91,0.0,8.1,有,,23.0
內湖區,房地(土地+建物),康樂街４８巷１號三樓,27.9,住,,,1120909,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,0730825,107.24,3,2,1,有,無,15500000,144536.0,,0.0,0,其他增建；,RPVNMLQLRHIGFCA68DA,86.45,0.0,9.3,無,,39.0
中山區,房地(土地+建物),五常街５３巷５號四樓,24.66,住,,,1120903,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,0661110,98.43,3,2,2,有,無,19800000,201158.0,,0.0,0,陽台外推；其他增建；,RPTOMLNKIIIGFCA37DA,90.54,0.0,7.89,無,1202.0,46.0
中山區,房地(土地+建物)+車位,樂群二路１１６巷６１弄２７號二樓,111.5,住,,,1120920,土地1建物1車位2,二層,七層,華廈(10層含以下有電梯),住家用,0990115,431.35,0,0,0,無,有,125000000,363253.0,坡道平面,109.26,8000000,毛胚屋；,RPUPMLNKIIIGFCA57DA,166.27,19.23,22.87,有,,14.0
內湖區,房地(土地+建物),成功路五段４５巷５６號四樓,25.27,住,,,1120921,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,0880427,98.9,3,2,2,有,無,22000000,222447.0,,0.0,0,,RPTNMLRKIIIGFCA67DA,65.17,0.0,7.48,有,,24.0
信義區,房地(土地+建物),虎林街２３２巷４０號三樓,28.95,住,,,1120908,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,0700228,105.82,3,1,3,有,無,21400000,202230.0,,0.0,0,陽台外推；,RPTOMLPJIIIGFDA57DA,89.84,0.0,15.98,無,1206.0,43.0
士林區,房地(土地+建物),延平北路五段３２號五樓,20.36,住,,,1120909,土地3建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,1010528,137.18,3,2,2,有,有,21750000,158551.0,,0.0,0,陽台外推；,RPUNMLSKRHIGFEA88DA,74.35,8.01,12.54,有,,11.0
北投區,房地(土地+建物),吉利街３５９號七樓,16.39,住,,,1120918,土地1建物1車位0,七層,九層,華廈(10層含以下有電梯),住家用,1030605,81.82,2,2,2,有,有,21600000,263994.0,,0.0,0,陽台外推；夾層；,RPVNMLLLRHIGFEA38DA,41.14,3.62,4.74,有,1207.0,9.0
北投區,房地(土地+建物)+車位,榮華二路９之２號,33.55,住,,,1120909,土地2建物1車位1,一層,八層,華廈(10層含以下有電梯),住家用,0690430,173.8,4,2,2,有,有,29500000,207226.0,坡道平面,45.92,3000000,其他增建；,RPPNMLMLRHIGFEA87DA,149.88,9.3,0.0,有,,43.0
北投區,房地(土地+建物),崇仁路一段１６８號八樓之１,7.88,住,,,1120911,土地1建物1車位0,八層，電梯樓梯間,十四層,住宅大樓(11層含以上有電梯),住家用,0870729,36.27,1,1,1,有,有,7000000,192997.0,,0.0,0,陽台外推；,RPTNMLSJIIIGFEA87DA,24.99,1.38,3.76,有,,25.0
大安區,房地(土地+建物),復興南路二段１７１巷２８號十七樓,21.91,住,,,1120915,土地1建物1車位0,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,0740522,111.37,3,2,2,有,有,29580000,265625.0,,0.0,0,,RPOQMLQJIIIGFFA57DA,83.5,1.56,7.76,有,,38.0
大安區,房地(土地+建物),安東街４０巷９號五樓,20.0,住,,,1120904,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,0740910,107.85,3,2,2,有,有,30000000,278164.0,,0.0,0,花台客廳陽台外推陽台外推；其他增建；,RPWNMLMKIIIGFFA77DA,86.76,1.97,9.64,有,,38.0
北投區,房地(土地+建物),石牌路一段１６６巷８６弄３號五樓,24.99,住,,,1120919,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,0721227,86.91999999999999,2,2,1,有,無,17300000,199034.0,,0.0,0,,RPPNMLQKIIIGFEA47EA,71.56,0.0,7.18,無,,40.0
士林區,房地(土地+建物)+車位,芝玉路一段２２２號十三樓,37.01,住,,,1120923,土地1建物1車位2,十三層,十八層,住宅大樓(11層含以上有電梯),住家用,0971112,198.23,3,2,2,有,有,41780000,210765.0,坡道機械,30.58,0,,RPRNMLQKIIIGFEA67EA,94.97,4.46,10.34,有,,15.0
大安區,房地(土地+建物),仁愛路四段３００巷１７弄１號七樓,31.29,住,,,1120919,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,0730724,145.07,4,4,3,有,有,42000000,289515.0,,0.0,0,頂樓加蓋；,RPOPMLKKLHIGFFA27EA,118.74,14.47,4.58,有,,39.0
文山區,房地(土地+建物),試院路１５４巷５弄３號四樓,24.83,住,,,1120911,土地1建物1車位0,四層,四層,華廈(10層含以下有電梯),住家用,0840119,68.21,2,1,1,有,有,10560000,154793.0,,0.0,0,,RPVNMLKLRHIGFAA87DA,52.08,2.34,4.7,有,1214.0,29.0
文山區,房地(土地+建物),興隆路二段２２７號四樓,31.5,住,,,1120905,土地2建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,0621121,95.07,2,2,1,有,無,14500000,152519.0,,0.0,0,頂樓加蓋；,RPVNMLNKIIIGFAA27DA,95.07,0.0,0.0,無,,50.0
文山區,房地(土地+建物),景華街１２８巷２０號,15.97,,,,1120918,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,0720902,56.69,2,2,2,有,無,12000000,211678.0,,0.0,0,交易總價含日立變頻冷氣機三台1.8噸*1+1噸*1+0.8噸*1含傢俱設備費；其他增建；,RPSOMLQKIIIGFAA37DA,48.11,8.58,0.0,無,1216.0,40.0
大同區,房地(土地+建物),延平北路三段１０２號四樓,12.07,住,,,1120910,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,0700112,64.0,2,1,1,有,有,12000000,187500.0,,0.0,0,陽台外推；其他增建；,RPPNMLOLRHIGFBA77DA,43.52,0.0,14.29,有,,43.0
萬華區,房地(土地+建物),中華路二段６６６之８號二樓之２,14.83,住,,,1120904,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,0780811,110.09,2,2,2,有,有,20500000,186211.0,,0.0,0,陽台外推；其他增建；,RPQNMLOJIIIGFBA86DA,96.41,0.0,8.7,有,,34.0
大同區,房地(土地+建物),昌吉街６１巷３５弄２號四樓之３,20.4,,,,1120918,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,0640723,55.78,2,1,1,有,無,7500000,134457.0,,0.0,0,其他增建；,RPPNMLOKIIIGFBA86DA,45.53,0.0,0.0,無,,48.0
大同區,房地(土地+建物),昌吉街６１巷３５弄２號四樓之４,13.33,,,,1120918,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,0640723,37.09,2,1,1,有,無,5000000,134807.0,,0.0,0,其他增建；,SPPNMLOKIIIGFBA96DA,30.17,0.0,0.0,無,,48.0
內湖區,房地(土地+建物),內湖路一段６６１號十二樓之４,7.54,,,,1120907,土地1建物1車位0,十二層,十八層,住宅大樓(11層含以上有電梯),住家用,0991123,55.040000000000006,1,1,1,有,有,18020000,327398.0,,0.0,0,,RPPNMLNLRHIGFCA77DA,32.59,0.0,3.47,有,1219.0,13.0
