交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺)
房地(土地+建物),康寧路一段７９號二樓,2.0,43.0,0,26.68,562145,0.0,,25.079903,121.592882,內湖站出口1,449
房地(土地+建物),文德路２０７巷７弄２號五樓,5.0,40.0,0,32.79,396414,0.0,,25.079152,121.58742,文德站出口1,187
房地(土地+建物),內湖路一段６０７號四樓,4.0,42.0,0,30.23,588725,0.0,,25.080757,121.573716,港墘站出口2,126
房地(土地+建物),永吉路１２０巷２７弄８號七樓之２,7.0,6.0,1,19.29,1166566,0.0,,25.044538,121.570672,市政府站出口4,506
房地(土地+建物),松山路５１５巷２弄３７號,1.0,53.0,0,38.23,960079,0.0,,25.038137,121.578671,永春站出口4,355
房地(土地+建物),八德路三段１５５巷４弄１之２號二樓,2.0,,0,30.62,871354,0.0,,25.048655,121.55518,台北小巨蛋站出口4,394
房地(土地+建物),福德街２５１巷７弄４０號六樓,6.0,12.0,1,41.18,777147,0.0,,25.038311,121.587828,後山埤站出口2,850
房地(土地+建物),延吉街４６巷１６號七樓,7.0,46.0,1,37.01,815504,0.0,,25.045484,121.552796,忠孝敦化站出口2,442
房地(土地+建物),文林路７６３號六樓之４,6.0,43.0,1,37.04,650036,0.0,,25.103191,121.519026,芝山站出口2,341
房地(土地+建物),忠誠路一段１６巷１４弄４０號四樓之２,4.0,41.0,1,21.33,1025967,0.0,,25.105384,121.527287,芝山站出口2,527
房地(土地+建物),知行路７２號五樓,5.0,42.0,0,28.18,293816,0.0,,25.118223,121.468028,關渡站出口1,806
房地(土地+建物),中和街３９９之１號二樓,2.0,46.0,0,24.5,469341,0.0,,25.142779,121.498396,新北投站出口2,777
房地(土地+建物),文昌路２７３號四樓,4.0,49.0,0,25.55,691919,0.0,,25.101333,121.521181,芝山站出口1,167
房地(土地+建物)+車位,通化街１７６巷１之１號五樓,5.0,42.0,1,65.92,806850,14.51,241213.0,25.027764,121.553246,六張犁站出口,438
房地(土地+建物),景華街１３巷４號三樓之１,3.0,40.0,1,46.73,708368,0.0,,24.995418,121.542308,景美站出口2,273
房地(土地+建物),福興路７８巷２０弄２１號五樓,5.0,43.0,0,25.97,411972,0.0,,25.004508,121.551534,辛亥站出口,557
房地(土地+建物),辛亥路四段２１巷４號三樓,3.0,28.0,1,24.15,674820,0.0,,25.008499,121.558962,辛亥站出口,424
房地(土地+建物),新生南路一段６０巷１４號五樓,5.0,25.0,1,41.2,922388,0.0,,25.040559,121.532005,忠孝新生站出口5,67
房地(土地+建物),西藏路１１５巷３弄５號二樓,2.0,51.0,0,22.29,513656,0.0,,25.029099,121.50328,龍山寺站出口3,723
房地(土地+建物)+車位,重慶北路三段２３６巷５弄２號二樓之１,2.0,4.0,1,39.64,661255,19.08,131027.0,25.070779,121.513185,圓山站出口1,690
房地(土地+建物),迪化街二段３５４之１號五樓,5.0,45.0,0,22.74,453788,0.0,,25.0742,121.511692,圓山站出口2,889
房地(土地+建物)+車位,興城街７０號六樓,6.0,1.0,1,39.49,1204488,13.16,227964.0,25.059555,121.51735,民權西路站出口2,343
房地(土地+建物),大龍街９１巷１２號二樓之３,2.0,2.0,1,15.22,788344,0.0,,25.06721,121.516986,民權西路站出口5,477
房地(土地+建物),安泰街７９巷２號,1.0,43.0,0,38.98,536213,0.0,,25.076149,121.616972,葫洲站出口1,984
房地(土地+建物)+車位,民權東路六段１９２之１號四樓,4.0,7.0,1,40.56,963835,9.95,251256.0,25.068574,121.59462,葫洲站出口2,1341
房地(土地+建物),金龍路２２２巷１６號九樓之７,9.0,30.0,1,19.51,733025,0.0,,25.087985,121.585356,內湖站出口1,1014
房地(土地+建物),港墘路１２７巷１６弄１３號五樓,5.0,27.0,1,23.36,976195,0.0,,25.077959,121.577411,港墘站出口1,291
房地(土地+建物),錦州街４２６巷１弄１９號四樓,4.0,55.0,0,30.62,744562,0.0,,25.059862,121.543266,中山國中站出口,129
房地(土地+建物)+車位,康寧路三段７５巷２４弄５１之２號,1.0,34.0,0,18.54,752419,0.0,,25.074194,121.610081,葫洲站出口1,276
房地(土地+建物),和平東路三段３８９號三樓,3.0,40.0,1,32.87,716706,0.0,,25.019878,121.557637,麟光站出口,177
房地(土地+建物),南京東路五段１２３巷１弄１９號四樓,4.0,37.0,0,37.97,750538,0.0,,25.052183,121.559763,南京三民站出口2,350
房地(土地+建物),民族東路６８３號七樓,7.0,42.0,1,38.88,735134,0.0,,25.063683,121.548036,松山機場站出口2,298
房地(土地+建物)+車位,重陽路４７８號七樓,7.0,8.0,1,78.14,851724,23.54,212404.0,25.060092,121.611667,南港軟體園區站出口1,424
房地(土地+建物),忠孝東路六段３２２巷３號四樓,4.0,39.0,0,27.25,711294,0.0,,25.049188,121.590757,昆陽站出口1,235
房地(土地+建物)+車位,中坡南路２２巷７號四樓之２,4.0,10.0,1,25.28,1075824,5.87,340716.0,25.043071,121.582467,後山埤站出口2,94
房地(土地+建物),忠孝東路五段７９０巷２０弄７號四樓,4.0,46.0,0,29.75,739400,0.0,,25.042755,121.581903,後山埤站出口2,106
房地(土地+建物),莊敬路４２３巷４弄９號,1.0,48.0,0,30.91,980188,0.0,,25.027889,121.567331,象山站出口2,563
房地(土地+建物),南京東路四段１２０巷２９弄２２號二樓,2.0,55.0,0,24.32,859234,0.0,,25.050101,121.555945,台北小巨蛋站出口4,346
房地(土地+建物)+車位,社子街８６號九樓之１,9.0,15.0,1,30.19,751431,6.39,0.0,25.087439,121.506061,劍潭站出口3,1935
房地(土地+建物),義方街４２號二樓,2.0,28.0,1,49.79,469186,0.0,,25.14132,121.501412,新北投站出口2,510
房地(土地+建物),稻香路１６１巷７號五樓之３,5.0,20.0,1,12.87,501231,0.0,,25.142022,121.488764,復興崗站出口1,591
房地(土地+建物),信義路二段８６巷２４號三樓,3.0,42.0,0,34.63,967365,0.0,,25.0338,121.525814,東門站出口2,182
房地(土地+建物),星雲街１３８巷１弄３號五樓,5.0,40.0,0,27.39,624216,0.0,,25.07973,121.595438,內湖站出口2,442
房地(土地+建物),承德路四段２２號四樓,4.0,51.0,0,22.47,676376,0.0,,25.080207,121.521899,劍潭站出口2,446
房地(土地+建物),汀州路一段１９８巷６號,1.0,46.0,0,45.89,540397,0.0,,25.028008,121.508945,小南門站出口3,838
房地(土地+建物)+車位,辛亥路五段６９之１號六樓,6.0,9.0,1,15.82,776814,1.97,761421.0,24.998343,121.553322,萬芳醫院站出口,460
房地(土地+建物),興隆路二段２３３巷５弄１２之１號,1.0,26.0,1,12.23,662303,0.0,,25.002428,121.550032,辛亥站出口,765
房地(土地+建物),辛亥路五段８３之１號七樓,7.0,40.0,1,32.87,489769,0.0,,24.997939,121.552936,萬芳醫院站出口,510
房地(土地+建物),國興路５８號六樓,6.0,45.0,1,18.1,690548,0.0,,25.025787,121.507072,小南門站出口3,1130
房地(土地+建物),民權西路２４５巷２１號,1.0,54.0,0,13.59,449016,0.0,,25.063787,121.510407,大橋頭站出口1A,143
房地(土地+建物)+車位,陽光街９２巷２５弄１９號七樓之２,7.0,10.0,1,21.67,1091518,4.06,0.0,25.075915,121.584153,文德站出口2,275
房地(土地+建物),成功路二段４９８巷１１號三樓,3.0,40.0,0,39.56,553029,0.0,,25.073674,121.58907,文德站出口1,654
房地(土地+建物),新生北路一段２５號十一樓,11.0,43.0,1,17.08,808004,0.0,,25.046873,121.531513,忠孝新生站出口1,456
房地(土地+建物),中原街１０號五樓,5.0,37.0,1,47.86,679043,0.0,,25.056238,121.52877,行天宮站出口1,478
房地(土地+建物),民權東路六段１３５巷２８號三樓,3.0,1.0,1,24.74,959928,0.0,,25.069796,121.593992,文德站出口1,1297
房地(土地+建物),龍江路３４２巷４３號四樓,4.0,39.0,0,30.61,588103,0.0,,25.065647,121.538796,中山國中站出口,748
房地(土地+建物),民權東路三段１３６號七樓,7.0,42.0,1,29.04,809314,0.0,,25.06187,121.546401,中山國中站出口,270
房地(土地+建物),敦化北路４巷３７號六樓之１,6.0,8.0,1,10.88,1296208,0.0,,25.050097,121.545154,南京復興站出口5,199
房地(土地+建物),研究院路三段２巷１６號九樓,9.0,20.0,1,48.58,535217,0.0,,25.036394,121.616028,南港站出口2,1942
房地(土地+建物),松山路５４０巷３弄５號二樓之３,2.0,31.0,1,21.28,783692,0.0,,25.037377,121.577754,永春站出口4,388
房地(土地+建物),承德路七段３４２巷９號,1.0,9.0,1,21.54,826448,0.0,,25.117622,121.50468,唭哩岸站出口2,379
房地(土地+建物),承德路七段３４號五樓之３,5.0,46.0,1,35.9,579426,0.0,,25.111184,121.511155,石牌站出口2,575
房地(土地+建物),和平東路三段１巷７２弄５號二樓,2.0,39.0,1,24.94,874166,0.0,,25.027798,121.546263,科技大樓站出口,322
房地(土地+建物)+車位,福興路８２巷６弄１號六樓,6.0,33.0,1,52.7,352911,0.0,,25.006042,121.551368,辛亥站出口,579
房地(土地+建物),榮華一路３巷７號四樓,4.0,39.0,0,24.42,593683,0.0,,25.112397,121.524889,明德站出口1,673
房地(土地+建物),萬美街二段５９號十樓,10.0,28.0,1,41.16,388745,0.0,,25.005207,121.564022,辛亥站出口,706
房地(土地+建物)+車位,中華路二段６０２號十三樓之１,13.0,28.0,1,57.88,544255,0.0,,25.024593,121.509861,小南門站出口4,1193
房地(土地+建物),八德路二段８８巷１號四樓,4.0,50.0,0,25.36,705961,0.0,,25.045522,121.53591,忠孝新生站出口4,436
房地(土地+建物),康樂街１３６巷２９弄３號,1.0,40.0,0,36.25,554000,0.0,,25.072224,121.617839,東湖站出口3,824
房地(土地+建物)+車位,文德路２２巷９弄４６號三樓,3.0,33.0,1,60.54,639263,10.48,286260.0,25.076964,121.579047,港墘站出口1,480
房地(土地+建物)+車位,安泰街７９巷５之１號六樓,6.0,29.0,1,26.97,444875,0.0,,25.076017,121.617133,葫洲站出口1,993
房地(土地+建物)+車位,忠誠路二段２１巷１７號五樓,5.0,17.0,1,63.11,927842,9.81,407747.0,25.109503,121.531377,芝山站出口2,1107
房地(土地+建物),文林北路２３４號四樓,4.0,40.0,1,38.17,581664,0.0,,25.108602,121.513952,明德站出口3,486
房地(土地+建物),士東路４６巷３３號三樓,3.0,45.0,0,31.87,684130,0.0,,25.110777,121.528025,明德站出口1,908
房地(土地+建物),泉源路３９之３９號十樓,10.0,39.0,1,36.22,335494,0.0,,25.141441,121.50715,新北投站出口1,617
房地(土地+建物)+車位,知行路２５９號八樓,8.0,13.0,1,26.86,524906,0.0,,25.121141,121.467091,關渡站出口1,477
房地(土地+建物)+車位,信義路二段８６巷２７號十一樓,11.0,34.0,1,55.27,1433236,13.55,0.0,25.033915,121.525409,東門站出口2,220
房地(土地+建物),和平東路三段１巷７２弄９號三樓,3.0,39.0,1,31.04,866078,0.0,,25.027828,121.546265,科技大樓站出口,324
房地(土地+建物),福興路４６巷２弄３號四樓,4.0,47.0,0,14.97,593039,0.0,,25.003405,121.551095,辛亥站出口,627
房地(土地+建物)+車位,辛亥路五段５２號二樓,2.0,6.0,1,26.22,685126,4.1,365854.0,24.999624,121.553804,萬芳醫院站出口,397
房地(土地+建物),興隆路二段１３０巷２１號四樓,4.0,55.0,0,28.56,507775,0.0,,25.000915,121.550771,萬芳醫院站出口,722
房地(土地+建物),試院路１４４巷４弄１４號二樓,2.0,29.0,1,10.28,515314,0.0,,24.990736,121.547761,景美站出口2,681
房地(土地+建物),雙園街６０巷６０弄８號,,,0,24.14,704241,0.0,,25.029324,121.492686,龍山寺站出口2,963
房地(土地+建物),康寧路一段２１４巷７之３號三樓,3.0,38.0,0,30.1,531638,0.0,,25.077711,121.595296,內湖站出口2,662
房地(土地+建物),新生北路一段２５號三樓,3.0,43.0,1,17.22,638856,0.0,,25.046873,121.531513,忠孝新生站出口1,456
房地(土地+建物),民權東路六段２８０巷８２號,1.0,36.0,0,29.43,896451,0.0,,25.069765,121.608471,葫洲站出口1,308
房地(土地+建物),嘉興街２１７號,,,0,18.99,1579702,0.0,,25.025875,121.556336,六張犁站出口,427
房地(土地+建物)+車位,石牌路二段３１５巷３９號八樓,8.0,10.0,1,80.26,708897,28.77,173792.0,25.124216,121.522062,石牌站出口1,1236
房地(土地+建物),福港街２１０巷３號,1.0,46.0,0,28.98,672890,0.0,,25.085798,121.517381,劍潭站出口3,782
房地(土地+建物)+車位,中山北路六段２３６巷７號五樓之３,5.0,2.0,1,38.79,1152567,12.33,0.0,25.108441,121.526181,芝山站出口2,642
房地(土地+建物)+車位,石牌路一段１６６巷２８之１號三樓,3.0,9.0,1,21.95,867618,3.85,519481.0,25.11399,121.513763,石牌站出口1,185
房地(土地+建物),中社路一段６０巷４號,1.0,48.0,0,31.38,548044,0.0,,25.107241,121.560133,劍南路站出口1,2467
房地(土地+建物)+車位,大度路三段１８９號十二樓之１,12.0,22.0,1,49.45,461104,0.0,,25.122718,121.469172,關渡站出口1,360
房地(土地+建物)+車位,新民路５３之１號八樓之３,8.0,16.0,1,12.91,628123,4.31,185615.0,25.140218,121.510868,新北投站出口1,823
房地(土地+建物)+車位,安東街５２之１號七樓,7.0,47.0,1,44.74,1019095,14.44,207756.0,25.042494,121.542702,忠孝復興站出口1,89
房地(土地+建物),潮州街２６巷５弄８號三樓之１,3.0,16.0,1,9.18,1361080,0.0,,25.028865,121.522585,古亭站出口6,150
房地(土地+建物),榮華三路９號二樓之１,2.0,40.0,1,52.31,688228,0.0,,25.113802,121.523371,明德站出口2,630
房地(土地+建物)+車位,三合街一段８２巷７６號三樓,3.0,9.0,1,77.32,840039,26.37,0.0,25.128721,121.504608,奇岩站出口1,466
房地(土地+建物),指南路二段４５巷２４弄６號二樓,2.0,,0,31.94,480620,0.0,,24.989316,121.574806,木柵站出口,995
房地(土地+建物)+車位,新生南路一段１６０巷１２號十樓,10.0,10.0,1,82.06,1200001,17.27,231616.0,25.034563,121.531417,東門站出口6,163
房地(土地+建物)+車位,新生南路一段１６０巷１０號十樓,10.0,10.0,1,76.32,1199981,17.27,347423.0,25.034563,121.5315,東門站出口6,171
房地(土地+建物),龍江路３９７巷２號四樓,4.0,39.0,0,35.86,644094,0.0,,25.065472,121.541237,中山國中站出口,586
房地(土地+建物)+車位,文湖街３１號八樓,8.0,13.0,1,106.89,849315,16.37,305437.0,25.086626,121.561235,劍南路站出口3,580
房地(土地+建物),民權東路六段１３６巷５０號,1.0,38.0,0,52.93,604626,0.0,,25.066512,121.587627,文德站出口2,1352
房地(土地+建物)+車位,北安路４５８巷４１弄６６號八樓,8.0,2.0,1,47.81,1501349,12.38,274637.0,25.079291,121.546812,大直站出口3,26
房地(土地+建物),信義路五段１５０巷３３０號二樓之６,2.0,15.0,1,9.99,922336,0.0,,25.026533,121.570157,象山站出口2,650
房地(土地+建物)+車位,重陽路１２５巷３６弄３０號五樓之１,5.0,16.0,1,21.41,755582,0.0,,25.057323,121.59661,昆陽站出口4,802
房地(土地+建物),永吉路２７８巷５８弄３號三樓,3.0,55.0,0,32.41,742916,0.0,,25.04331,121.573954,永春站出口1,283
房地(土地+建物),敦化北路２２２巷１２號三樓之３,3.0,41.0,1,46.2,819954,0.0,,25.059194,121.548102,中山國中站出口,453
房地(土地+建物),興安街１８０號二樓,2.0,55.0,0,19.11,842673,0.0,,25.056044,121.544996,南京復興站出口7,398
房地(土地+建物),中央北路四段３６８號五樓,5.0,40.0,0,29.7,361923,0.0,,25.129996,121.471453,忠義站出口1,209
房地(土地+建物),長壽路２號,,59.0,0,36.05,1303567,0.0,,25.14219,121.505735,新北投站出口1,622
房地(土地+建物)+車位,中山北路七段８１巷１６弄５號二樓之１,2.0,1.0,1,50.42,748978,4.92,569106.0,25.122202,121.53031,石牌站出口2,1713
房地(土地+建物),延吉街２５３號六樓,6.0,46.0,1,48.26,828882,0.0,,25.034788,121.556481,信義安和站出口5,339
房地(土地+建物),敦化南路一段１７７巷３０號六樓之２,6.0,16.0,1,13.43,1204678,0.0,,25.042961,121.550582,忠孝敦化站出口1,147
房地(土地+建物),民族東路６６８巷２弄８號四樓,4.0,53.0,0,31.23,517080,0.0,,25.064756,121.545934,中山國中站出口,479
房地(土地+建物),木新路二段１１１巷６弄８號三樓,3.0,40.0,0,21.86,520618,0.0,,24.983929,121.569837,木柵站出口,1625
房地(土地+建物)+車位,興隆路二段２０３巷８８號十樓,10.0,27.0,1,33.85,932818,10.39,0.0,25.002591,121.547003,萬隆站出口2,759
房地(土地+建物),景華街５２巷５號,1.0,,0,39.1,562731,0.0,,24.994643,121.543888,景美站出口2,296
房地(土地+建物)+車位,寶興街１４０巷５號十三樓之２,13.0,1.0,1,29.73,345783,0.0,,25.024467,121.494565,龍山寺站出口2,1295
房地(土地+建物)+車位,寶興街１４０巷５號十三樓之１,13.0,1.0,1,31.14,345256,0.0,,25.024467,121.494565,龍山寺站出口2,1295
房地(土地+建物),內湖路二段１０３巷９２弄８號四樓之２,4.0,1.0,1,15.78,1025061,0.0,,25.083031,121.580011,港墘站出口1,533
房地(土地+建物),康寧路一段１５３號二樓,2.0,44.0,0,17.15,680398,0.0,,25.079181,121.594396,內湖站出口2,496
房地(土地+建物),遼寧街１０１巷１號四樓,4.0,22.0,1,12.91,948827,0.0,,25.050397,121.542337,南京復興站出口2,158
房地(土地+建物),三民路４３巷２號二樓,2.0,17.0,1,67.27,750708,0.0,,25.056332,121.561703,南京三民站出口1,544
房地(土地+建物),承德路四段２０號二樓,2.0,51.0,0,22.47,711975,0.0,,25.080142,121.521865,劍潭站出口2,454
房地(土地+建物),仁愛路三段５巷１弄３４之２號,3.0,54.0,0,42.22,987284,0.0,,25.039427,121.533495,忠孝新生站出口6,158
房地(土地+建物),光復南路２９４巷２１號四樓,4.0,41.0,1,41.95,924963,0.0,,25.039172,121.556463,國父紀念館站出口2,208
房地(土地+建物),復興南路二段１２５巷２０弄６之６號四樓,4.0,49.0,0,27.72,836909,0.0,,25.028741,121.544501,科技大樓站出口,301
房地(土地+建物),福國路１９之２號四樓,4.0,45.0,1,21.37,879797,0.0,,25.102048,121.524579,芝山站出口1,196
房地(土地+建物),汀州路二段９３號二樓之３,2.0,10.0,1,24.87,992179,0.0,,25.025472,121.518009,古亭站出口8,429
房地(土地+建物),師大路１８４號三樓,3.0,42.0,1,64.08,650015,0.0,,25.021103,121.524645,台電大樓站出口4,267
房地(土地+建物),秀明路一段１０３巷６弄１４號,,46.0,0,27.78,823568,0.0,,24.991482,121.566301,萬芳社區站出口,817
房地(土地+建物),政大二街２１５巷２２號十樓,10.0,21.0,1,41.75,498156,0.0,,24.989189,121.587632,動物園站出口1,1275
房地(土地+建物),環河南路三段２３３號五樓,5.0,40.0,1,26.3,470735,0.0,,25.020807,121.492616,中原站出口,1621
房地(土地+建物),內湖路一段５９１巷１１弄１號二樓,2.0,38.0,0,31.25,630314,0.0,,25.08128,121.573479,港墘站出口2,183
房地(土地+建物),陽光街１９６號,1.0,40.0,1,33.96,691957,0.0,,25.074392,121.580441,文德站出口2,608
房地(土地+建物),成功路二段１９３巷８號三樓之５,3.0,14.0,1,13.96,766456,0.0,,25.066493,121.591044,文德站出口1,1459
房地(土地+建物),延壽街３３０巷１７弄３號七樓,7.0,32.0,1,42.23,805077,0.0,,25.054925,121.56097,南京三民站出口1,430
房地(土地+建物),三民路６２巷７號三樓之２,3.0,32.0,1,39.18,765702,0.0,,25.054774,121.565008,南京三民站出口4,356
房地(土地+建物),南京東路五段６６巷２２弄８號三樓,3.0,40.0,1,41.63,792698,0.0,,25.049607,121.560382,南京三民站出口2,325
房地(土地+建物),實踐街５４號四樓,4.0,53.0,0,30.45,505804,0.0,,25.115164,121.509397,石牌站出口1,590
房地(土地+建物)+車位,基河路２３６號十樓,10.0,28.0,1,53.42,888896,14.07,0.0,25.09082,121.521634,士林站出口2,534
房地(土地+建物),復興南路二段１６０巷２６號七樓之２,7.0,44.0,1,18.89,919099,0.0,,25.027796,121.541655,科技大樓站出口,271
房地(土地+建物)+車位,新明路４２８巷１０號八樓,8.0,1.0,1,49.67,843750,8.78,284738.0,25.054189,121.579293,松山站出口5,431
房地(土地+建物)+車位,新明路４２８巷１０號二樓,2.0,1.0,1,58.44,782667,17.56,284738.0,25.054189,121.579293,松山站出口5,431
房地(土地+建物),石牌路二段３１５巷２８弄１４號,1.0,43.0,0,37.16,683010,0.0,,25.12318,121.522853,石牌站出口1,1192
房地(土地+建物)+車位,西園路二段３７號五樓之１,5.0,2.0,1,55.41,735160,10.16,275591.0,25.03182,121.497409,龍山寺站出口2,438
房地(土地+建物),瑞光路２０１號二樓,2.0,39.0,1,33.99,579602,0.0,,25.073633,121.57949,文德站出口2,735
房地(土地+建物)+車位,文湖街２１巷１１２弄６號五樓,5.0,21.0,1,26.28,818814,4.66,0.0,25.090903,121.560086,劍南路站出口1,768
房地(土地+建物)+車位,敬業三路１６２巷５１號五樓,5.0,24.0,1,47.04,680291,0.0,,25.078487,121.558533,劍南路站出口3,695
房地(土地+建物)+車位,景雲街５號,1.0,16.0,1,86.22,625844,11.12,0.0,25.019853,121.574149,象山站出口2,1456
房地(土地+建物),基隆路二段７９巷１７弄１９號五樓,5.0,42.0,1,28.22,839026,0.0,,25.030009,121.559529,台北101/世貿站出口2,398
房地(土地+建物),延平北路五段５９巷８弄８號,4.0,52.0,0,17.0,535279,0.0,,25.080621,121.510246,圓山站出口2,1398
房地(土地+建物),延吉街１３１巷４５號三樓之３,3.0,41.0,1,24.94,932711,0.0,,25.043242,121.555427,國父紀念館站出口1,200
房地(土地+建物),內湖路三段９１號五樓,5.0,44.0,0,30.35,543661,0.0,,25.086231,121.591177,內湖站出口1,416
房地(土地+建物),經貿二路１５７巷３６弄８８號六樓之５,6.0,15.0,1,16.27,909399,0.0,,25.061676,121.614792,南港軟體園區站出口1,179
房地(土地+建物),吳興街２８４巷３９弄１９號五樓,5.0,37.0,0,32.28,557626,0.0,,25.02207,121.564012,麟光站出口,670
房地(土地+建物),劍潭路３６號二樓,2.0,40.0,1,38.52,636028,0.0,,25.083517,121.522446,劍潭站出口2,234
房地(土地+建物)+車位,成功路五段４５巷５６號五樓,5.0,25.0,1,61.74,453491,0.0,,25.074339,121.60398,葫洲站出口2,381
房地(土地+建物),新明路４６０巷１９弄１０號四樓,4.0,,0,26.02,494927,0.0,,25.054928,121.578773,松山站出口5,496
房地(土地+建物)+車位,民權東路六段１８０巷１５０號十一樓,11.0,13.0,1,63.87,751662,11.32,0.0,25.065024,121.592283,昆陽站出口3,1610
房地(土地+建物),吉林路４１１號四樓之２,4.0,27.0,1,10.38,575841,0.0,,25.066283,121.53052,中山國小站出口4,534
房地(土地+建物),和平東路三段３４１巷１號六樓之１,6.0,43.0,1,20.17,743543,0.0,,25.020719,121.55681,麟光站出口,301
房地(土地+建物),士東路２６６巷１２弄１號,1.0,39.0,0,38.68,731633,0.0,,25.111788,121.536454,芝山站出口2,1674
房地(土地+建物)+車位,承德路五段２號六樓,6.0,45.0,1,68.54,329733,0.0,,25.090881,121.51548,士林站出口1,1115
房地(土地+建物)+車位,稻香路２５１號三樓,3.0,2.0,1,42.02,668443,12.37,153597.0,25.142895,121.488144,復興崗站出口1,644
房地(土地+建物)+車位,大業路５２９號十一樓之２,11.0,28.0,1,32.08,713840,15.71,0.0,25.135109,121.496262,北投站出口1,361
房地(土地+建物),內湖路三段２７８號三樓,3.0,38.0,0,39.0,397392,0.0,,25.089009,121.585531,內湖站出口1,1057
房地(土地+建物),三民路７４巷９之２號,1.0,32.0,1,33.36,893376,0.0,,25.055615,121.564249,南京三民站出口4,450
房地(土地+建物)+車位,重陽路４７８號十三樓,13.0,8.0,1,72.72,1016478,23.53,0.0,25.060092,121.611667,南港軟體園區站出口1,424
房地(土地+建物)+車位,中和街５０７巷３弄６號五樓,5.0,8.0,1,27.09,677941,5.99,0.0,25.144571,121.494388,新北投站出口2,1183
房地(土地+建物)+車位,稻香路１６１巷１６弄１０之５號五樓,5.0,2.0,1,47.83,691872,10.71,205415.0,25.141892,121.488005,復興崗站出口1,538
房地(土地+建物)+車位,稻香路１６１巷１６弄８號五樓,5.0,2.0,1,46.49,687600,10.71,186741.0,25.14236,121.488062,復興崗站出口1,587
房地(土地+建物),德行東路１９０巷１弄１０號二樓,2.0,38.0,0,32.98,679168,0.0,,25.108465,121.531515,芝山站出口2,1058
房地(土地+建物),港墘路２７巷２號,1.0,40.0,0,30.04,832357,0.0,,25.082444,121.578557,港墘站出口1,378
房地(土地+建物)+車位,致遠一路一段７５號七樓,7.0,8.0,1,31.5,658809,0.0,,25.108938,121.515614,明德站出口3,316
房地(土地+建物),萬盛街８２巷１７號,1.0,52.0,0,30.49,554245,0.0,,25.005556,121.540405,萬隆站出口4,370
房地(土地+建物),萬大路３２２巷５５弄１３號四樓,4.0,40.0,0,28.7,470414,0.0,,25.024282,121.498508,龍山寺站出口2,1211
房地(土地+建物),金湖路１４巷１２號二樓,2.0,45.0,0,21.75,597709,0.0,,25.084006,121.595912,內湖站出口2,137
房地(土地+建物)+車位,麗山街１０５巷３號十一樓,11.0,28.0,1,47.92,949302,11.84,0.0,25.082315,121.579733,港墘站出口1,465
房地(土地+建物)+車位,新富街５８號五樓,5.0,8.0,1,92.63,1139134,10.12,0.0,25.059463,121.583012,松山站出口5,1122
房地(土地+建物),和平東路三段４１６巷１５弄１６號三樓,3.0,38.0,0,29.38,704591,0.0,,25.017663,121.559199,麟光站出口,116
房地(土地+建物),敦化南路二段８１巷４５弄２５號二樓,2.0,,0,28.87,917986,0.0,,25.030583,121.550504,信義安和站出口2A,328
房地(土地+建物),辛亥路五段４７巷６號三樓,3.0,41.0,0,23.59,622246,0.0,,24.998932,121.553992,萬芳醫院站出口,381
房地(土地+建物),木新路三段２４３巷１弄１０號四樓,4.0,44.0,0,26.98,407756,0.0,,24.980886,121.559474,大坪林站出口5,1654
房地(土地+建物)+車位,辛亥路六段２１巷３２號十九樓,19.0,24.0,1,62.61,520697,0.0,,24.990224,121.554177,萬芳醫院站出口,1080
房地(土地+建物),合江街３１巷３號四樓,4.0,42.0,0,42.78,644702,0.0,,25.055535,121.539433,南京復興站出口1,422
房地(土地+建物),成功路四段３５９號五樓,5.0,41.0,0,32.49,550247,0.0,,25.084509,121.599997,大湖公園站出口2,241
房地(土地+建物),星雲街１７之２號三樓,3.0,44.0,0,38.27,621861,0.0,,25.078144,121.590644,文德站出口1,507
房地(土地+建物)+車位,新生北路二段１３７巷８號六樓之２,6.0,18.0,1,45.54,743476,2.64,0.0,25.061185,121.528111,中山國小站出口3,175
房地(土地+建物)+車位,成福路１９４巷８號二樓,2.0,10.0,1,21.72,855570,3.78,476190.0,25.040676,121.587818,後山埤站出口3,683
房地(土地+建物),重慶北路四段２２０巷２１弄１４號,,55.0,0,37.99,497000,0.0,,25.086248,121.511768,劍潭站出口3,1346
房地(土地+建物),承德路四段２４４號九樓,9.0,34.0,1,40.16,811817,0.0,,25.088985,121.52085,劍潭站出口1,619
房地(土地+建物),福華路１５３巷１７號,3.0,52.0,0,26.2,782458,0.0,,25.103402,121.521629,芝山站出口2,86
房地(土地+建物),杏林二路１３０號二樓,2.0,37.0,0,31.68,372466,0.0,,25.14322,121.494391,新北投站出口2,1078
房地(土地+建物),和平東路三段１巷５６號二樓,2.0,39.0,1,31.36,845104,0.0,,25.027353,121.546683,科技大樓站出口,335
房地(土地+建物)+車位,安和路二段１８１巷１０號五樓,5.0,15.0,1,46.62,1071971,3.9,0.0,25.027216,121.550562,六張犁站出口,434
房地(土地+建物),忠誠路一段５３號七樓,7.0,39.0,1,29.03,950023,0.0,,25.103927,121.527638,芝山站出口2,534
房地(土地+建物)+車位,興隆路二段２０３巷１０２號十樓,10.0,27.0,1,33.42,719858,10.39,240616.0,25.003106,121.546981,萬隆站出口2,768
