交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺)
房地(土地+建物),景福街１３３巷１４號五樓,5.0,41.0,0,30.0,455304,0.0,,24.996041,121.53642,景美站出口3,554
房地(土地+建物),松山路６１５巷１９號四樓,4.0,39.0,0,37.23,464734,0.0,,25.036766,121.578924,永春站出口4,497
房地(土地+建物),辛亥路七段６９巷７號四樓,4.0,,0,19.65,493629,0.0,,24.982539,121.554372,大坪林站出口5,1126
房地(土地+建物)+車位,復興南路二段９０巷１２號五樓之１０,5.0,14.0,1,21.8,1199287,9.54,0.0,25.03022,121.542386,大安站出口5,323
房地(土地+建物),福興路８２巷１０號五樓,5.0,38.0,0,29.8,358399,0.0,,25.006161,121.551196,辛亥站出口,598
房地(土地+建物),樂業街６８號五樓,5.0,41.0,1,34.16,570923,0.0,,25.022059,121.550508,六張犁站出口,300
房地(土地+建物),龍江路２７１巷３號二樓,2.0,38.0,1,43.74,693393,0.0,,25.059516,121.541066,中山國中站出口,328
房地(土地+建物),復興北路４２７巷２５號七樓之８；復興北路４２７巷２５號七樓之９,7.0,13.0,1,20.55,834476,0.0,,25.063413,121.546383,中山國中站出口,376
房地(土地+建物)+車位,南京東路三段８９巷１５弄８號四樓,4.0,10.0,1,23.54,1066982,3.03,0.0,25.053243,121.538776,南京復興站出口1,344
房地(土地+建物)+車位,基河路３００巷２３號九樓,9.0,1.0,1,85.58,901147,18.28,240700.0,25.09372,121.518605,士林站出口1,742
房地(土地+建物)+車位,福興路１０６巷３７號九樓,9.0,9.0,1,72.67,576770,25.2,174603.0,25.007045,121.55015,辛亥站出口,725
房地(土地+建物),福興路８２巷１弄５號四樓,4.0,38.0,0,41.08,328656,0.0,,25.006239,121.550642,辛亥站出口,655
房地(土地+建物),德昌街１８５巷１２弄１號四樓,4.0,48.0,0,26.81,454299,0.0,,25.023075,121.494401,龍山寺站出口2,1444
房地(土地+建物),文湖街２１巷１１８弄４２號六樓,6.0,6.0,1,19.88,580890,0.0,,25.091454,121.560675,劍南路站出口1,853
房地(土地+建物),福興路８２巷３弄３號,1.0,38.0,0,27.47,399025,0.0,,25.006338,121.550996,辛亥站出口,622
房地(土地+建物)+車位,信義路五段１５０巷１０號十樓,10.0,24.0,1,52.69,1020204,13.7,204380.0,25.027816,121.570517,象山站出口2,510
房地(土地+建物)+車位,市民大道四段３９之２號十九樓,19.0,2.0,1,95.06,2050054,12.27,391198.0,25.045789,121.545875,忠孝復興站出口4,454
房地(土地+建物)+車位,市民大道四段３９之３號十九樓,19.0,2.0,1,124.09,2070124,24.54,383048.0,25.045789,121.545875,忠孝復興站出口4,454
房地(土地+建物),清江路７７巷２號五樓,5.0,43.0,0,34.98,485935,0.0,,25.130061,121.502028,北投站出口2,305
房地(土地+建物),後街２１巷３４號,1.0,43.0,0,37.04,531389,0.0,,25.09892,121.524819,芝山站出口1,411
房地(土地+建物),社中街１５６巷１０弄７號五樓,5.0,41.0,0,23.4,412369,0.0,,25.091051,121.510093,士林站出口1,1634
房地(土地+建物),東湖路１１９巷５０弄１１號四樓,4.0,37.0,0,34.29,422884,0.0,,25.069515,121.617431,東湖站出口3,614
房地(土地+建物)+車位,文湖街２１巷１１８弄６號四樓,4.0,10.0,1,39.12,572053,0.0,,25.091506,121.559702,劍南路站出口1,800
房地(土地+建物)+車位,稻香路１６１巷１６弄２之３號,1.0,1.0,1,35.86,771378,10.71,196078.0,25.141892,121.488005,復興崗站出口1,538
房地(土地+建物),忠孝東路四段２１６巷４０弄１８號二樓,2.0,39.0,1,39.33,880917,0.0,,25.039367,121.55209,忠孝敦化站出口3,225
房地(土地+建物),內湖路一段４１１巷８２弄３號三樓,3.0,38.0,0,31.03,527921,0.0,,25.084428,121.571713,西湖站出口2,532
房地(土地+建物)+車位,稻香路１６１巷１６弄２號四樓,4.0,1.0,1,47.45,732080,10.71,196078.0,25.142413,121.487913,復興崗站出口1,585
房地(土地+建物),新生北路二段１２３巷３５號二樓,2.0,55.0,0,18.65,630057,0.0,,25.059449,121.52876,中山國小站出口3,375
房地(土地+建物),重慶南路二段８６巷１２號三樓,3.0,,0,30.25,793390,0.0,,25.030242,121.514327,中正紀念堂站出口2,464
房地(土地+建物)+車位,辛亥路四段２０９巷３８號三樓,3.0,2.0,1,44.67,572010,0.0,,25.001988,121.556326,萬芳醫院站出口,323
房地(土地+建物)+車位,稻香路１６１巷１６弄２之１號三樓,3.0,1.0,1,37.22,669155,10.71,196078.0,25.141892,121.488005,復興崗站出口1,538
房地(土地+建物)+車位,石牌路二段３１５巷１０弄７之１號五樓,5.0,15.0,1,33.45,711658,8.58,291375.0,25.12273,121.522769,石牌站出口1,1148
房地(土地+建物),中華路二段４２２號四樓之３,4.0,31.0,1,45.89,540397,0.0,,25.027625,121.50605,龍山寺站出口3,975
房地(土地+建物),和平東路二段９６巷１５弄３０號二樓,2.0,,0,33.71,1038344,0.0,,25.023325,121.542367,科技大樓站出口,340
房地(土地+建物)+車位,興隆路二段２０３巷１０１號十一樓,11.0,9.0,1,52.27,668119,12.9,193798.0,25.003072,121.546449,萬隆站出口2,716
房地(土地+建物),江南街７１巷９３弄２３號五樓,5.0,38.0,1,32.04,602301,0.0,,25.074549,121.579952,文德站出口2,631
房地(土地+建物),興隆路三段２１１號二樓,2.0,,0,32.74,351290,0.0,,24.994678,121.559754,萬芳醫院站出口,561
房地(土地+建物)+車位,木柵路三段１０２巷１４號五樓,5.0,26.0,1,36.84,483152,0.0,,24.986734,121.567804,萬芳社區站出口,1319
房地(土地+建物),松仁路３０８巷１１５號,1.0,37.0,0,30.53,576401,0.0,,25.019936,121.571011,麟光站出口,1259
房地(土地+建物),樂利路２８巷４號,1.0,42.0,0,60.98,867157,0.0,,25.02692,121.551179,六張犁站出口,376
房地(土地+建物),中正路６９３號七樓,7.0,38.0,1,34.2,380695,0.0,,25.085219,121.5074,劍潭站出口2,1761
房地(土地+建物),延壽街３９６號五樓,5.0,44.0,0,29.48,763344,0.0,,25.056313,121.55748,台北小巨蛋站出口4,704
房地(土地+建物)+車位,市民大道四段３９之２號十五樓,15.0,2.0,1,108.26,1930109,24.54,358598.0,25.045789,121.545875,忠孝復興站出口4,454
房地(土地+建物),辛亥路二段１７１巷１６弄２號四樓,4.0,50.0,0,27.83,965761,0.0,,25.022309,121.540929,科技大樓站出口,507
房地(土地+建物),東新街８０巷１０弄１２號,1.0,37.0,1,36.94,690285,0.0,,25.045489,121.58668,後山埤站出口3,344
房地(土地+建物),仁愛路三段１１８巷１２弄１８之６號二樓之１,2.0,45.0,1,26.93,1188332,0.0,,25.037126,121.538977,大安站出口2,468
房地(土地+建物),重陽路１２５巷３６弄３０號五樓之５,5.0,14.0,1,18.04,648520,0.0,,25.057323,121.59661,昆陽站出口4,802
房地(土地+建物),忠順街一段２６巷２８弄２號四樓,4.0,,0,22.39,424335,0.0,,24.98274,121.559225,大坪林站出口5,1614
房地(土地+建物),廈門街８１巷１６之５號五樓,5.0,46.0,1,30.07,831436,0.0,,25.024509,121.51751,古亭站出口8,525
房地(土地+建物),新生南路一段１２巷２號五樓,5.0,34.0,0,41.82,923058,0.0,,25.043646,121.532421,忠孝新生站出口1,113
房地(土地+建物),東新街８０巷２１號四樓,4.0,44.0,0,24.9,747026,0.0,,25.045279,121.587444,後山埤站出口3,420
房地(土地+建物),仁愛路四段３００巷１７弄１號,1.0,37.0,1,58.48,991805,0.0,,25.036698,121.554878,信義安和站出口5,399
房地(土地+建物),大安路一段８之１號四樓,4.0,42.0,1,13.59,941569,0.0,,25.04472,121.546159,忠孝復興站出口4,346
房地(土地+建物),興隆路二段２７５巷１弄１２號三樓,3.0,27.0,1,32.0,634407,0.0,,25.003116,121.55239,辛亥站出口,517
房地(土地+建物),迪化街二段３４０號二樓,2.0,37.0,0,42.99,464015,0.0,,25.072478,121.512612,圓山站出口2,759
房地(土地+建物),興安街８０巷６號三樓,3.0,52.0,0,26.94,700879,0.0,,25.055634,121.541383,南京復興站出口1,343
房地(土地+建物),青年路６８巷３弄９號十一樓之２,11.0,39.0,1,34.91,550010,0.0,,25.024335,121.502062,龍山寺站出口2,1220
房地(土地+建物),承德路七段３２巷３弄６號,1.0,44.0,0,34.92,830529,0.0,,25.111585,121.5112,石牌站出口2,552
房地(土地+建物),劍潭路５０號五樓,5.0,41.0,0,30.29,620021,0.0,,25.083567,121.521957,劍潭站出口2,283
房地(土地+建物),梧州街４６巷１０弄３號二樓,2.0,37.0,1,23.99,279233,0.0,,25.036049,121.497333,龍山寺站出口1,230
房地(土地+建物),社正路１７巷２號六樓之１,6.0,6.0,1,20.04,592707,0.0,,25.0891,121.509143,劍潭站出口1,1677
房地(土地+建物),仁愛路四段４４５號五樓,5.0,34.0,1,44.13,1125800,0.0,,25.038021,121.557125,國父紀念館站出口2,337
房地(土地+建物)+車位,秀明路二段１５９號五樓,5.0,15.0,1,59.96,601397,7.11,309423.0,24.990824,121.576969,動物園站出口2,829
房地(土地+建物)+車位,南昌路一段１２２巷２之１號五樓,5.0,9.0,1,30.97,1042432,3.63,413223.0,25.029579,121.517848,中正紀念堂站出口2,317
房地(土地+建物),東新街８９巷２號二樓,2.0,,0,31.7,583505,0.0,,25.046735,121.588952,昆陽站出口1,551
房地(土地+建物)+車位,中央北路二段３５０巷７６號九樓,9.0,7.0,1,55.47,468753,0.0,,25.139491,121.488909,復興崗站出口1,407
房地(土地+建物),基隆路三段２２巷３號二樓,2.0,,0,36.7,763021,0.0,,25.020098,121.54694,六張犁站出口,718
房地(土地+建物)+車位,稻香路１６１巷１６弄２之３號三樓,3.0,1.0,1,37.31,672211,10.71,186741.0,25.141892,121.488005,復興崗站出口1,538
房地(土地+建物)+車位,公路５５號四樓之１,4.0,11.0,1,48.91,647648,9.38,0.0,25.132303,121.502681,北投站出口2,379
房地(土地+建物),蘭州街１１號,4.0,,0,28.64,506273,0.0,,25.061988,121.514363,大橋頭站出口2,174
房地(土地+建物),中坡南路２１５巷１０號四樓,4.0,39.0,0,30.13,630623,0.0,,25.040997,121.585762,後山埤站出口2,496
房地(土地+建物)+車位,市民大道三段１８０號七樓之１,7.0,6.0,1,113.24,1276406,15.0,466667.0,25.044465,121.53744,忠孝新生站出口4,481
房地(土地+建物),水源路１９５號十二樓之１,12.0,40.0,1,14.0,571565,0.0,,25.023224,121.50919,頂溪站出口2,1183
房地(土地+建物)+車位,忠孝東路四段５６１之１號七樓,7.0,3.0,1,137.12,1681155,26.18,248281.0,25.041439,121.563812,市政府站出口2,136
房地(土地+建物),八德路四段７２巷１０弄１０號二樓,2.0,52.0,0,28.69,639898,0.0,,25.047208,121.559702,南京三民站出口2,560
房地(土地+建物),汀州路二段９３號十樓之２,10.0,8.0,1,25.08,940069,0.0,,25.025472,121.518009,古亭站出口8,429
房地(土地+建物)+車位,景隆街３６巷２之４號六樓,6.0,29.0,1,58.51,423863,0.0,,24.998465,121.543774,萬隆站出口2,543
房地(土地+建物),公路２８０號三樓,3.0,37.0,0,47.39,447327,0.0,,25.132303,121.502681,北投站出口2,379
房地(土地+建物),四平街１３８號二樓之２,2.0,39.0,1,35.18,795891,0.0,,25.053426,121.536273,松江南京站出口5,280
房地(土地+建物)+車位,臥龍街５８巷４號,1.0,35.0,0,46.61,832509,0.0,,25.021844,121.547253,六張犁站出口,596
房地(土地+建物)+車位,重陽路３１號八樓,8.0,0.0,1,50.19,928224,8.09,296663.0,25.055666,121.595287,昆陽站出口4,586
房地(土地+建物)+車位,重陽路３１號十四樓,14.0,0.0,1,50.19,954352,8.09,346106.0,25.055666,121.595287,昆陽站出口4,586
房地(土地+建物)+車位,大安路一段８４巷６號五樓,5.0,31.0,1,73.35,911829,0.0,,25.040927,121.54572,忠孝復興站出口3,110
房地(土地+建物),金龍路４７巷１２號五樓,5.0,38.0,0,38.96,513401,0.0,,25.085234,121.59361,內湖站出口1,178
房地(土地+建物),安泰街５３巷１０號之２五樓,5.0,38.0,0,31.66,394863,0.0,,25.07468,121.617133,葫洲站出口1,944
房地(土地+建物),中山北路七段８２巷２７號十樓,10.0,38.0,1,47.01,733816,0.0,,25.121638,121.533065,石牌站出口2,1919
房地(土地+建物),忠孝東路六段１８６號,1.0,,0,26.7,1310781,0.0,,25.048513,121.586601,後山埤站出口3,495
房地(土地+建物)+車位,中山北路六段２９０巷７弄３３號二樓之１,2.0,18.0,1,73.74,925645,22.56,265957.0,25.110278,121.527594,明德站出口1,857
房地(土地+建物),龍江路２７１巷５號二樓,2.0,38.0,1,41.99,692973,0.0,,25.059567,121.541272,中山國中站出口,307
房地(土地+建物),四維路２２巷１７號二樓之１,2.0,,1,35.91,943477,0.0,,25.036486,121.547209,大安站出口6,444
房地(土地+建物)+車位,康寧路三段７５巷１７５弄２之７號四樓,4.0,15.0,1,51.67,557384,0.0,,25.077034,121.611534,葫洲站出口1,612
房地(土地+建物),忠孝東路六段１８６號二樓,2.0,,0,26.7,655391,0.0,,25.048513,121.586601,後山埤站出口3,495
房地(土地+建物)+車位,稻香路１６１巷１６弄２之２號,1.0,1.0,1,35.86,767401,10.71,196078.0,25.141892,121.488005,復興崗站出口1,538
房地(土地+建物),忠孝東路六段１８６號三樓,3.0,,0,26.7,655391,0.0,,25.048513,121.586601,後山埤站出口3,495
房地(土地+建物)+車位,北安路６６８號七樓,7.0,2.0,1,66.49,1250008,14.13,268931.0,25.08393,121.54944,大直站出口1,471
房地(土地+建物)+車位,辛亥路六段２１巷３８號十六樓,16.0,22.0,1,56.75,480023,10.59,188857.0,24.989866,121.55421,萬芳醫院站出口,1116
房地(土地+建物),酒泉街６８號二樓,2.0,40.0,1,38.46,546025,0.0,,25.071897,121.515296,圓山站出口2,485
房地(土地+建物),文德路６６巷１４弄１２號十一樓,11.0,27.0,1,21.11,771982,0.0,,25.077367,121.581012,文德站出口2,377
房地(土地+建物)+車位,重陽路２７號四樓,4.0,0.0,1,54.92,943718,8.09,346106.0,25.055882,121.595295,昆陽站出口4,609
房地(土地+建物)+車位,重陽路９號四樓,4.0,0.0,1,48.37,959170,7.44,349462.0,25.055345,121.595545,昆陽站出口4,559
房地(土地+建物),松山路４２１號九樓之１,9.0,29.0,1,19.77,860092,0.0,,25.040496,121.578005,永春站出口4,146
房地(土地+建物)+車位,重陽路２９號十四樓,14.0,0.0,1,51.71,967504,8.09,346106.0,25.055867,121.595185,昆陽站出口4,605
房地(土地+建物),臨沂街３３巷４號二樓,2.0,49.0,0,35.63,920458,0.0,,25.039532,121.530034,忠孝新生站出口5,292
房地(土地+建物),康樂街１９２號四樓,4.0,34.0,0,37.94,434938,0.0,,25.076093,121.620658,葫洲站出口1,1329
房地(土地+建物),民族東路５１２巷１３弄１１號四樓,4.0,41.0,0,33.18,617877,0.0,,25.067156,121.542605,中山國中站出口,717
房地(土地+建物),育英街７９號四樓之２,4.0,1.0,1,21.01,783263,0.0,,24.992658,121.538814,景美站出口3,175
房地(土地+建物)+車位,萬壽路２５巷１１號,1.0,3.0,1,63.4,891994,13.51,111029.0,24.988924,121.575996,動物園站出口2,1060
房地(土地+建物),吉利街２５７巷４弄１２號五樓,5.0,42.0,0,30.83,502695,0.0,,25.118805,121.51101,唭哩岸站出口1,463
房地(土地+建物),敦化北路１４３號六樓,6.0,,1,54.67,1238322,0.0,,25.05373,121.549342,台北小巨蛋站出口2,277
房地(土地+建物)+車位,忠孝東路四段５６１之１號六樓,6.0,3.0,1,137.12,1644917,26.18,275019.0,25.041439,121.563812,市政府站出口2,136
房地(土地+建物),康寧路三段２６５巷２０號四樓,4.0,28.0,1,35.69,624791,0.0,,25.066391,121.612105,東湖站出口3,76
房地(土地+建物),中山北路六段７５４巷２６之１號五樓,5.0,42.0,0,19.14,658337,0.0,,25.115686,121.528613,明德站出口2,1179
房地(土地+建物),內湖路三段１７３巷３弄４號三樓,3.0,40.0,0,30.33,516952,0.0,,25.087641,121.589184,內湖站出口1,671
房地(土地+建物)+車位,民權東路六段２３２巷２１號四樓之８,4.0,17.0,1,14.86,1022618,4.99,0.0,25.066512,121.60055,葫洲站出口2,947
房地(土地+建物),門街９９巷２７之２號二樓,2.0,51.0,0,34.79,563373,0.0,,25.032414,121.518235,中正紀念堂站出口2,3
房地(土地+建物),信義路五段１５０巷４０７號三樓,3.0,41.0,0,25.21,475939,0.0,,25.024547,121.57089,象山站出口2,876
房地(土地+建物),敦化南路一段１００巷７弄５號二樓,2.0,41.0,1,49.36,842859,0.0,,25.045667,121.54782,忠孝敦化站出口8,438
房地(土地+建物)+車位,社中街２１０巷１６號四樓之１,4.0,2.0,1,34.19,504173,13.95,164875.0,25.091347,121.509185,士林站出口1,1717
房地(土地+建物),中山北路五段７３０號五樓,5.0,38.0,1,37.36,682517,0.0,,25.098677,121.527337,士林站出口1,527
房地(土地+建物),富陽街５５巷７號四樓,4.0,,0,29.64,691517,0.0,,25.022564,121.557206,麟光站出口,468
房地(土地+建物)+車位,康寧路三段３５號九樓,9.0,14.0,1,41.75,876995,5.99,300501.0,25.072666,121.607625,葫洲站出口2,46
房地(土地+建物),信義路五段１５０巷１４弄２之１號二樓,2.0,41.0,0,27.18,559181,0.0,,25.028414,121.569294,象山站出口2,445
房地(土地+建物),芝玉路一段１９７巷５號二樓,2.0,10.0,1,48.55,782777,0.0,,25.107331,121.533497,芝山站出口2,1189
房地(土地+建物),和平東路三段３９１巷８弄６３號五樓,5.0,,0,32.56,629587,0.0,,25.021236,121.558533,麟光站出口,298
房地(土地+建物),仙岩路１６巷７２弄３６號二樓,2.0,24.0,0,30.06,469690,0.0,,24.99581,121.549924,萬芳醫院站出口,882
房地(土地+建物),天母北路９巷３號,1.0,42.0,0,34.23,788832,0.0,,25.11924,121.52653,石牌站出口2,1215
房地(土地+建物)+車位,街４２號十樓之１,10.0,11.0,1,50.71,988426,10.25,0.0,25.05467,121.606829,南港站出口2,300
房地(土地+建物),文湖街２１巷１１８弄１５號二樓,2.0,10.0,1,45.72,427633,0.0,,25.091266,121.560273,劍南路站出口1,812
房地(土地+建物),成功路四段３２４巷２弄６號五樓,5.0,38.0,0,32.62,536505,0.0,,25.085103,121.598521,大湖公園站出口2,404
房地(土地+建物),新民路１巷８號二樓之１１,2.0,41.0,1,31.92,413537,0.0,,25.141353,121.507536,新北投站出口1,633
房地(土地+建物),大南路３７６號四樓,4.0,47.0,0,27.62,619021,0.0,,25.08928,121.516748,劍潭站出口1,971
房地(土地+建物)+車位,合江街３９號十樓,10.0,4.0,1,26.91,984724,6.52,383436.0,25.055714,121.539197,南京復興站出口1,452
房地(土地+建物)+車位,承德路二段１８０號八樓,8.0,12.0,1,133.56,910226,40.73,331451.0,25.061319,121.518022,民權西路站出口2,172
房地(土地+建物)+車位,和興路２６巷７號六樓之１,6.0,13.0,1,26.8,627580,1.78,842697.0,24.985387,121.545821,大坪林站出口5,385
房地(土地+建物)+車位,基河路３００巷２９號四樓,4.0,0.0,1,65.97,838588,9.14,284464.0,25.093652,121.518398,士林站出口1,764
房地(土地+建物)+車位,基河路３００巷２３號十一樓,11.0,0.0,1,85.58,912290,18.28,262582.0,25.09372,121.518605,士林站出口1,742
房地(土地+建物),環河南路二段３００號四樓,4.0,47.0,0,49.72,350952,0.0,,25.03135,121.49058,龍山寺站出口1,1012
房地(土地+建物)+車位,基河路３００巷２７號七樓,7.0,0.0,1,67.89,896659,9.14,240700.0,25.093602,121.518436,士林站出口1,760
房地(土地+建物)+車位,內湖路二段１０３巷１６號十七樓,17.0,3.0,1,195.51,1385886,36.19,240398.0,25.080468,121.582119,文德站出口2,343
房地(土地+建物),虎林街２４２巷４３號三樓,3.0,53.0,0,8.81,680671,0.0,,25.035819,121.576861,永春站出口4,543
房地(土地+建物),虎林街２４２巷４３號三樓,3.0,53.0,0,8.81,680671,0.0,,25.035819,121.576861,永春站出口4,543
房地(土地+建物)+車位,和平東路三段４５２號,1.0,1.0,1,77.57,1066996,24.9,253012.0,25.017309,121.559583,麟光站出口,170
房地(土地+建物)+車位,石牌路二段３４３巷１２號二樓,2.0,11.0,1,67.64,610666,8.07,285006.0,25.123099,121.523692,石牌站出口1,1241
房地(土地+建物),寧波東街２４巷４號十二樓,12.0,36.0,1,42.57,892631,0.0,,25.032789,121.520453,中正紀念堂站出口3,157
房地(土地+建物)+車位,合江街３７號十一樓,11.0,4.0,1,25.01,992873,6.52,383436.0,25.055649,121.539207,南京復興站出口1,446
房地(土地+建物)+車位,忠誠路一段１４７巷１２號五樓,5.0,24.0,1,37.94,892930,0.0,,25.105647,121.530043,芝山站出口2,802
房地(土地+建物),松德路３０７巷１０號五樓,5.0,43.0,0,29.64,545848,0.0,,25.030811,121.574881,象山站出口3,492
房地(土地+建物)+車位,康寧路三段５６巷２１０號,1.0,31.0,1,83.59,457951,0.0,,25.06671,121.607325,東湖站出口1,364
房地(土地+建物),西安街二段２６７號五樓之３,5.0,12.0,1,8.32,862798,0.0,,25.120406,121.507018,唭哩岸站出口1,35
房地(土地+建物)+車位,育英街７９號六樓之１,6.0,1.0,1,24.96,812296,4.29,326340.0,24.992658,121.538814,景美站出口3,175
房地(土地+建物),安康路３７０號四樓,4.0,40.0,0,22.67,549201,0.0,,25.065902,121.612784,東湖站出口3,153
房地(土地+建物),大湖山莊街２１９巷５４號五樓,5.0,35.0,0,35.23,390269,0.0,,25.089762,121.600015,大湖公園站出口1,694
房地(土地+建物)+車位,民權東路六段１８０巷１５２號三樓之３,3.0,11.0,1,52.22,562417,11.32,220848.0,25.065184,121.591969,文德站出口1,1630
房地(土地+建物)+車位,五常街１１巷５號三樓之１,3.0,2.0,1,46.93,954190,11.51,191138.0,25.064522,121.537885,行天宮站出口4,676
房地(土地+建物)+車位,行義路１９２巷８號二樓,2.0,5.0,1,88.83,592212,24.67,145926.0,25.133062,121.529214,石牌站出口1,2455
房地(土地+建物),建民路１１６巷２１號三樓,3.0,45.0,0,28.92,501349,0.0,,25.109915,121.518014,明德站出口3,53
房地(土地+建物),安和路二段８２號五樓之３,5.0,43.0,1,38.2,994774,0.0,,25.029538,121.550935,信義安和站出口2A,404
房地(土地+建物),忠孝東路四段２０５巷２４號四樓,4.0,45.0,1,63.09,800453,0.0,,25.043102,121.551815,忠孝敦化站出口2,164
房地(土地+建物),大道路６號三樓,3.0,44.0,0,23.14,571287,0.0,,25.042419,121.581483,後山埤站出口2,148
房地(土地+建物)+車位,向陽路１６２巷１０１號二樓,2.0,17.0,1,49.49,773958,10.63,235183.0,25.056727,121.596902,昆陽站出口4,752
房地(土地+建物),東湖路１１３巷９５弄１３０號五樓,5.0,33.0,0,37.5,447990,0.0,,25.070685,121.613857,東湖站出口3,446
房地(土地+建物)+車位,內湖路三段６０巷３９號十二樓,12.0,5.0,1,84.67,684991,0.0,,25.088436,121.593329,內湖站出口1,530
房地(土地+建物)+車位,市民大道四段３９之３號十一樓,11.0,2.0,1,124.09,1870425,24.54,309698.0,25.045789,121.545875,忠孝復興站出口4,454
建物,成都路６７號十樓之３,10.0,27.0,1,10.11,435363,0.0,,25.042912,121.505693,西門站出口6,196
房地(土地+建物),民權東路六段２８０巷９２號八樓,8.0,28.0,1,36.32,765522,0.0,,25.069416,121.60886,東湖站出口1,322
房地(土地+建物)+車位,安和路二段２１１號五樓之２,5.0,37.0,1,64.91,1029025,11.46,0.0,25.026075,121.5502,六張犁站出口,356
房地(土地+建物),萬隆街８３之１號五樓,5.0,40.0,0,41.4,472187,0.0,,25.000165,121.536436,萬隆站出口1,282
房地(土地+建物)+車位,民權東路六段４０９號八樓之３,8.0,16.0,1,43.15,828653,11.41,219106.0,25.070313,121.603361,葫洲站出口2,459
房地(土地+建物)+車位,建國南路一段３３２號十樓,10.0,15.0,1,69.98,1051516,8.75,514286.0,25.034896,121.537385,大安森林公園站出口6,200
房地(土地+建物)+車位,敦化北路１２號六樓,6.0,3.0,1,121.89,1536470,21.01,380771.0,25.050286,121.547912,台北小巨蛋站出口2,316
房地(土地+建物)+車位,康寧路一段２９０號五樓之２,5.0,30.0,1,25.23,526326,0.0,,25.078357,121.597842,內湖站出口2,671
房地(土地+建物),雙連街７９號二樓之３,2.0,4.0,1,57.9,946436,0.0,,25.059914,121.519733,民權西路站出口3,199
房地(土地+建物),仁愛路四段１２２巷２０號三樓,3.0,40.0,1,64.02,898100,0.0,,25.035992,121.55021,信義安和站出口1,378
房地(土地+建物)+車位,瑞光路２１１號,1.0,27.0,1,88.93,298001,0.0,,25.074015,121.579022,文德站出口2,740
房地(土地+建物),民權東路三段１０６巷１５弄６號三樓,3.0,40.0,1,51.45,793063,0.0,,25.059846,121.545311,中山國中站出口,173
房地(土地+建物)+車位,星雲街１３３號九樓,9.0,17.0,1,49.71,982278,8.48,0.0,25.081095,121.596067,內湖站出口2,318
房地(土地+建物),內湖路二段１７９巷６５弄５號,,49.0,0,49.58,1240503,0.0,,25.085194,121.584575,文德站出口1,733
房地(土地+建物),民權東路六段４０９號六樓之１,6.0,16.0,1,31.72,819748,0.0,,25.070313,121.603361,葫洲站出口2,459
房地(土地+建物),安康路３３６巷１號,1.0,41.0,0,32.97,606567,0.0,,25.065873,121.611604,東湖站出口3,137
房地(土地+建物),安和路一段１００號,1.0,45.0,1,30.7,1807599,0.0,,25.034428,121.552341,信義安和站出口1,120
房地(土地+建物),忠孝東路六段３７８號四樓,4.0,46.0,0,27.13,751081,0.0,,25.049784,121.591938,昆陽站出口1,99
房地(土地+建物),福德街３３９巷７弄１２號二樓,2.0,45.0,0,28.93,570262,0.0,,25.038281,121.590079,後山埤站出口2,1025
房地(土地+建物)+車位,吳興街６００巷１００弄１８號八樓,8.0,8.0,1,32.3,637380,7.15,321678.0,25.017564,121.572151,麟光站出口,1369
房地(土地+建物)+車位,永吉路３０巷１０１弄２１號四樓,4.0,9.0,1,109.84,1248903,33.07,0.0,25.043632,121.569605,市政府站出口4,359
房地(土地+建物)+車位,重陽路２７號三樓,3.0,-1.0,1,54.36,989900,8.09,346106.0,25.055882,121.595295,昆陽站出口4,609
房地(土地+建物)+車位,重陽路２１號二樓,2.0,-1.0,1,79.75,918439,15.53,347714.0,25.05569,121.595403,昆陽站出口4,592
房地(土地+建物)+車位,重陽路１９號三樓,3.0,-1.0,1,23.88,1021064,8.09,346106.0,25.055311,121.595164,昆陽站出口4,545
房地(土地+建物)+車位,重陽路２７號七樓,7.0,-1.0,1,62.37,949056,15.53,334836.0,25.055882,121.595295,昆陽站出口4,609
房地(土地+建物)+車位,重陽路１號三樓,3.0,-1.0,1,48.94,976193,8.09,346106.0,25.055206,121.59522,昆陽站出口4,535
房地(土地+建物),辛亥路四段２５２巷１２號二樓,2.0,20.0,1,27.94,667887,0.0,,25.001712,121.554105,萬芳醫院站出口,448
房地(土地+建物)+車位,南京東路六段２５９號四樓,4.0,9.0,1,111.4,952577,23.38,0.0,25.058531,121.582838,松山站出口5,1022
房地(土地+建物),美崙街６２巷１８號五樓,5.0,42.0,0,37.26,399872,0.0,,25.097533,121.522736,士林站出口1,501
房地(土地+建物),溫州街８３號四樓,4.0,43.0,1,18.05,1084937,0.0,,25.019504,121.532967,台電大樓站出口2,398
房地(土地+建物)+車位,西安街二段２０３號二樓,2.0,-1.0,1,73.35,650824,21.1,303318.0,25.11974,121.510091,唭哩岸站出口1,337
房地(土地+建物),虎林街１２０巷１５６號二樓,2.0,48.0,0,24.44,772442,0.0,,25.042142,121.573856,永春站出口1,180
房地(土地+建物),松山路５００號六樓,6.0,40.0,1,47.04,680204,0.0,,25.03844,121.577922,永春站出口4,286
房地(土地+建物),溫州街１１巷７號四樓,4.0,37.0,0,27.43,899624,0.0,,25.025565,121.534086,台電大樓站出口2,781
