交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺)
房地(土地+建物),新生北路三段４３號三樓之２０,3.0,45.0,1,15.65,664609,0.0,,25.065416,121.528038,中山國小站出口4,312
房地(土地+建物),興隆路四段１２１號六樓,6.0,28.0,1,22.73,739019,0.0,,24.985704,121.561436,萬芳醫院站出口,1566
房地(土地+建物),康寧路三段９９巷３９弄４６號五樓,5.0,28.0,1,38.28,650028,0.0,,25.073375,121.60992,葫洲站出口1,210
房地(土地+建物),尊賢街２３９巷８號二樓,2.0,50.0,0,29.34,596528,0.0,,25.116157,121.507307,唭哩岸站出口1,508
房地(土地+建物),後街２１巷１３號五樓之１,5.0,28.0,1,17.11,637078,0.0,,25.09841,121.524776,芝山站出口1,458
房地(土地+建物),士東路４６巷２９號四樓,4.0,44.0,0,31.43,588672,0.0,,25.110716,121.52793,明德站出口1,898
房地(土地+建物)+車位,思源街１２之９號五樓,5.0,23.0,1,49.98,843904,0.0,,25.014634,121.531576,公館站出口4,214
房地(土地+建物)+車位,榮華三路１４巷１０號二樓,2.0,17.0,1,65.98,719935,0.0,,25.114374,121.523226,明德站出口2,664
房地(土地+建物),金龍路２１號四樓,4.0,42.0,0,34.92,429547,0.0,,25.084806,121.594615,內湖站出口1,123
房地(土地+建物),和平東路三段３９１巷７弄２８號,1.0,,0,18.01,937057,0.0,,25.020041,121.559081,麟光站出口,172
房地(土地+建物)+車位,清江路１７７巷２０號十樓,10.0,22.0,1,44.89,800671,10.17,0.0,25.12798,121.502617,奇岩站出口1,264
房地(土地+建物)+車位,文德路８８號七樓,7.0,14.0,1,127.87,751064,39.62,201918.0,25.078272,121.582216,文德站出口2,240
房地(土地+建物)+車位,內湖路一段２０３巷５號二樓之１,2.0,27.0,1,25.59,640990,0.0,,25.083926,121.563614,西湖站出口1,353
房地(土地+建物),雨聲街５３巷４號六樓,6.0,37.0,1,38.34,672948,0.0,,25.102612,121.528455,芝山站出口1,589
房地(土地+建物),嘉興街２８０號三樓,3.0,47.0,0,19.79,631744,0.0,,25.02398,121.555246,六張犁站出口,253
房地(土地+建物),長沙街二段１９９號二樓,2.0,40.0,0,22.23,435493,0.0,,25.041193,121.500394,龍山寺站出口1,641
房地(土地+建物),重慶北路三段２０３之３號九樓之６,9.0,3.0,1,21.32,849779,0.0,,25.069939,121.513933,圓山站出口1,622
房地(土地+建物),新生北路三段６１號四樓之５,4.0,47.0,1,46.15,546018,0.0,,25.065942,121.528055,中山國小站出口4,367
房地(土地+建物),雲和街６３號五樓,5.0,44.0,0,25.73,847339,0.0,,25.02358,121.529755,台電大樓站出口3,329
房地(土地+建物),大業路２８０巷９弄９之１號一樓,1.0,46.0,0,27.37,653925,0.0,,25.127482,121.498691,奇岩站出口1,276
房地(土地+建物)+車位,內湖路一段４１１巷６２弄１０號十二樓,12.0,15.0,1,95.51,886271,22.16,0.0,25.083549,121.571166,西湖站出口2,439
房地(土地+建物)+車位,育英街４５巷２１號二樓,2.0,32.0,1,47.11,550788,0.0,,24.991127,121.537646,景美站出口1,327
房地(土地+建物),崗山路９巷８號五樓,5.0,39.0,0,32.1,308457,0.0,,25.140598,121.486379,復興崗站出口1,341
房地(土地+建物),實踐街５６巷１５號四樓,4.0,50.0,0,32.03,477742,0.0,,25.114318,121.509847,石牌站出口1,549
房地(土地+建物)+車位,清江路１７７巷１０號八樓,8.0,20.0,1,51.98,699895,10.16,246063.0,25.127913,121.502195,奇岩站出口1,234
房地(土地+建物),中山北路七段２１９巷３弄１６３號六樓,6.0,39.0,1,35.43,541887,0.0,,25.128714,121.530509,石牌站出口1,2167
房地(土地+建物),新生北路二段８３號五樓,5.0,39.0,1,49.03,693423,0.0,,25.057096,121.527982,行天宮站出口1,522
房地(土地+建物),安和路一段１０２巷４號二樓,2.0,,1,55.21,878477,0.0,,25.034202,121.551954,信義安和站出口1,113
房地(土地+建物),文德路６６巷２６號,1.0,39.0,1,38.91,642550,0.0,,25.076785,121.581454,文德站出口2,362
房地(土地+建物),興隆路二段１５３巷２弄１７號二樓,2.0,51.0,0,29.77,530808,0.0,,25.001188,121.549159,萬芳醫院站出口,887
房地(土地+建物),德行東路１８８號三樓,3.0,46.0,0,20.37,760798,0.0,,25.108553,121.531039,芝山站出口2,1021
房地(土地+建物),雨聲街１５巷７號二樓,2.0,41.0,0,32.89,544175,0.0,,25.100983,121.528902,芝山站出口1,642
房地(土地+建物),和平東路二段９６巷１０弄１４號三樓,3.0,43.0,0,26.26,1001408,0.0,,25.023589,121.540386,科技大樓站出口,434
房地(土地+建物),木柵路四段１５３號八樓之５,8.0,25.0,1,36.68,490756,0.0,,24.999095,121.575052,木柵站出口,194
房地(土地+建物)+車位,內湖路三段６０巷２７號十九樓,19.0,6.0,1,78.11,942500,17.02,293772.0,25.088337,121.593206,內湖站出口1,522
房地(土地+建物),辛亥路四段７７巷９２弄９號十樓,10.0,20.0,1,17.98,638359,0.0,,25.008779,121.561219,辛亥站出口,587
房地(土地+建物),中央北路三段４０巷３８弄２號四樓,4.0,42.0,0,26.14,382526,0.0,,25.139908,121.485035,復興崗站出口1,252
房地(土地+建物)+車位,知行路２５５號八樓,8.0,12.0,1,25.94,613918,5.44,238971.0,25.121074,121.467134,關渡站出口1,485
房地(土地+建物),錦州街４３５號二樓,2.0,55.0,0,29.26,615094,0.0,,25.060271,121.542736,中山國中站出口,140
房地(土地+建物),景興路１５３巷１７號五樓之８,5.0,29.0,1,19.56,684168,0.0,,24.99401,121.545814,景美站出口2,446
房地(土地+建物),內湖路三段１４３巷２７號五樓之１,5.0,41.0,0,23.36,449447,0.0,,25.087511,121.588946,內湖站出口1,680
房地(土地+建物)+車位,星雲街１６５號三樓之３,3.0,24.0,1,22.07,564182,0.0,,25.081047,121.596538,內湖站出口2,347
房地(土地+建物),興隆路二段１５３巷２弄２８號二樓,2.0,51.0,0,23.83,503612,0.0,,25.00115,121.549474,萬芳醫院站出口,856
房地(土地+建物)+車位,羅斯福路二段８巷８號,1.0,12.0,1,36.05,1151620,4.79,313152.0,25.028662,121.520271,古亭站出口7,178
房地(土地+建物),福興路９６號四樓之１,4.0,27.0,1,10.66,666225,0.0,,25.005849,121.549977,辛亥站出口,714
房地(土地+建物),重慶北路三段２０３之３號四樓之６,4.0,3.0,1,21.32,800068,0.0,,25.069939,121.513933,圓山站出口1,622
房地(土地+建物),南京東路三段３３５巷５號六樓,6.0,36.0,1,18.71,927482,0.0,,25.052491,121.547495,南京復興站出口6,266
房地(土地+建物),福德街２６８巷３０弄４號三樓,3.0,40.0,0,34.64,649496,0.0,,25.040099,121.585774,後山埤站出口2,563
房地(土地+建物),承德路三段２９７之１號二樓之２,2.0,16.0,1,13.65,796964,0.0,,25.075527,121.520448,圓山站出口2,418
房地(土地+建物)+車位,久康街５８號三樓,3.0,17.0,1,47.48,670192,13.61,183688.0,24.989651,121.566018,萬芳社區站出口,1022
房地(土地+建物),興隆路四段５８巷３５號四樓,4.0,33.0,0,49.9,480959,0.0,,24.985143,121.559405,萬芳醫院站出口,1592
房地(土地+建物),天母北路２８巷３９號五樓之６,5.0,16.0,1,12.5,892051,0.0,,25.119397,121.525546,石牌站出口2,1141
房地(土地+建物),稻香路１６１巷１７號三樓之１,3.0,13.0,1,31.2,522439,0.0,,25.141566,121.487634,復興崗站出口1,488
房地(土地+建物),仁愛路三段１２３巷３弄８號四樓,4.0,45.0,1,49.45,1056631,0.0,,25.038581,121.542489,忠孝復興站出口2,310
房地(土地+建物),興隆路二段１５３巷２弄２８號,1.0,51.0,0,20.58,874805,0.0,,25.00115,121.549474,萬芳醫院站出口,856
房地(土地+建物),北安路８３７號二樓,2.0,39.0,0,36.73,650105,0.0,,25.084695,121.557358,劍南路站出口3,137
房地(土地+建物),松山路４６５巷１４弄１３號二樓,2.0,51.0,0,23.43,729877,0.0,,25.038955,121.578805,永春站出口4,297
房地(土地+建物),樂利路３８號六樓,6.0,44.0,1,38.35,844636,0.0,,25.026725,121.55153,六張犁站出口,342
房地(土地+建物),吉利街３６９巷８號,2.0,54.0,0,23.26,601834,0.0,,25.117893,121.512538,石牌站出口1,425
房地(土地+建物),和平西路三段３８２巷２弄２２號三樓,3.0,48.0,0,27.15,427266,0.0,,25.035034,121.490781,龍山寺站出口1,883
房地(土地+建物)+車位,和興路２６巷７號六樓之１,6.0,14.0,1,26.8,651564,1.78,842697.0,24.985387,121.545821,大坪林站出口5,385
房地(土地+建物)+車位,成功路四段６１巷５５號六樓之２,6.0,6.0,1,82.76,721197,22.17,202977.0,25.079737,121.593624,內湖站出口2,445
房地(土地+建物),一心路３０號二樓,2.0,44.0,0,37.69,267965,0.0,,25.133381,121.474325,忠義站出口2,275
房地(土地+建物),興隆路二段１５４巷１４號三樓,3.0,49.0,0,29.01,489440,0.0,,25.000897,121.551297,萬芳醫院站出口,670
房地(土地+建物),興隆路二段９６巷１之１號四樓,4.0,43.0,0,28.87,487643,0.0,,25.000336,121.550249,萬芳醫院站出口,762
房地(土地+建物)+車位,南京東路六段１６０號,1.0,15.0,1,76.75,402589,0.0,,25.055531,121.579447,松山站出口5,578
房地(土地+建物)+車位,中山北路七段２１６巷５之１號六樓,6.0,37.0,1,54.96,454842,0.0,,25.125861,121.533002,石牌站出口1,2159
房地(土地+建物)+車位,中山北路七段２２６之２號,1.0,36.0,1,64.08,725058,8.65,0.0,25.126901,121.53302,石牌站出口1,2227
房地(土地+建物)+車位,木柵路四段３３巷９號九樓之３,9.0,15.0,1,29.99,766003,12.29,0.0,24.994274,121.570956,木柵站出口,500
房地(土地+建物),立農街二段２７９號五樓,5.0,45.0,0,25.65,682209,0.0,,25.118809,121.515306,石牌站出口1,428
房地(土地+建物)+車位,星雲街１６３號九樓之５,9.0,24.0,1,33.27,902230,12.32,202922.0,25.08126,121.596442,內湖站出口2,322
房地(土地+建物),中華路二段５０４巷４９號十一樓,11.0,44.0,1,18.1,635304,0.0,,25.024613,121.50812,小南門站出口3,1224
房地(土地+建物)+車位,光輝路１３２之１號三樓,3.0,28.0,0,34.2,418084,0.0,,24.985203,121.558125,大坪林站出口5,1526
建物,昆明街７９號七樓之１,7.0,37.0,1,10.31,407284,0.0,,25.042863,121.504871,西門站出口6,277
房地(土地+建物),民權西路１３３巷６弄１２號二樓,2.0,49.0,0,23.14,604902,0.0,,25.063459,121.516675,民權西路站出口5,213
房地(土地+建物)+車位,中坡南路２０１巷１８之２號六樓,6.0,2.0,1,42.51,966426,9.91,302725.0,25.041398,121.586504,後山埤站出口2,534
房地(土地+建物),內湖路二段１０３巷３８號四樓,4.0,40.0,1,40.84,639072,0.0,,25.081782,121.58104,文德站出口2,523
房地(土地+建物)+車位,成功路五段４５０巷２３弄２３號十四樓之１,14.0,15.0,1,89.37,992993,20.89,287219.0,25.072667,121.608635,葫洲站出口1,60
房地(土地+建物),虎林街１６４巷１０號四樓,4.0,46.0,0,30.13,730121,0.0,,25.038957,121.576161,永春站出口3,194
房地(土地+建物),青田街５巷１２之７號,4.0,54.0,0,26.24,971619,0.0,,25.028562,121.532458,大安森林公園站出口2,575
房地(土地+建物),民族東路６６６號四樓,4.0,52.0,0,29.52,571739,0.0,,25.064813,121.546355,松山機場站出口2,488
房地(土地+建物),文林路７６５號五樓之９,5.0,42.0,1,38.68,568288,0.0,,25.103292,121.518965,芝山站出口2,345
房地(土地+建物),興德路６２巷１６弄２號三樓,3.0,,0,34.56,442662,0.0,,25.001692,121.557256,萬芳醫院站出口,261
房地(土地+建物),信安街３６號四樓,4.0,46.0,0,25.41,688788,0.0,,25.027613,121.557939,六張犁站出口,671
房地(土地+建物)+車位,建國北路三段７１號十樓之５,10.0,8.0,1,32.6,1005386,7.98,0.0,25.065123,121.537204,行天宮站出口4,678
房地(土地+建物),木新路三段７４巷１５號三樓,3.0,42.0,0,33.06,438634,0.0,,24.983527,121.563052,萬芳社區站出口,1759
房地(土地+建物)+車位,和平東路三段３９１巷２０弄８１號一樓,1.0,24.0,1,32.43,832112,8.16,343137.0,25.02127,121.5607,麟光站出口,368
房地(土地+建物)+車位,民權東路六段２６５號十一樓,11.0,16.0,1,69.35,706967,10.36,241313.0,25.067712,121.601218,葫洲站出口2,806
房地(土地+建物),復興南路二段１５１巷５６號十三樓,13.0,38.0,1,31.13,790229,0.0,,25.028,121.545967,科技大樓站出口,312
房地(土地+建物),虎林街１３２巷１９號二樓,2.0,53.0,0,23.66,834902,0.0,,25.040244,121.576195,永春站出口3,51
房地(土地+建物)+車位,政大二街１７１巷１９號,,28.0,0,79.88,417637,0.0,,24.989458,121.585272,動物園站出口1,1120
房地(土地+建物),康寧路三段１８９巷８３弄４號,1.0,35.0,0,46.62,740102,0.0,,25.072659,121.612317,葫洲站出口1,428
房地(土地+建物),大安路一段２０４號四樓之３,4.0,15.0,1,16.92,1270321,0.0,,25.034773,121.545899,大安站出口6,233
房地(土地+建物),吳興街６００巷７６弄８２號二樓,2.0,37.0,0,27.38,557357,0.0,,25.018364,121.570044,麟光站出口,1153
房地(土地+建物),裕民六路１１４巷２７之２號三樓,3.0,46.0,0,25.59,612704,0.0,,25.11442,121.518301,石牌站出口2,229
房地(土地+建物)+車位,石牌路二段３１５巷３４弄３２號,1.0,4.0,1,15.36,1237567,5.26,0.0,25.122979,121.523318,石牌站出口1,1206
房地(土地+建物),金山南路二段１３２巷２０號三樓之７,3.0,25.0,1,9.33,1485194,0.0,,25.029774,121.525307,古亭站出口5,378
房地(土地+建物),公路４２３巷１７號六樓,6.0,30.0,1,35.79,628583,0.0,,25.132303,121.502681,北投站出口2,379
房地(土地+建物),寶興街１４０巷３２號三樓,3.0,,0,22.46,493375,0.0,,25.023891,121.493555,龍山寺站出口2,1397
房地(土地+建物),忠孝東路四段５５３巷１６號七樓之１,7.0,29.0,1,14.11,915951,0.0,,25.042857,121.562885,市政府站出口2,303
建物,光復南路６００之１號四樓,4.0,48.0,0,19.96,1198098,0.0,,25.032924,121.557352,信義安和站出口5,388
房地(土地+建物),延平北路五段２４４巷１２號四樓,4.0,52.0,0,15.35,684091,0.0,,25.084605,121.510406,劍潭站出口2,1452
房地(土地+建物),中社路二段１２８號,,48.0,0,31.76,566707,0.0,,25.10549,121.566923,劍南路站出口1,2511
房地(土地+建物)+車位,羅斯福路五段２６９巷２０號八樓,8.0,12.0,1,48.22,763646,4.36,458716.0,25.001207,121.540243,萬隆站出口2,76
房地(土地+建物),敦煌路１３０號二樓,2.0,50.0,0,25.0,519104,0.0,,25.076146,121.515967,圓山站出口2,640
房地(土地+建物)+車位,新民路１巷５之３號三樓,3.0,41.0,1,34.12,527197,12.38,0.0,25.140024,121.507297,新北投站出口1,510
房地(土地+建物),基河路１２８號五樓之３,5.0,27.0,1,8.14,783758,0.0,,25.088648,121.523185,劍潭站出口1,449
房地(土地+建物)+車位,敬業三路１６２巷７５號七樓,7.0,23.0,1,43.21,639912,0.0,,25.078655,121.558625,劍南路站出口3,681
房地(土地+建物),哈密街５９巷７８弄５０之１號五樓,5.0,38.0,0,36.69,504264,0.0,,25.075717,121.514446,圓山站出口2,719
房地(土地+建物),敦化南路一段３１３號九樓之１,9.0,44.0,1,21.65,1284071,0.0,,25.034741,121.549239,信義安和站出口2,365
房地(土地+建物),港墘路１巷１１號五樓,5.0,42.0,0,30.45,555071,0.0,,25.083848,121.578883,港墘站出口1,517
房地(土地+建物),農安街１１９號二樓,2.0,56.0,0,25.46,642073,0.0,,25.064927,121.529578,中山國小站出口4,361
房地(土地+建物),內湖路三段５９巷１０號五樓,5.0,42.0,0,29.3,542716,0.0,,25.085666,121.591966,內湖站出口1,315
房地(土地+建物)+車位,奇岩路１２之５號五樓,5.0,11.0,1,25.23,364464,11.57,155575.0,25.134377,121.507382,新北投站出口1,484
房地(土地+建物),新生南路一段１３９巷９號四樓,4.0,50.0,0,33.92,961105,0.0,,25.036697,121.53353,大安森林公園站出口1,346
房地(土地+建物)+車位,和平東路二段７６巷２３弄８號二樓,2.0,33.0,1,45.42,627514,0.0,,25.022437,121.540036,科技大樓站出口,550
房地(土地+建物)+車位,康樂街１８６巷１弄１１號三樓,3.0,36.0,0,41.05,423638,0.0,,25.076394,121.620743,葫洲站出口1,1348
房地(土地+建物),南京東路三段３３５巷２３號六樓之１１,6.0,38.0,1,22.79,880315,0.0,,25.053431,121.547567,南京復興站出口6,313
房地(土地+建物),永吉路１２７巷１１弄６號二樓,2.0,6.0,1,17.32,877694,0.0,,25.046321,121.569887,市政府站出口4,625
房地(土地+建物),金山南路二段１８５巷３號三樓,3.0,52.0,0,36.34,963145,0.0,,25.028475,121.526676,古亭站出口5,409
房地(土地+建物)+車位,康寧路三段５６巷１４８號四樓,4.0,15.0,1,83.94,820231,25.22,198255.0,25.06758,121.60882,東湖站出口1,214
房地(土地+建物),福德街３３９巷９弄６號三樓,3.0,46.0,0,19.05,630074,0.0,,25.037963,121.589956,後山埤站出口2,1036
房地(土地+建物)+車位,內湖路三段６０巷３３號九樓,9.0,6.0,1,77.95,802937,16.7,299401.0,25.088492,121.593205,內湖站出口1,539
房地(土地+建物),福德街３７３巷２１號八樓之３,8.0,25.0,1,40.16,537353,0.0,,25.039555,121.591446,後山埤站出口3,1037
房地(土地+建物)+車位,仁愛路二段９巷１７號七樓之１,7.0,15.0,1,36.34,1040428,4.96,403226.0,25.03876,121.525889,東門站出口2,532
房地(土地+建物),江南街７１巷１號三樓,3.0,42.0,0,31.44,610770,0.0,,25.0771,121.577686,港墘站出口1,387
房地(土地+建物),光輝路９之１號三樓,3.0,44.0,0,30.65,423543,0.0,,24.986369,121.55497,大坪林站出口5,1248
房地(土地+建物),興隆路四段１２２巷１７號四樓,4.0,45.0,0,32.24,418769,0.0,,24.982337,121.56138,大坪林站出口5,1832
房地(土地+建物),嘉興街３０５巷３號三樓,3.0,55.0,0,20.29,744148,0.0,,25.023255,121.554883,六張犁站出口,226
房地(土地+建物),福港街２５９巷２９弄４號五樓,5.0,43.0,0,26.88,569258,0.0,,25.084402,121.518971,劍潭站出口2,595
房地(土地+建物),雨聲街４巷１１號四樓,4.0,46.0,0,29.94,551132,0.0,,25.101061,121.53014,芝山站出口1,763
房地(土地+建物)+車位,中山北路六段４０５巷８９號二樓,2.0,6.0,1,82.3,1132598,20.67,0.0,25.117708,121.525907,石牌站出口2,1078
房地(土地+建物),景明街１４巷３號二樓,2.0,49.0,0,31.7,583672,0.0,,25.001908,121.541081,萬隆站出口2,159
房地(土地+建物),星雲街１６８巷３５號十八樓,18.0,26.0,1,13.65,805754,0.0,,25.079901,121.597014,內湖站出口2,481
房地(土地+建物)+車位,中華路二段３６４巷１５號五樓之２,5.0,10.0,1,48.36,690688,0.0,,25.028373,121.503805,龍山寺站出口3,814
房地(土地+建物),重慶北路三段２５２巷２號五樓,5.0,42.0,1,43.75,557212,0.0,,25.071244,121.513372,圓山站出口1,673
房地(土地+建物),復興南路一段７９巷１０號三樓之１,3.0,43.0,1,8.81,1067116,0.0,,25.044434,121.54459,忠孝復興站出口5,275
房地(土地+建物)+車位,中坡南路２０１巷１８之２號八樓,8.0,2.0,1,42.51,1073806,9.91,0.0,25.041398,121.586504,後山埤站出口2,534
房地(土地+建物),康寧路三段１８９巷７３弄４號四樓,4.0,39.0,0,34.17,561841,0.0,,25.072175,121.612346,葫洲站出口1,432
房地(土地+建物)+車位,安和路一段９０巷１號六樓,6.0,46.0,1,61.62,1054919,0.0,,25.034735,121.55215,信義安和站出口1,158
房地(土地+建物)+車位,稻香路１６０號四樓,4.0,6.0,1,91.62,472027,16.69,239664.0,25.143567,121.489175,復興崗站出口1,758
房地(土地+建物),金龍路４７巷１０號五樓,5.0,39.0,0,32.59,516395,0.0,,25.085207,121.593575,內湖站出口1,177
房地(土地+建物)+車位,星雲街１３１號十四樓之１,14.0,19.0,1,44.06,1177166,8.48,0.0,25.080963,121.595818,內湖站出口2,321
房地(土地+建物),臨沂街２３之１號四樓,4.0,47.0,1,29.46,1035181,0.0,,25.041647,121.530449,忠孝新生站出口2,171
房地(土地+建物),星雲街１６８巷３５號十六樓之３,16.0,26.0,1,9.71,793225,0.0,,25.079901,121.597014,內湖站出口2,481
房地(土地+建物),珠海路１２６號四樓,4.0,41.0,1,25.11,446083,0.0,,25.142263,121.506747,新北投站出口1,672
房地(土地+建物),天母北路１０５巷１５弄１號十樓之３,10.0,28.0,1,19.02,673041,0.0,,25.124083,121.527458,石牌站出口1,1593
房地(土地+建物)+車位,樂業街１５９巷１７號五樓,5.0,40.0,1,55.31,643260,0.0,,25.019749,121.554404,麟光站出口,444
房地(土地+建物),青年路８號三樓,3.0,36.0,1,33.99,600143,0.0,,25.026113,121.506143,龍山寺站出口3,1131
房地(土地+建物),中央北路四段３９８號四樓,4.0,40.0,0,25.71,317431,0.0,,25.12963,121.470987,忠義站出口1,271
房地(土地+建物)+車位,汀州路二段９３號三樓之３,3.0,9.0,1,36.67,904539,11.79,212044.0,25.025472,121.518009,古亭站出口8,429
房地(土地+建物),臥龍街２５２之１號二樓,2.0,40.0,0,29.43,598026,0.0,,25.018419,121.557095,麟光站出口,153
房地(土地+建物),師大路１０５巷１８號六樓之２,6.0,16.0,1,10.21,1427678,0.0,,25.02242,121.529115,台電大樓站出口3,188
房地(土地+建物),泰順街５４巷１３號四樓,4.0,44.0,0,34.12,855678,0.0,,25.022844,121.530385,台電大樓站出口3,316
房地(土地+建物),指南路三段２６號八樓之２,8.0,15.0,1,13.01,682525,0.0,,24.983108,121.579933,動物園站出口2,1654
房地(土地+建物),景福街２３０巷１２號二樓,2.0,31.0,0,37.78,635322,0.0,,24.993143,121.538775,景美站出口3,184
房地(土地+建物)+車位,義方街１號四樓,4.0,11.0,1,82.39,586784,16.14,0.0,25.140688,121.502597,新北投站出口1,424
房地(土地+建物),內湖路一段２８５巷６９弄６６號四樓,4.0,40.0,0,25.79,561565,0.0,,25.084985,121.569586,西湖站出口2,411
房地(土地+建物),通河西街一段１０４號二樓,2.0,55.0,0,21.48,428296,0.0,,25.085535,121.512286,劍潭站出口2,1280
房地(土地+建物)+車位,奇岩路８號五樓,5.0,22.0,1,57.42,467234,12.48,0.0,25.133888,121.507286,新北投站出口1,511
房地(土地+建物),中山北路六段４１９巷３號二樓,2.0,43.0,0,32.56,686339,0.0,,25.113623,121.526518,明德站出口2,881
房地(土地+建物),五常街１號四樓,4.0,44.0,0,34.14,705915,0.0,,25.064406,121.53745,行天宮站出口4,635
房地(土地+建物),文湖街２１巷８２弄４３號四樓之１,4.0,19.0,0,13.24,717337,0.0,,25.089835,121.560777,劍南路站出口1,730
房地(土地+建物),市民大道四段６３號四樓,4.0,39.0,0,30.73,732161,0.0,,25.045319,121.546625,忠孝復興站出口4,425
房地(土地+建物),德行東路２６５巷５號二樓,2.0,44.0,0,31.96,519414,0.0,,25.110169,121.53478,芝山站出口2,1437
房地(土地+建物),福港街３５號,1.0,51.0,0,23.53,858536,0.0,,25.090699,121.518398,士林站出口2,845
房地(土地+建物)+車位,成功路四段６１巷２２弄１７號四樓之３,4.0,30.0,1,48.87,593462,0.0,,25.081556,121.59367,內湖站出口2,250
房地(土地+建物),石牌路一段３９巷１３０號二樓,2.0,49.0,0,36.22,651053,0.0,,25.117303,121.509918,唭哩岸站出口1,484
房地(土地+建物)+車位,政大一街８３號三樓,3.0,29.0,0,29.61,479589,0.0,,24.98555,121.581052,動物園站出口2,1392
房地(土地+建物),萬大路４２３巷１２７號四樓,4.0,48.0,0,11.37,571632,0.0,,25.022133,121.50235,龍山寺站出口2,1466
房地(土地+建物)+車位,內湖路一段９１巷３５弄７７號六樓,6.0,28.0,1,45.82,781679,10.64,0.0,25.087612,121.561419,劍南路站出口3,651
房地(土地+建物),忠孝東路五段３７２巷２８弄１號二樓,2.0,40.0,1,33.2,722840,0.0,,25.038841,121.57388,永春站出口2,257
房地(土地+建物),中山北路六段７２８巷６號四樓,4.0,37.0,0,26.73,684653,0.0,,25.11471,121.528156,明德站出口2,1084
房地(土地+建物),福國路５０巷６弄６號四樓,4.0,44.0,0,24.29,662805,0.0,,25.102656,121.523915,芝山站出口1,146
房地(土地+建物),吉利街３２０巷４弄２號四樓,4.0,52.0,0,17.23,625639,0.0,,25.117549,121.511499,石牌站出口1,475
房地(土地+建物),松江路３７巷８號四樓之１,4.0,18.0,1,13.95,910706,0.0,,25.047515,121.533568,松江南京站出口3,403
房地(土地+建物),德行東路１３２巷５弄４號,1.0,41.0,0,0.04,64573,0.0,,25.107131,121.529553,芝山站出口2,814
房地(土地+建物),溪口街１０７巷１之１號二樓,2.0,43.0,0,24.87,639441,0.0,,24.996154,121.537523,景美站出口3,486
房地(土地+建物)+車位,八德路二段１００號十樓之１,10.0,11.0,1,86.22,829390,17.4,287356.0,25.045816,121.536209,忠孝新生站出口4,480
房地(土地+建物),榮華二路１９巷７號三樓,3.0,46.0,0,32.74,615407,0.0,,25.113096,121.523647,明德站出口2,603
房地(土地+建物)+車位,中正路６９０號二樓之２,2.0,25.0,1,31.8,688806,10.83,0.0,25.086178,121.50639,劍潭站出口2,1877
房地(土地+建物),中山北路七段１００巷１０號四樓,4.0,48.0,0,35.0,537155,0.0,,25.121751,121.532505,石牌站出口2,1875
房地(土地+建物)+車位,樂群二路３０巷６６號八樓,8.0,11.0,1,119.45,1696465,26.61,225479.0,25.078048,121.553456,大直站出口3,667
房地(土地+建物),民權東路六段１２０巷１弄４號三樓,3.0,39.0,0,29.88,558829,0.0,,25.068675,121.587387,文德站出口2,1112
房地(土地+建物)+車位,福興路１００號二樓,2.0,21.0,1,30.72,471930,0.0,,25.006058,121.549498,辛亥站出口,765
房地(土地+建物)+車位,康寧路三段７５巷１２３號四樓,4.0,24.0,1,38.24,680458,0.0,,25.075031,121.609445,葫洲站出口1,313
房地(土地+建物)+車位,興隆路三段３０４巷３２之２號,1.0,9.0,1,45.7,476232,9.42,169851.0,24.995979,121.555263,萬芳醫院站出口,453
房地(土地+建物)+車位,興隆路二段２０３巷１０７號八樓,8.0,11.0,1,62.61,693987,12.9,193798.0,25.003263,121.54616,萬隆站出口2,693
房地(土地+建物)+車位,南京東路六段１５９號七樓,7.0,15.0,1,36.57,648087,0.0,,25.056609,121.579556,松山站出口5,696
房地(土地+建物),景福街５４巷５弄７號十五樓,15.0,25.0,1,36.9,650319,0.0,,24.999697,121.537486,萬隆站出口1,234
房地(土地+建物)+車位,奇岩路８之１號五樓,5.0,22.0,1,69.9,329062,0.0,,25.133837,121.507476,新北投站出口1,529
房地(土地+建物),福德街２１１號五樓,5.0,40.0,0,34.7,601681,0.0,,25.038362,121.584602,後山埤站出口2,655
房地(土地+建物),德昌街２７４號四樓,4.0,42.0,0,46.26,338512,0.0,,25.023013,121.491966,龍山寺站出口2,1559
房地(土地+建物),松河街７５８號十一樓,11.0,8.0,1,27.06,927721,0.0,,25.061138,121.611482,南港軟體園區站出口1,449
房地(土地+建物),康樂街２０巷６弄５號五樓,5.0,38.0,0,36.02,555315,0.0,,25.068346,121.617637,東湖站出口3,589
房地(土地+建物)+車位,新明路４２８巷１號四樓,4.0,4.0,1,31.65,774497,9.08,275330.0,25.054519,121.579268,松山站出口5,465
房地(土地+建物)+車位,敬業三路１６２巷２５號三樓,3.0,23.0,1,47.11,690873,0.0,,25.078903,121.5578,劍南路站出口3,627
房地(土地+建物)+車位,敬業三路１６１巷５９號,1.0,20.0,1,78.71,1067790,19.54,307062.0,25.079373,121.554603,劍南路站出口3,570
房地(土地+建物),天母北路８７巷２弄１５號四樓,4.0,46.0,0,31.84,489886,0.0,,25.122886,121.527163,石牌站出口1,1488
房地(土地+建物),幽雅路７號十二樓之７,12.0,14.0,1,14.76,508062,0.0,,25.137316,121.513129,新北投站出口1,968
