鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡
中正區,房地(土地+建物)+車位,牯嶺街９５巷１６號十一樓,23.54,住,,,1070911,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,1101025.0,172.79000000000002,3,2,2,有,有,38200000,238015.0,坡道平面,24.48,2900000,預售屋、或土地及建物分件登記案件；,RPQOMLOJLHHGFAA96DA,79.79,3.63,6.23,有,,-3.0
北投區,房地(土地+建物)+車位,中央北路四段５４１巷１１號十四樓,19.85,住,,,1070907,土地1建物1車位1,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,139.38,2,1,1,有,有,18100000,166752.0,坡道平面,41.63,1800000,本案係預售屋110年11月30日換約金額新台幣21500000元正,RPUPMLLKLHHGFEA67DA,53.32,2.47,8.03,有,,-3.0
北投區,房地(土地+建物)+車位,中央北路四段５４１巷５號十樓,21.68,住,,,1070910,土地1建物1車位1,十層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,148.87,2,1,1,有,有,20680000,170459.0,坡道平面,41.63,2400000,本案係預售屋,RPSPMLPLKHHGFEA87DA,56.29,5.18,8.52,有,,-3.0
北投區,房地(土地+建物)+車位,中央北路四段５４１巷５號十五樓,21.68,住,,,1070910,土地1建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,148.87,2,1,1,有,有,21630000,179317.0,坡道平面,41.63,2400000,本案係預售屋,RPTPMLPLKHHGFEA97DA,56.29,5.18,8.52,有,,-3.0
北投區,房地(土地+建物)+車位,中央北路四段５４１巷１１號四樓,19.85,住,,,1070912,土地1建物1車位1,四層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,139.38,2,1,1,有,有,16700000,152430.0,坡道平面,41.63,1800000,本案係預售屋109年07月01日換約金額新台幣18400000元正,RPRPMLLKLHHGFEA37DA,53.32,2.47,8.03,有,,-3.0
北投區,房地(土地+建物),石牌路一段３９巷１４８號十二樓之２,12.52,住,,,1070909,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,62.92,0,0,0,無,有,12680000,201526.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPRSMLMLKHHGFEA77DA,37.25,0.0,3.2,有,,-3.0
北投區,房地(土地+建物)+車位,石牌路一段３９巷１４８號三樓之３,24.35,住,,,1070925,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,166.92,2,2,2,有,有,24750000,184518.0,坡道平面,44.71,2200000,預售屋、或土地及建物分件登記案件；,RPWRMLMLKHHGFEA18DA,70.92,0.0,7.65,有,,-3.0
北投區,房地(土地+建物),石牌路一段３９巷１４８號九樓之２,12.52,住,,,1070906,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,62.92,1,2,1,有,有,12450000,197870.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQSMLMLKHHGFEA67DA,37.25,0.0,3.2,有,,-3.0
北投區,房地(土地+建物)+車位,中央北路四段５４１巷９號十二樓,19.85,住,,,1070910,土地1建物1車位1,十二層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,138.31,2,1,1,有,有,18590000,167460.0,坡道平面,41.63,2400000,本案係預售屋,RPQQMLPLKHHGFEA77DA,53.32,1.77,8.03,有,,-3.0
北投區,房地(土地+建物)+車位,中央北路四段５４１巷７號十二樓,25.34,住,,,1070910,土地1建物1車位1,十二層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,168.26,3,2,2,有,有,24360000,173419.0,坡道平面,41.63,2400000,本案係預售屋,RPXNMLMJLHHGFEA77DA,69.82,6.41,6.42,有,,-3.0
北投區,房地(土地+建物)+車位,石牌路一段３９巷１４８號,12.46,住,,,1070922,土地1建物1車位1,一層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,97.79,0,0,0,無,有,14280000,237943.0,坡道平面,44.71,1650000,讓渡日期:110年12月8日，讓渡後交易總價不變。預售屋、或土地及建物分件登記案件；,RPSQMLLJMHHGFEA57DA,37.25,0.0,0.0,有,,-3.0
